,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 0.0645289054160437)","(0.14910283267023586, 0.28620875930544487)","(0.04363306725002823, 0.12145200851251527)","(0.32104712250695167, 0.4327151830744148)","(0.21427683345093848, 0.3704389791916345)"
Bulk 1,"(0.0, 0.09972112365185962)","(0.15001433549108883, 0.27728206040129694)","(0.12927652885624968, 0.24332325198585936)","(0.30200916108574016, 0.41681175013674554)","(0.10485942279161008, 0.278730673702977)"
Bulk 2,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 3,"(0.0, 0.0006122798606442655)","(0.15268341126241688, 0.24807206832573406)","(0.13733654305834891, 0.2803753480237147)","(0.3119620825746097, 0.4627662727317409)","(0.12224129697738804, 0.2845629770460467)"
Bulk 4,"(0.3249101256744741, 0.4623085645063548)","(0.056508054538405135, 0.16118082574868337)","(0.021758427101452784, 0.07481117186019164)","(0.21651730910887634, 0.32921890500543194)","(0.11332598464918218, 0.2394606318069476)"
Bulk 5,"(0.009511508826122582, 0.11300242400685126)","(0.17622771160691908, 0.30921640540732065)","(0.02920171346789164, 0.10193425465694117)","(0.30956776884762055, 0.42278512619975644)","(0.18645143182436785, 0.34210165515620894)"
Bulk 6,"(0.28845975820697645, 0.43519416723963655)","(0.0785325966183008, 0.19786505269318738)","(0.06166121677374856, 0.16187302225204878)","(0.16960892034592506, 0.28881689520048287)","(0.10399561563920313, 0.2139927550304902)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.058433892926810144, 0.18749424342667312)","(0.13415840232418125, 0.2570428723561071)","(0.014769009199268782, 0.07101825688385377)","(0.43252619119924773, 0.5238073156733704)","(0.08952031431913211, 0.2312295016913557)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
