,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.014785765131426973, 0.12399219865653079)","(0.13188278765847705, 0.25695756892312893)","(0.08464706516780593, 0.18901613486598048)","(0.33539735827842215, 0.4419493622835486)","(0.13371048233370364, 0.2876612767009753)"
Bulk 1,"(0.4988679352558079, 0.6053038420139442)","(0.06990944135276671, 0.14613680377465404)","(0.0, 0.014108943754998845)","(0.0021394662069735785, 0.019122934140737118)","(0.2735747238940241, 0.37227820301458364)"
Bulk 2,"(0.1756572101827849, 0.3070610295462626)","(0.016205565791691072, 0.0906126527833595)","(0.07141082454505045, 0.1753040311808966)","(0.38490139978454807, 0.47861095185862546)","(0.09738488491862315, 0.2028514494081581)"
Bulk 3,"(0.0, 0.05246392869916913)","(0.19775407424504737, 0.32898875739585737)","(0.07350049859928487, 0.16893363754318133)","(0.2958809688370733, 0.40670695139296903)","(0.15282556626413596, 0.32867330188323396)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 6,"(0.1611238994914997, 0.334552737467775)","(0.10542425156108247, 0.23964553934939753)","(0.03514328151708068, 0.10998105144779857)","(0.22503129707053476, 0.3387117009390936)","(0.15538924612873273, 0.2949969950270053)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.025682558387754365, 0.14953361924815073)","(0.11858701669181039, 0.24455972546188248)","(0.14966186085995042, 0.27606425398113577)","(0.30819408426988126, 0.41498862803585934)","(0.08663427781721562, 0.22609397524635977)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.0424291266102375, 0.17624634209934065)","(0.15618155507022988, 0.28754700915084486)","(0.008114191425851902, 0.06343370625756542)","(0.32625348350179273, 0.43241494449458917)","(0.17816957593842295, 0.3292100654511251)"
Bulk 11,"(0.12386876865467936, 0.28316647974023756)","(0.08408862657046454, 0.20571188139768184)","(0.039671482635922156, 0.11548891443765691)","(0.2980212223129157, 0.40274304378533665)","(0.15600287545254632, 0.2912367050125588)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.031192634977821043, 0.15326330380013098)","(0.12196184522944058, 0.24562450403940445)","(0.02309312197312477, 0.08979556105087041)","(0.37690320027469243, 0.4807803439325426)","(0.16347401527315464, 0.31391146944881804)"
Bulk 14,"(0.14310644575490067, 0.30543006977283765)","(0.1015435922857846, 0.23286858843619598)","(0.0918984646476129, 0.21866691558456197)","(0.30442979535990605, 0.4086525982097073)","(0.05960210116545283, 0.13380142878303986)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.3625869438502163, 0.49349341466161767)","(0.047781460689772466, 0.14338890584980318)","(0.01730048186550192, 0.0666450744554212)","(0.16399179436746317, 0.27935741107908696)","(0.14791650426684194, 0.2775380089142754)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.06017757445087585, 0.20110177952402097)","(0.11138303833137028, 0.23569700640165123)","(0.04077517433320127, 0.12126768995478165)","(0.3618113168229948, 0.4622955780686519)","(0.13175696075259313, 0.273733881359859)"
Bulk 20,"(0.0, 0.0007429663323715557)","(0.1992767101721953, 0.31198911621233794)","(0.03330298722349965, 0.14719744006505184)","(0.3649425958794913, 0.4749831993963902)","(0.15460481217215422, 0.3137031388788793)"
Bulk 21,"(0.30501103712576905, 0.4217977493302346)","(0.003606669994882028, 0.010538725826243048)","(0.051592491466692994, 0.15219299876615427)","(0.3443372156596429, 0.4459077380297942)","(0.06300953286286712, 0.2020058409377198)"
Bulk 22,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 23,"(0.07628409178624333, 0.22602617991403767)","(0.13838576909600248, 0.26829920119586065)","(0.005351083931154028, 0.05531120162082102)","(0.25506435917020076, 0.3588093119326421)","(0.24010274542252052, 0.3763660559305173)"
Bulk 24,"(0.22785817898058314, 0.37763574614815487)","(0.11027298011003295, 0.22020762188856552)","(0.0, 0.009433312564330762)","(0.2758598912461696, 0.3807218543301434)","(0.1279236308093924, 0.2713171285446689)"
Bulk 25,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 26,"(0.11669482913149035, 0.2841473200182294)","(0.13819964816721256, 0.2707564107254793)","(0.00568842650308056, 0.05592894692583931)","(0.1770642741130945, 0.28708646569605234)","(0.2662550553098276, 0.3981786234096941)"
Bulk 27,"(0.3509739762438038, 0.48584895377629445)","(0.07908571417547153, 0.1752623243821317)","(0.07201888391104425, 0.15414555028187601)","(0.011187090915264139, 0.062186261113451255)","(0.24279950374196282, 0.36649174145870006)"
Bulk 28,"(0.15568237270648672, 0.31769091829084634)","(0.0878326589525883, 0.20952572550132753)","(0.026016095086485162, 0.08926774560138803)","(0.2340284694321941, 0.34380207443005906)","(0.20094557698019963, 0.33520836301842527)"
Bulk 29,"(0.2368089170474198, 0.3953455785507459)","(0.073849425123557, 0.19102643441273184)","(0.060583007483132126, 0.15937417225658163)","(0.17750399987609536, 0.29674740871605254)","(0.14224458353355487, 0.2665164730001287)"
Bulk 30,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 31,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 32,"(0.038833694907629945, 0.1715819863066402)","(0.06783840296710165, 0.18337411895016476)","(0.08122266110843052, 0.18724171098538744)","(0.3359560701828029, 0.438845713180602)","(0.1784067328818552, 0.3166989085293853)"
Bulk 33,"(0.014869522817810787, 0.11994698295568562)","(0.11628503267782657, 0.23585240814719355)","(0.09775449552735407, 0.2055303866032396)","(0.38513590282659793, 0.4854778033618049)","(0.0939333180847417, 0.2452141469977453)"
Bulk 34,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 35,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 36,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 37,"(0.0979820988368088, 0.26322060696485755)","(0.11264238941959387, 0.2463344821550832)","(0.11937780417169637, 0.25221926486169455)","(0.23343597293702206, 0.3476067252513137)","(0.10434094412953884, 0.22283971127239108)"
Bulk 38,"(0.1932254676088957, 0.357036081070529)","(0.14910552899653243, 0.2838894808752691)","(0.008800279142416295, 0.05814056297000157)","(0.21441161303727635, 0.3261887703993475)","(0.13094607962367194, 0.27825613627606)"
Bulk 39,"(0.009563563318081912, 0.10147123938452654)","(0.19045041818926195, 0.33080572793423607)","(0.0, 0.04128150575862336)","(0.291566955240791, 0.408960699889345)","(0.2410500394324487, 0.3872611115099148)"
Bulk 40,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
