,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.00880395070792448, 0.11431097800586437)","(0.21094722010263553, 0.343521724436169)","(0.03319049985570651, 0.11047644936749643)","(0.30506415118540103, 0.42214365306280127)","(0.14153124103117376, 0.3100101322448275)"
Bulk 1,"(0.0946363821461807, 0.26061507770885756)","(0.13598503323782235, 0.27258690015929304)","(0.07305523164528305, 0.1810113928148106)","(0.21518605689910375, 0.33129357276390414)","(0.15076467176258096, 0.28486568086216363)"
Bulk 2,"(0.12453015997736122, 0.25822151300738944)","(0.0657404690675053, 0.17083924758716815)","(0.010111969876356645, 0.052431277273997705)","(0.46630716370428005, 0.5476713632499511)","(0.09008795687267339, 0.21405887938331702)"
Bulk 3,"(0.0, 0.0005990807956067767)","(0.14692217268254287, 0.23987044662725376)","(0.19677094945365345, 0.3345117705192643)","(0.2559248907231436, 0.41126041589543316)","(0.12694653701124792, 0.2877928170874611)"
Bulk 4,"(0.3505758167200715, 0.48709879349642676)","(0.06018634304225463, 0.1640933226471434)","(0.005923706387253036, 0.04298945527497623)","(0.1728153125550075, 0.28631321819140226)","(0.14721791618180952, 0.28278611550365523)"
Bulk 5,"(0.04347038758332568, 0.18238741302116018)","(0.14608457983752143, 0.27769191417298345)","(0.0903597603148768, 0.20291007944934325)","(0.24802621287192064, 0.3585314914776583)","(0.1554282149300115, 0.2951099463411988)"
Bulk 6,"(0.3298616686500608, 0.4707156156759272)","(0.07811156411367451, 0.18979306875912785)","(0.16220158630608805, 0.3086037207892759)","(0.039860218765386736, 0.1382776622089919)","(0.08257923474432002, 0.19999565998714727)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.16154420090268393, 0.308788152642018)","(0.060634814715779674, 0.17062528995456247)","(0.04616928055494655, 0.12761740846188308)","(0.3724619906807029, 0.46690078714547784)","(0.08816863294739247, 0.19708944199455314)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.11372415236939816, 0.2683699314963617)","(0.11419432103973036, 0.2383555713557069)","(0.0023097217630279263, 0.04362933161122927)","(0.2835009977720873, 0.38552814994281553)","(0.20487625452757702, 0.3455115681220658)"
Bulk 11,"(0.21757179379377392, 0.36130660279171223)","(0.1322220861233509, 0.2436473469963309)","(0.0010301016122655647, 0.00408731412312647)","(0.3122654186169883, 0.41390023389421926)","(0.0891261177951561, 0.2248429842530762)"
Bulk 12,"(0.10791897609023642, 0.27812081610865225)","(0.1378171143649496, 0.2724533782733084)","(0.02883760493351399, 0.10321724813722898)","(0.14677855477056378, 0.2648348288693568)","(0.2654983046801613, 0.39452317377202845)"
Bulk 13,"(0.07359966036652645, 0.20369963879912878)","(0.014854760136818058, 0.08969848983115192)","(0.1484108626389282, 0.27836404391738545)","(0.3073514738260516, 0.40978500994857553)","(0.1731916387255762, 0.3010444218098579)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.14002939940299053, 0.3011006917569695)","(0.16522126113049332, 0.2925218590096327)","(0.0, 0.013012083857908589)","(0.21343534530078262, 0.3193770478522506)","(0.20513982136676426, 0.35268620982296806)"
