,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0645091006854107, 0.22388933674373002)","(0.24407429703132086, 0.38258464976952)","(0.01745605419216098, 0.08892698876567211)","(0.15156026159905284, 0.2661976869358664)","(0.2071500574891217, 0.3536515667881444)"
Bulk 1,"(0.33863952260878816, 0.4630229062828549)","(0.0366968886035139, 0.11241602313301367)","(0.0, 0.011861700974761868)","(0.3052890270080129, 0.4095778847452835)","(0.10312143582203534, 0.2207485005892366)"
Bulk 2,"(0.07585807850999918, 0.22054165743013512)","(0.1425671795451201, 0.27188866513874993)","(0.013598608283135784, 0.07100256093894575)","(0.3520678580737848, 0.452024222047536)","(0.12653351465372603, 0.2739176553788673)"
Bulk 3,"(0.0, 0.0007703394319396392)","(0.19788951620345013, 0.31453461217169293)","(0.04958990421743695, 0.20448189247178702)","(0.2359250400447559, 0.37004167093521645)","(0.24208540771161252, 0.3854519562440481)"
Bulk 4,"(0.2680278699726747, 0.4332231407276306)","(0.15141304612918913, 0.2960540547748405)","(0.00430157323517312, 0.050072339502097364)","(0.11508043097946583, 0.2361722513042154)","(0.14894907327224716, 0.29670622010246606)"
Bulk 5,"(0.05897697614631858, 0.18618651640503575)","(0.10235163325085826, 0.21780124249096317)","(0.007137695721154108, 0.05267300047247863)","(0.42608892416403915, 0.5192283409266149)","(0.14300419947064152, 0.28655147095189604)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.37495387455199114, 0.5027075527582962)","(0.08767286734458224, 0.18024839002766752)","(0.0006387927650877111, 0.002896088748983177)","(0.198746273149478, 0.3053850785460723)","(0.10847333771068787, 0.23827774439715363)"
Bulk 8,"(0.10978059231297689, 0.25218711556948936)","(0.027321006285422347, 0.11854643245475845)","(0.08289994807183484, 0.1926248048428407)","(0.33560926456514806, 0.4365054107734323)","(0.15918151498741717, 0.28534391013667976)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 11,"(0.2583206923778914, 0.41263003815247484)","(0.07140757477707743, 0.18424141616466655)","(0.03569805331068152, 0.10801748516932705)","(0.14293239116464923, 0.2628698807010872)","(0.19650262403275898, 0.3273798441493855)"
Bulk 12,"(0.018780258627423885, 0.15357814600603117)","(0.09855717890324192, 0.22832164051934298)","(0.13892690260425372, 0.2629257742148337)","(0.23061663419395878, 0.341667240574601)","(0.19560134424011572, 0.3310248801161972)"
Bulk 13,"(0.10997845091343186, 0.25972575020453237)","(0.1338341756436486, 0.2613601331846336)","(0.002712104232295908, 0.043380870139181724)","(0.34909530021631296, 0.4475770357170149)","(0.1221480364741595, 0.2701881432747887)"
Bulk 14,"(0.2977058983169394, 0.434357942947152)","(0.04367072656261559, 0.14056667491309605)","(0.2350301898953912, 0.3875928471456696)","(0.14372125057276133, 0.25598918447719743)","(0.022228481432689684, 0.039136803736487744)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 17,"(0.5250244467610556, 0.6287983810945135)","(0.06784142828242065, 0.1607068422188517)","(0.01833920798474086, 0.06536975471390888)","(0.030079369861174557, 0.11663459455470197)","(0.13138382403161153, 0.2558221504970208)"
Bulk 18,"(0.3604759077370244, 0.4919508335680809)","(0.06301967665785665, 0.1682253384204664)","(0.0404718074005477, 0.11469105731144172)","(0.16358629539403066, 0.282709968552707)","(0.09954158878277623, 0.21532752617506812)"
