,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.10907620337202502, 0.2800026514630623)","(0.1855409566484183, 0.32906183043541115)","(0.047062350366589144, 0.1386526276404482)","(0.212720662910605, 0.3274128935931293)","(0.11515755697693907, 0.2553122665933725)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.03238200597646092, 0.15082255928759475)","(0.11032645258145965, 0.22974946386238312)","(0.07610889843597154, 0.17844888794288224)","(0.38603774517225886, 0.4843276747256673)","(0.10489598270026954, 0.24690032931505215)"
Bulk 3,"(0.025763905238785884, 0.15896835011673577)","(0.12828041535810591, 0.2586129457737455)","(0.07577891160263683, 0.17903602399854635)","(0.29956164797370827, 0.40848481427359445)","(0.15898023206174083, 0.30653275360240023)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.03178330726286922, 0.1648213232669401)","(0.16052339828767656, 0.2925161174555303)","(0.07429809373694846, 0.1796402269939923)","(0.28766433954124654, 0.39798968448027033)","(0.13057743586615728, 0.28018607310836874)"
Bulk 6,"(0.3939357208214723, 0.5231183601243161)","(0.0710170402004103, 0.17468413970244442)","(0.05011356699810035, 0.13595434226199965)","(0.04598574199044023, 0.15285731288997573)","(0.1613285597523186, 0.2910052152585222)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.000497093411912071, 0.08256120503285602)","(0.12380627222537181, 0.2497793842103081)","(0.05700627965620802, 0.1415248462068921)","(0.3515478394186966, 0.4609770793806437)","(0.1880220466576522, 0.34427795379945947)"
Bulk 9,"(0.2134211011890904, 0.3764130684846205)","(0.16172675437279777, 0.29588394322036626)","(0.0, 0.035976781352246245)","(0.20185650041664932, 0.31305650293605175)","(0.1262616460658263, 0.2765448111939443)"
Bulk 10,"(0.27147062676643585, 0.4025869640811711)","(0.07486955024847117, 0.1697967242234558)","(0.0, 0.009728441081601286)","(0.34238582276882756, 0.44144351649984637)","(0.08511307441682318, 0.20372420289449006)"
Bulk 11,"(0.01073263503562661, 0.11527987534062678)","(0.10386179793794595, 0.22600700316515607)","(0.05552321527766847, 0.1428268247431545)","(0.3283403341045885, 0.4342850440702761)","(0.22073085073703225, 0.3624124195879247)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 14,"(0.5622465505567591, 0.6509323293677278)","(0.055801191133653984, 0.14403563592045893)","(0.0469937138304943, 0.12513276636423132)","(0.028262468521530026, 0.11156704213790478)","(0.08304737309550556, 0.19198092907173378)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.19981427931403495, 0.3536345761787226)","(0.06707062224594942, 0.18250528616626596)","(0.06926809117357174, 0.17465932325366593)","(0.29008596840500067, 0.3954451415394471)","(0.08559242676133608, 0.18192428496200544)"
Bulk 17,"(0.5096897703617863, 0.6052670505159484)","(0.08299546707863609, 0.18550720850075098)","(0.028324034839558913, 0.09051150900979427)","(0.1361781352502493, 0.24656546202672808)","(0.036283206624054425, 0.07867815579249327)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.1960312449319487, 0.32820011305237384)","(0.02793156973120322, 0.11776572618583744)","(0.04757643790475224, 0.1296687533304873)","(0.4128058947892433, 0.5005810688649027)","(0.07493960436883507, 0.16449958684041638)"
Bulk 20,"(0.039663385501175326, 0.16391303840076532)","(0.10099416116658211, 0.21904161023774615)","(0.01911941548792438, 0.08026784661659556)","(0.3924134200831204, 0.4914127509203873)","(0.1746544268511026, 0.31851994473460093)"
Bulk 21,"(0.28805360850459777, 0.4188558801469175)","(0.015814535269470076, 0.08333242104962914)","(0.017715359117876545, 0.06378205302400594)","(0.27993787948798027, 0.39065330494298106)","(0.15687164697514186, 0.28498331148139977)"
Bulk 22,"(0.09062319548758756, 0.22302798095729676)","(0.037325794764982, 0.13175345068660846)","(0.030281741490229344, 0.09534049043555488)","(0.44317586593478, 0.5298051923421314)","(0.14559524307976798, 0.2730710448210617)"
Bulk 23,"(0.0665468687833453, 0.18809284403742205)","(0.09663556338959889, 0.20381382433226847)","(0.0, 0.01942018076460536)","(0.4490370841862685, 0.5385155961914684)","(0.14927552857593968, 0.2910224210910432)"
Bulk 24,"(0.10081937070744815, 0.2801733520655014)","(0.13960427805391654, 0.28365579735359525)","(0.0753400962454263, 0.19572313757507942)","(0.16730834834839425, 0.28850899688086645)","(0.16766806766073386, 0.3011985551090386)"
Bulk 25,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 26,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 27,"(0.037302548685193435, 0.1835124279280268)","(0.09317678819697542, 0.22404282412886192)","(0.21154904661478943, 0.34944651669457905)","(0.18519941808745502, 0.30106628224175824)","(0.14347404857059604, 0.27123009885176463)"
Bulk 28,"(0.0684342952842527, 0.2221201050647555)","(0.12844708038088198, 0.2608600257204447)","(0.06485491795054123, 0.16579306775407104)","(0.2912979446104078, 0.39894098717481785)","(0.13080892655429316, 0.26844264950553404)"
Bulk 29,"(0.3133166736539216, 0.46178135491347083)","(0.13040506867992652, 0.25728557153374326)","(0.011707320897210167, 0.060714516392347616)","(0.12076122790487592, 0.23989853130505667)","(0.1317856210864909, 0.2723441136329566)"
Bulk 30,"(0.2857576980170091, 0.43192057298239717)","(0.07835220096453333, 0.19553072394520454)","(0.09605466918238063, 0.22766812066721764)","(0.1794105889761638, 0.2982526877336641)","(0.06632508492641634, 0.14072765260501321)"
Bulk 31,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 32,"(0.1612864776056521, 0.3037221457857019)","(0.021502792510474017, 0.10115065111655668)","(0.0684806279013778, 0.16966726623642195)","(0.319953890190161, 0.4225766434219436)","(0.15405005942994893, 0.277609445801762)"
Bulk 33,"(0.10364367640680756, 0.2596807108827954)","(0.11229515298282393, 0.24042092116090852)","(0.049669711820538504, 0.13919011800284684)","(0.30433822218132073, 0.40908559608114753)","(0.12433447068219049, 0.2573414197986203)"
Bulk 34,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 35,"(0.28729329232248857, 0.4404716192760194)","(0.09184823943976214, 0.21334798297334248)","(0.0453362785532167, 0.12844804975105692)","(0.11858101805969182, 0.24313955057717504)","(0.14929243419514177, 0.282241534852105)"
Bulk 36,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 37,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 38,"(0.12919049646029074, 0.29914470537373694)","(0.13892728561419604, 0.27365408609311137)","(0.022938629906698052, 0.0890040127926227)","(0.16593024008239926, 0.2822676917557552)","(0.23179166077429458, 0.3671511911468949)"
Bulk 39,"(0.0, 0.07440147027043312)","(0.245627834418952, 0.38201723972234725)","(0.029421053976822015, 0.10368337379285303)","(0.21887800313139227, 0.33275679304025807)","(0.23244969547787261, 0.3844665696429399)"
Bulk 40,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 41,"(0.2801579095389426, 0.4379796021007806)","(0.11378624224338738, 0.24331215152527982)","(0.014335427590176572, 0.06864793273262461)","(0.11027188759565798, 0.23160549139201175)","(0.18031801684302706, 0.31958533843811177)"
Bulk 42,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 43,"(0.0, 0.0007987831811738002)","(0.17096899624504353, 0.29231627837828594)","(0.0124362032973259, 0.10983830303903885)","(0.36858388053772256, 0.46508382459709946)","(0.21659225971946713, 0.3641802541860166)"
Bulk 44,"(0.16517303527612875, 0.32238674661608185)","(0.07391858080554692, 0.19207138339147362)","(0.08379902144157476, 0.19748445040510926)","(0.2572967161868908, 0.3678832984969825)","(0.11345805076630336, 0.2265287166139082)"
Bulk 45,"(0.43757024142745155, 0.5573201188639766)","(0.07606304743255493, 0.18303232531048674)","(0.04350717727537289, 0.12433489273113271)","(0.05812294498788391, 0.17187891065152033)","(0.1121887265752777, 0.23598161474434273)"
Bulk 46,"(0.2599943499958531, 0.41046096655264913)","(0.04090319625651882, 0.14129950955905107)","(0.11297677538330561, 0.25577871743315495)","(0.1884149766626724, 0.3074163648939701)","(0.09174168320631504, 0.19101346005650977)"
Bulk 47,"(0.17067126710853997, 0.33839787567772084)","(0.13714421084329736, 0.2668719180086349)","(0.0, 0.038472397752615274)","(0.1449235170923096, 0.2563010090155729)","(0.25640781580157035, 0.39192923722944983)"
Bulk 48,"(0.16752837311764773, 0.3215615526347606)","(0.059187577929151906, 0.17252741876574793)","(0.13122259399841452, 0.27156121808146105)","(0.3148028227888862, 0.41751251024468133)","(0.04941200714699691, 0.09468392529225146)"
Bulk 49,"(0.0, 0.0009791419595239687)","(0.21644997216950468, 0.34980769419862834)","(0.0, 0.09132642041384481)","(0.2541076298040524, 0.3458843129004406)","(0.3041664202611539, 0.4414974099356025)"
Bulk 50,"(0.1601165798301311, 0.3238452887998088)","(0.0625679150176576, 0.17850942787606977)","(0.07724440607989047, 0.19060738945875183)","(0.2579618714677461, 0.36895515931473233)","(0.12908242842579126, 0.25110953372942046)"
Bulk 51,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 52,"(0.013646411192703385, 0.11860301264392598)","(0.21563501172472432, 0.35145686436961665)","(0.0020868127866488437, 0.05240710803563814)","(0.2161048321835608, 0.3243204846946752)","(0.2865988633264347, 0.4191405990420721)"
Bulk 53,"(0.0, 0.05940460200568384)","(0.1917173057192178, 0.3131055296216733)","(0.17876703436803673, 0.30275880080673323)","(0.2712442155174398, 0.38699762532898707)","(0.0570442980937506, 0.2455067718841134)"
Bulk 54,"(0.20810090431951456, 0.36913515912596273)","(0.0709727865639223, 0.18869491947943406)","(0.05354120540028855, 0.14741383246827655)","(0.20494510184083273, 0.32106084604928375)","(0.1547476331187258, 0.2813876116337591)"
Bulk 55,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 56,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 57,"(0.21446868594250626, 0.378478467736309)","(0.07135288238329884, 0.18800247109569984)","(0.13412137347443254, 0.2817211595480767)","(0.06993235672780634, 0.18789910342237515)","(0.17383116898309398, 0.3001923306864012)"
Bulk 58,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 59,"(0.04800171385493769, 0.20191440422377638)","(0.10675420348596114, 0.2365465848351695)","(0.07014885915742067, 0.17490362025165096)","(0.21602184741931868, 0.3273390945085565)","(0.24647045336467438, 0.3718992188985342)"
Bulk 60,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 61,"(0.0997726387751196, 0.2559936026538797)","(0.14181545506513088, 0.2743703841453457)","(0.006045551483430903, 0.05426392465177699)","(0.3172801079134654, 0.41976854208999415)","(0.14008779893184198, 0.29060199429001504)"
Bulk 62,"(0.09873540229309409, 0.2536189589152881)","(0.08412935665751474, 0.20542539457270925)","(0.07329163375138947, 0.17901424588373976)","(0.3391274286156734, 0.43937673183251985)","(0.10283031738102097, 0.22445053009705027)"
Bulk 63,"(0.34160245144155515, 0.47196727063048666)","(0.030585167880179953, 0.11914692235883698)","(0.05458729116386131, 0.14481325778315712)","(0.20702305163799414, 0.3222225088946257)","(0.10052055874154464, 0.2075315194677585)"
Bulk 64,"(0.019601716775715657, 0.13703884917848297)","(0.11283562926158555, 0.2367574636200417)","(0.1171425031853411, 0.23246806782996038)","(0.3239915303848295, 0.4286503096451007)","(0.12184608088451206, 0.2696678492344305)"
Bulk 65,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 66,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 67,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 68,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 69,"(0.10800492691590007, 0.22998194295366908)","(0.008348683287804186, 0.056171387864827026)","(0.10268455701978979, 0.22136546236665816)","(0.40382295773076476, 0.49534357123832223)","(0.1254287349403057, 0.24884777568195898)"
Bulk 70,"(0.011807129296417848, 0.10710918363501518)","(0.12162328797290467, 0.24501883358249815)","(0.019577746186756527, 0.08370454635434088)","(0.34073488699415583, 0.44614569524256137)","(0.2441023929522261, 0.3801762977831231)"
Bulk 71,"(0.1402102790089072, 0.3040396855544129)","(0.08500345113149135, 0.2095593352165455)","(0.057738120842649565, 0.15261513089703785)","(0.30764282683033833, 0.4113539788674762)","(0.10543492344753941, 0.22640226820360154)"
Bulk 72,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 73,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 74,"(0.42110350980685185, 0.5293235935816732)","(0.007206755362336614, 0.063511156943766)","(0.036323370809189716, 0.10503721489957027)","(0.26760642609834157, 0.3741502015858826)","(0.05805835853523597, 0.1376794123771521)"
Bulk 75,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 76,"(0.11304956613911413, 0.26263683033200125)","(0.09664148469703522, 0.21825618971000543)","(0.03926794853219797, 0.11811049002609914)","(0.39306004600996447, 0.48392760790590583)","(0.07917207309843466, 0.19587776354924197)"
Bulk 77,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 78,"(0.06060410740215415, 0.21101798867964305)","(0.13229078544136474, 0.2638739632704952)","(0.039805771905505535, 0.12210320248515776)","(0.30318239212424974, 0.40919435232112494)","(0.15677844496181592, 0.30114899140848883)"
Bulk 79,"(0.1335148036776086, 0.2682944212998402)","(0.06378042416659717, 0.1658267618717349)","(0.0, 0.026596389496609987)","(0.3904526360986661, 0.48436397339484893)","(0.1665737635988821, 0.3010975214050687)"
Bulk 80,"(0.22787937495124466, 0.39248885311227566)","(0.12824263396282293, 0.2582359241252348)","(0.01794765325249032, 0.07695775237367111)","(0.08674963945283942, 0.20825749606076316)","(0.23401559300802866, 0.36922507970062923)"
Bulk 81,"(0.09583106670501577, 0.2597680535308991)","(0.15501265253491817, 0.29074332806033154)","(0.016131710953624895, 0.07642629318243285)","(0.20782511781407847, 0.31847248137642165)","(0.21992164428086097, 0.35986765156141637)"
Bulk 82,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 83,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 84,"(0.09639326807245704, 0.21268125609572555)","(0.01794361781600466, 0.09330055770295975)","(0.046973300999847915, 0.13010906617920753)","(0.5249833423132187, 0.598286595729023)","(0.08683762787008834, 0.1924913672214674)"
Bulk 85,"(0.021541534317092742, 0.14166131078895436)","(0.14713275373375576, 0.2752617017945357)","(0.0546228031478534, 0.14658971716342317)","(0.3272519589206752, 0.4364816433963578)","(0.14801491722526067, 0.30144165951209123)"
Bulk 86,"(0.028200338477436214, 0.1462710284358834)","(0.2062343847671258, 0.33820509706874996)","(0.0, 0.039000512527511626)","(0.24174129057078214, 0.34733023915246924)","(0.25919772390033946, 0.39743609716377404)"
Bulk 87,"(0.3670828050960291, 0.5057865582338125)","(0.11527891215627044, 0.23434472800594625)","(0.01129658960137657, 0.06024315449309141)","(0.0592271392616305, 0.17107124021079695)","(0.16852913328523544, 0.307139739655811)"
Bulk 88,"(0.014911557885314633, 0.13354810368082032)","(0.13796723858680593, 0.26946282007026695)","(0.04441203294064708, 0.12758168323803165)","(0.33168039712198794, 0.4437835717544445)","(0.17002451168907864, 0.3266280830326024)"
Bulk 89,"(0.22930967258451068, 0.37943243848025027)","(0.07738730600483511, 0.1882734215266429)","(0.009616704521105881, 0.05369862424494401)","(0.2563239529656103, 0.36402074749810986)","(0.15205101427493617, 0.28988611789905483)"
Bulk 90,"(0.21296643923755393, 0.33289727617898696)","(0.006700433005974511, 0.06231394349535654)","(0.12895391413801677, 0.2550328877954106)","(0.4341333155516917, 0.5238946453347664)","(0.01499632494470645, 0.028110820317536353)"
Bulk 91,"(0.230623299007282, 0.38310937033330555)","(0.0708667494295547, 0.17921010799551382)","(0.008960060204956998, 0.053565062106684935)","(0.1772662032263511, 0.2896653644324176)","(0.2372695538144836, 0.36946422944944973)"
Bulk 92,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 93,"(0.07112289342602911, 0.2268087548387302)","(0.11131371714797357, 0.24140061185430195)","(0.08068408813499782, 0.19006760864047417)","(0.29065262236294365, 0.3971107810621267)","(0.12946155316653687, 0.26137736936588596)"
Bulk 94,"(0.24558476303882962, 0.3592789550701623)","(0.0045513259002072474, 0.036567629659740905)","(0.057107922763244244, 0.15611816137243098)","(0.4357300163271793, 0.5216660124345978)","(0.04896269343192232, 0.13443252000168532)"
Bulk 95,"(0.10418273716276123, 0.25307468552883927)","(0.08984280243162945, 0.20887226267355247)","(0.006505228364540129, 0.05018459601959062)","(0.3400041467275905, 0.43888161226879807)","(0.18359730078864347, 0.32485462803405496)"
Bulk 96,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 97,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 98,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 99,"(0.10778148981377456, 0.2741202321723242)","(0.10417175691842978, 0.2340158403858375)","(0.051576528065859724, 0.14136073596401638)","(0.2559487487658995, 0.3657133390762481)","(0.16455144151158002, 0.30075988732603004)"
Bulk 100,"(0.10983791203512504, 0.2689415273322992)","(0.10599767592279058, 0.23654880824442748)","(0.1387190147458256, 0.27516715926653196)","(0.239480428358615, 0.3519513049235015)","(0.08665114247068315, 0.1867050267002006)"
Bulk 101,"(0.3822582211989472, 0.5147582863726432)","(0.07665067250533875, 0.1804989809851405)","(0.0, 0.028199569840567616)","(0.12373675691947374, 0.2341427468509808)","(0.16219688571281576, 0.29821113219883055)"
Bulk 102,"(0.00016109534987329525, 0.011879174323026234)","(0.09484477013689974, 0.19839435610327155)","(0.08995439264901692, 0.21375035421939861)","(0.36227845355266275, 0.4800910307806868)","(0.1963348800176562, 0.35231149286750796)"
Bulk 103,"(0.02199728834400324, 0.11639307023457346)","(0.053123025166219834, 0.14628976653024828)","(0.12889985773282883, 0.24231908805885086)","(0.4914121143466041, 0.5715301736432817)","(0.05672711550906867, 0.171308500434321)"
