,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.14710217867552203, 0.30459926887685196)","(0.11070883813681813, 0.2351383517735438)","(0.006782917517077963, 0.05141126501723715)","(0.2832836195802879, 0.3875366699919155)","(0.16507549194241267, 0.30836139848833316)"
Bulk 1,"(0.18166457846735934, 0.34350843427191907)","(0.1260455500867002, 0.25202129160026715)","(0.0, 0.03582734421631667)","(0.2229824303154908, 0.3314397574030422)","(0.1804792615403506, 0.3266115848169399)"
Bulk 2,"(0.012306257385550072, 0.12457742757206666)","(0.13094265672513494, 0.2565702748374168)","(0.10179550715187607, 0.2112185004110439)","(0.3401845376756356, 0.44918072521671415)","(0.10625234306608074, 0.2669717699584813)"
Bulk 3,"(0.0, 0.000721459151612806)","(0.19829976575129837, 0.3073414212064153)","(0.06339602935957908, 0.21489490117942142)","(0.2664614344717372, 0.4036542152897853)","(0.1970829269591695, 0.3488693057825939)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 6,"(0.2751332807563036, 0.4337066499733656)","(0.09370708494366103, 0.21762461738950872)","(0.08262087593188222, 0.20844897721290573)","(0.047017569735184596, 0.1577480497495921)","(0.17586477212541118, 0.30812812218218516)"
Bulk 7,"(0.2628763086016108, 0.4214216943313217)","(0.1002114885840079, 0.22911596792222977)","(0.05247123770275904, 0.14954265329901312)","(0.15302249277509683, 0.2751345565710502)","(0.11570467022488266, 0.24049892998802808)"
Bulk 8,"(0.16295423620330346, 0.3080814619894325)","(0.09443673678772643, 0.2129583208634743)","(0.038165022162908416, 0.11274634437613436)","(0.3585510389886278, 0.4538198113536766)","(0.07649422653542844, 0.18179280073928805)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
