,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.12387750660316592, 0.2587338575171749)","(0.028404440084833407, 0.1155511501894763)","(0.04352802249795008, 0.12034692561437876)","(0.42842574758226454, 0.5164460397362807)","(0.12265231969246143, 0.24203399048201385)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.33194967865257213, 0.46167059709439656)","(0.03831450731507084, 0.1072109624546383)","(0.0002423236895412993, 0.0037961685753445905)","(0.15460923279809036, 0.25996852396524983)","(0.2558726999902338, 0.3863653054648624)"
Bulk 3,"(0.003930090631919313, 0.07909091050565775)","(0.027722720186615424, 0.10846380592226282)","(0.17863094589403394, 0.2966573459731452)","(0.45038547817753677, 0.5372986733420346)","(0.08784801828188937, 0.22997201108490478)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 6,"(0.4286624393286187, 0.5517985655916118)","(0.061138240485546676, 0.15738865185158582)","(0.009526236060510163, 0.049161429334877854)","(0.08776469214167759, 0.19721441099972653)","(0.16211127428541558, 0.29523405992042917)"
Bulk 7,"(0.41523563031136157, 0.5322336732548938)","(0.021324360247337595, 0.09429183980266988)","(0.053029607445338474, 0.14299425825032155)","(0.17285253549395424, 0.28786203949702965)","(0.08784213368978945, 0.19233392200730404)"
Bulk 8,"(0.0348014870333135, 0.1711270427301818)","(0.10174490894418771, 0.2292336645323531)","(0.14005044834407013, 0.2651705732733999)","(0.29012614779441626, 0.3979930910730973)","(0.11458772219370575, 0.2551649140812744)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 11,"(0.09820519377220495, 0.2584539471168353)","(0.11704298444443188, 0.24686854875389808)","(0.022591201872743515, 0.088386268998743)","(0.23723417881310987, 0.3459773619020608)","(0.2245416950822075, 0.3606986192437653)"
Bulk 12,"(0.09111315840618565, 0.2509804509736066)","(0.1233849326961801, 0.2541534575625389)","(0.026668173212554963, 0.09625953767176967)","(0.26459691394900986, 0.37230640456505715)","(0.19047150629847248, 0.33006546466462455)"
Bulk 13,"(0.001653647736026144, 0.0929850188734381)","(0.11279493966454174, 0.23654306478677323)","(0.06928596891383856, 0.15983409328864065)","(0.33008836268696073, 0.4371078310926989)","(0.20493638874562142, 0.35477068421146046)"
Bulk 14,"(0.3021463228237575, 0.4289767089047935)","(0.007784620768153887, 0.06717230394566537)","(0.2741357929762926, 0.4205994341658888)","(0.1320185390969048, 0.24089032477577232)","(0.037130871361875886, 0.08914508118089547)"
Bulk 15,"(0.31882176788255473, 0.4571862847058375)","(0.03794184683753014, 0.13196040671022063)","(0.06862024192204708, 0.18035343941136653)","(0.14470999329624212, 0.26659136725934757)","(0.13563739139748818, 0.25817726057736534)"
Bulk 16,"(0.2741151349299011, 0.41744442474133897)","(0.04808160607980142, 0.15027164182819636)","(0.07253291043394697, 0.1828479612279997)","(0.2272342521261577, 0.3411325156690571)","(0.09282432305266053, 0.1935152299109404)"
Bulk 17,"(0.31098617782655247, 0.4552253149389188)","(0.0930806998573919, 0.21621435328880437)","(0.051146026803160015, 0.14054121048404244)","(0.1787132990840811, 0.2974151521023909)","(0.07703334208096217, 0.1796444235336957)"
Bulk 18,"(0.09393868249927734, 0.26180004787389083)","(0.14605882592681663, 0.286615149909398)","(0.06704844710253266, 0.17318537600983527)","(0.27031832488423535, 0.3804116381312824)","(0.09599294766040324, 0.22463056000232823)"
Bulk 19,"(0.08867664748667517, 0.2329991447985997)","(0.07991866296813732, 0.19641714610757205)","(0.03747667090169523, 0.1126285985694587)","(0.3692212967542018, 0.46673328749183396)","(0.1404201160209409, 0.2755084289008853)"
Bulk 20,"(0.036054187027066004, 0.15647160839840704)","(0.14257620462097553, 0.2665811511709475)","(0.016343183983491, 0.07704174408918654)","(0.41448730162856273, 0.5142813811769213)","(0.11220507365637956, 0.2639581642480629)"
Bulk 21,"(0.17548801233832217, 0.31522600185562333)","(0.03851562096694927, 0.133390651854432)","(0.03555191221951213, 0.10498977083388383)","(0.35718737832669034, 0.45570586034219096)","(0.1307589894167931, 0.2531858018456031)"
Bulk 22,"(0.012286681449789269, 0.10714158781112715)","(0.09286945236467628, 0.20373502133222335)","(0.066269930616552, 0.1601852436285801)","(0.43820552506781385, 0.5359206239708737)","(0.11660446852339308, 0.2667814652349711)"
Bulk 23,"(0.03404336122055838, 0.1494410404889099)","(0.09729284126037704, 0.21137487831417165)","(0.05427260585850599, 0.14318317682732715)","(0.43874865675782265, 0.5309581699943905)","(0.10132900091400647, 0.23935626836393042)"
Bulk 24,"(0.09804514925851367, 0.2704042274397986)","(0.11223549995313689, 0.24874863617540452)","(0.07903679057680588, 0.19643469200636884)","(0.22530179378137116, 0.3406104834832274)","(0.1487993790952726, 0.28038334823010047)"
Bulk 25,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 26,"(0.23535538774939663, 0.36383665146737404)","(0.006011137104377133, 0.017131042942261775)","(0.1050265262742379, 0.24187201849220047)","(0.23493658275907042, 0.35182462939838016)","(0.14157549200800706, 0.3024305318046942)"
Bulk 27,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 28,"(0.08001684694644154, 0.24585193783483475)","(0.17094547037008545, 0.3094535851460871)","(0.044395589060878406, 0.1324984786431251)","(0.14529167785699754, 0.2622906426888469)","(0.23849890140485153, 0.37075687004785174)"
Bulk 29,"(0.15454480352174516, 0.31845927235467)","(0.0948828030336735, 0.22324604199269169)","(0.2207161349658477, 0.37221673048464815)","(0.06747805912161994, 0.1800112828452348)","(0.12239698050180356, 0.2460478911780656)"
Bulk 30,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 31,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 32,"(0.07289501204940924, 0.19844990278798097)","(0.018925448233034013, 0.0993622609455225)","(0.08321318263825227, 0.19073782424448416)","(0.40863058280628733, 0.5005666885297193)","(0.15000484174732093, 0.2772142560179892)"
