,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.00015940188024148212, 0.0045193790419857105)","(0.11095847931301575, 0.22513807840719366)","(0.044596680340516164, 0.15853581598566346)","(0.411311797709591, 0.5256532197018843)","(0.18089822126131122, 0.3382289263585974)"
Bulk 1,"(0.21415033883291384, 0.38206538374966953)","(0.12770304282014128, 0.2587582594017754)","(0.003905587319452966, 0.0493443470521781)","(0.13577985146824562, 0.25342240355639634)","(0.21692659190639185, 0.35794419389283516)"
Bulk 2,"(0.004251523321357462, 0.10417806105328067)","(0.13110327431234758, 0.2563880886123426)","(0.11524180659388339, 0.22719921242469165)","(0.2880443599567146, 0.39571351465138616)","(0.16249709699302406, 0.3153830620809718)"
Bulk 3,"(0.0, 0.00047551245179055065)","(0.06916317608298211, 0.14018992386171214)","(0.22732926770541115, 0.3531393036732352)","(0.3454721149278915, 0.4886310014944663)","(0.11413126812388218, 0.26194394413041927)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.06510569760928626, 0.21776000519556227)","(0.10617228565262077, 0.23491545688729315)","(0.07764423113685495, 0.18702767359510444)","(0.2882145917151169, 0.3958379275909367)","(0.14597456495628644, 0.28134756566093844)"
Bulk 9,"(0.10821486530106104, 0.28415751577744924)","(0.12668163462225857, 0.26334290344062394)","(0.09989167800408516, 0.23014865131310686)","(0.1136402467989297, 0.23787283762737377)","(0.20470213273327767, 0.33134753438183395)"
Bulk 10,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 12,"(0.2968309314018659, 0.4329596050300071)","(0.0866484229384969, 0.20084897168475857)","(0.10143243536920721, 0.2359271010103713)","(0.2539327925394462, 0.362638230706341)","(0.010028821363546474, 0.018752687955959486)"
Bulk 13,"(0.0, 0.05442547980812047)","(0.1282789635815407, 0.25159390257109615)","(0.05355675677609952, 0.13229089780067246)","(0.39866643631232257, 0.5047414516664439)","(0.15904973635361888, 0.3213844305526169)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.092879411381818, 0.25749584177587925)","(0.11562209010722925, 0.24771225166983973)","(0.032928908448395945, 0.11009670173717218)","(0.2465068412700177, 0.35574361099591006)","(0.20273706727800578, 0.33827727533573215)"
Bulk 17,"(0.39188006030210054, 0.5139992065863032)","(0.11213474678931801, 0.21469559856682668)","(0.03960037536042289, 0.1834483387468704)","(0.002129404358051245, 0.008061244901425157)","(0.18979362397109362, 0.3442574004175883)"
Bulk 18,"(0.20141223514652362, 0.3638214987511984)","(0.08485748436292592, 0.20169985623120404)","(0.05402500349433597, 0.14720941360860915)","(0.12013196077357771, 0.2439011461703481)","(0.22743673787713956, 0.35550466358413735)"
Bulk 19,"(0.13171252879956813, 0.2608640144818801)","(0.035254550394207246, 0.12476376156735683)","(0.006340743167484942, 0.04053712568634442)","(0.4690855428921441, 0.5519992846322226)","(0.12683798999362023, 0.25260445838517165)"
Bulk 20,"(0.06276264890430075, 0.19009352236272395)","(0.07292431846312264, 0.1800099969022953)","(0.0334396764947283, 0.10381533216069112)","(0.48702307267094413, 0.5675686317757882)","(0.08864584052689581, 0.21371695973851004)"
Bulk 21,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 22,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 23,"(0.0593195031038586, 0.2093535005353968)","(0.07161289606097884, 0.1917975433301826)","(0.0835593230211639, 0.1956983772435554)","(0.23461168751247563, 0.34422842395621644)","(0.24356875555803933, 0.3662499896781324)"
Bulk 24,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 25,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 26,"(0.07897764009809981, 0.2277002726624966)","(0.09094463848095491, 0.21179785107973798)","(0.03223013059150608, 0.10682992101397826)","(0.33264230365836883, 0.43455302981379057)","(0.1730879740616782, 0.3112362385393885)"
Bulk 27,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 28,"(0.2796007569908428, 0.42405002304536316)","(0.058092123917334745, 0.16050325325888098)","(0.03257698961345692, 0.10002857439386192)","(0.18195646706492707, 0.2983344396548617)","(0.16762404026561922, 0.29723333179485156)"
Bulk 29,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 30,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 31,"(0.4893211966082898, 0.5938497345971266)","(0.03569155662258535, 0.12045112518477588)","(0.07367523406806532, 0.1861011553911181)","(0.05893360744305445, 0.16542361712796597)","(0.08634233457398893, 0.19021043838302937)"
Bulk 32,"(0.19928677765935282, 0.36264199279339543)","(0.12460595213014009, 0.2605241144291599)","(0.09030078903186996, 0.21880807165194727)","(0.21569474213789663, 0.3300090661982462)","(0.06346618144443289, 0.13466231252355912)"
Bulk 33,"(0.0, 0.04343423305402136)","(0.18361866193176193, 0.33218759870689885)","(0.003432282244355201, 0.05100741573159283)","(0.3299581899541417, 0.45870798009793945)","(0.22374472010619223, 0.3788235974458128)"
Bulk 34,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 35,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 36,"(0.37602950090708886, 0.5092732762356105)","(0.07497184675649982, 0.17942913569661623)","(0.02559532084521349, 0.08495853853840035)","(0.05188189653675732, 0.16053438499738443)","(0.20264323514465402, 0.3346828643417751)"
Bulk 37,"(0.30299483114133297, 0.44204210828312973)","(0.0702790197117839, 0.17990706197164807)","(0.01619887856855562, 0.06488600636079007)","(0.2369990246082981, 0.3479610925147688)","(0.10650970088068576, 0.232222275959007)"
Bulk 38,"(0.2705803781697528, 0.42559425415495233)","(0.098855132448126, 0.2194541619574436)","(0.031577248229958194, 0.10021200274993505)","(0.12134913061253816, 0.24294509703622935)","(0.17705177664106442, 0.3123808180000005)"
Bulk 39,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 40,"(0.19909579657844673, 0.3279584613535554)","(0.033330929275427246, 0.1231089976184398)","(0.044896662968838576, 0.12433231569844183)","(0.4394760073210812, 0.5230590700596806)","(0.05738867124600617, 0.1273530878800824)"
