,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0730807024689725, 0.24132365718030355)","(0.12059815259919965, 0.2571434801916244)","(0.04996866629711127, 0.146241126179054)","(0.23852030206019184, 0.34949431773298895)","(0.19404158366452812, 0.32958801162602586)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.0932868078161373, 0.25452656924030476)","(0.13446751775292476, 0.2690050065969081)","(0.05170889481799547, 0.14201733216894757)","(0.2988539024734508, 0.4041700812986866)","(0.10847981877147346, 0.24348406906317138)"
Bulk 3,"(0.0605209107407786, 0.22238317460532392)","(0.1540920103246953, 0.2920796706466322)","(0.044769648469397044, 0.13691584200421067)","(0.22639183234784682, 0.3373610364805025)","(0.19347342875913048, 0.3320124456214825)"
Bulk 4,"(0.3321016047018542, 0.4698131082023235)","(0.047069337671029304, 0.13572832946809482)","(0.15469879641519768, 0.2943141827619105)","(0.028166406674795676, 0.10611030547549605)","(0.1510930634345842, 0.2809048651947138)"
Bulk 5,"(0.08113479337550866, 0.2219920225696954)","(0.0937007035103509, 0.21339687082195094)","(0.07517086847624374, 0.17831100127827007)","(0.3697373135380659, 0.4653031997502491)","(0.09148370909324166, 0.20976951758642365)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.19127532372402734, 0.3438494337983804)","(0.0843475416740744, 0.2013361684754952)","(0.012157785269657214, 0.05973650288070495)","(0.2970157172073387, 0.400685432813982)","(0.13690712243395553, 0.2726889717223842)"
Bulk 9,"(0.5941687823938854, 0.6770002511818626)","(0.007839919971076977, 0.043157941721780516)","(0.023060905692164846, 0.07162075604867035)","(0.1071257617261144, 0.20611477894308192)","(0.08448004899253231, 0.18543085332883086)"
Bulk 10,"(0.014368677467830888, 0.1066801485531251)","(0.03754016631116278, 0.12904591227296697)","(0.07200874863063855, 0.16791858097555448)","(0.4544364543918144, 0.5466752279136532)","(0.1662271299149381, 0.30509895356831573)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 12,"(0.29378095591612186, 0.4358480708248915)","(0.05905105593928953, 0.16727885599721895)","(0.043736164498695364, 0.12265756952275397)","(0.2197366135733194, 0.33284128746252106)","(0.10542036528163462, 0.2196490609835539)"
Bulk 13,"(0.0, 0.0008255203140038783)","(0.17610218552780088, 0.30459705183274405)","(0.014249193520697416, 0.12455364913150044)","(0.3154258037175587, 0.4170018431077458)","(0.25247366937762056, 0.3955966037843321)"
Bulk 14,"(0.21075768598181638, 0.3664918759002926)","(0.025800517456775127, 0.12115448752637555)","(0.1462923502892477, 0.30199312728978484)","(0.16333356907837052, 0.28710534459170794)","(0.12623238043149101, 0.25083866145413847)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.028992517238619786, 0.15655131804507427)","(0.10011431015786368, 0.22318073931376017)","(0.12075086935285773, 0.24095846983011587)","(0.31587226567552606, 0.42189011455446745)","(0.12472035232601465, 0.2669690435057004)"
Bulk 17,"(0.36191319894215856, 0.49640991539830925)","(0.09865640251033425, 0.2209036065669246)","(0.03406497463836853, 0.10397745354812882)","(0.1349626374867725, 0.25492084796056325)","(0.08860241419521356, 0.20558854875322655)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.0974970723961408, 0.2593928153272466)","(0.15915154409930954, 0.29121684546074805)","(0.0, 0.03433490099440913)","(0.17993070702019115, 0.2853978303067358)","(0.2834234016280316, 0.41342808691702126)"
