,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.22863250480309186, 0.38873994838928905)","(0.12414205754906521, 0.25550271829912585)","(0.027443842034768573, 0.09477659508329937)","(0.20106544603435186, 0.31552526804515657)","(0.11603054174913409, 0.24814107801271773)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.0712067111301435, 0.21544806070086375)","(0.08613669925353032, 0.20503749701565302)","(0.03171990401586652, 0.10469928160260966)","(0.34516211461033836, 0.4447925203919059)","(0.17958108459013133, 0.3162161266889575)"
Bulk 3,"(0.0, 0.0007146000822798904)","(0.16801061012484436, 0.2745968065501109)","(0.07638946990380595, 0.22399795521076477)","(0.2571715200093787, 0.3955728861053892)","(0.23110573540896923, 0.37315501668673695)"
Bulk 4,"(0.15497757641504706, 0.3307036964448612)","(0.07767178616404379, 0.20697876852317454)","(0.14194820091326782, 0.2941625373822968)","(0.1284274850059568, 0.2533717206707013)","(0.14403443174767977, 0.267723796732971)"
Bulk 5,"(0.18030843304088945, 0.2785235382263797)","(0.13495411408715857, 0.2160987517462471)","(0.005291002305991516, 0.04772060982866902)","(0.540331477316482, 0.5967720734481825)","(0.0, 0.0002521736648423201)"
Bulk 6,"(0.3373106356736313, 0.4672029339668915)","(0.030515892622340342, 0.11951493893057755)","(0.09249932331276964, 0.21645838331732234)","(0.2187481672517856, 0.33222041680853853)","(0.060806184171013716, 0.12472312394512927)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.025770174283121797, 0.1628679586880567)","(0.1268601549442728, 0.25899034928611564)","(0.09883864349451885, 0.2117276945981643)","(0.2623547636104345, 0.37248596818222723)","(0.16823418580616067, 0.31187010710692753)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.058985553755970706, 0.16736538081703314)","(0.021161128218517296, 0.09756896920567201)","(0.08364014282119965, 0.1872269983566497)","(0.519930161777357, 0.595310023457739)","(0.08057558868462561, 0.18823605290523593)"
Bulk 11,"(0.09007742080473458, 0.2364287760172481)","(0.1586033827577666, 0.2863544111545801)","(0.0, 0.023779886359614)","(0.34347815556499073, 0.4434719517048149)","(0.13386723270252343, 0.2877970668805892)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.0, 0.07818114995430653)","(0.16891484425026587, 0.3025752681750135)","(0.06198397611835937, 0.15174207685825367)","(0.248580640512983, 0.3564191187106496)","(0.24616156793041266, 0.38782951747737326)"
