,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.0896347503785265, 0.2440950588791558)","(0.10062792068354774, 0.22692773176281417)","(0.0799120003416185, 0.18718583090530244)","(0.3473073876487403, 0.44504449626756776)","(0.0832927152452794, 0.1959721078874472)"
Bulk 3,"(0.0, 0.029284411064555788)","(0.1894967659124064, 0.32189750578036747)","(0.06546279742451311, 0.17035213467683863)","(0.29409268736632466, 0.39780784908082634)","(0.1833849372880864, 0.3520173744819381)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.005183408825827608, 0.07698830982169066)","(0.031188863859038872, 0.11414406859230833)","(0.07862123086969217, 0.17822612369386617)","(0.4870060953430392, 0.5763662671479156)","(0.1554997001131417, 0.2967759317334796)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.09470518557677057, 0.26478665606249085)","(0.16904702126240878, 0.31184341892878026)","(0.07066406322535854, 0.18207852915175812)","(0.22219820539619298, 0.33762227516604515)","(0.10715302328524183, 0.2399016219449528)"
Bulk 8,"(0.09405825551030586, 0.25652573682559054)","(0.12132583045104428, 0.2535247376897974)","(0.03854472410239858, 0.11945569257785534)","(0.2622007385589649, 0.37098508610586217)","(0.17197245800689626, 0.3114067401712847)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.007192161688497199, 0.1001418736115233)","(0.14493044874194808, 0.27252315415103645)","(0.03222246518143691, 0.10572874355120147)","(0.3450115855765391, 0.45560837272866195)","(0.19126526293025087, 0.34537593183890486)"
Bulk 11,"(0.09260473646178621, 0.22184663671532204)","(0.1298917607252085, 0.2375402016185819)","(0.0004966455950468357, 0.001272596118609266)","(0.40783899986010674, 0.4990833564295225)","(0.13316470411530235, 0.27626036236051354)"
Bulk 12,"(0.23553957779806076, 0.38347402605860914)","(0.06639107471859197, 0.1592423022677703)","(0.0, 0.011358789562786471)","(0.22572073323201147, 0.3303877031936907)","(0.22790956495819073, 0.36149022393626595)"
Bulk 13,"(0.015409470935452238, 0.11726204595308838)","(0.15614133937056923, 0.28971667262399986)","(0.0019249940279135735, 0.049893257446105836)","(0.34279183837522953, 0.4549068322734239)","(0.2113758354211392, 0.36057771357307816)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.01380472543323636, 0.13181171636385375)","(0.19378044521062776, 0.3347898661509925)","(0.014545706094035542, 0.0802674074041409)","(0.22658134583178816, 0.33741888926028224)","(0.26457358108249984, 0.40242631716854305)"
Bulk 17,"(0.46834571779164536, 0.583859363709543)","(0.050579488224637176, 0.13974977910189804)","(0.011522965736945359, 0.05159303663688375)","(0.03481074927489184, 0.1222695008384975)","(0.20462161233030324, 0.33264778635475484)"
Bulk 18,"(0.23321509251066033, 0.38737510199717073)","(0.04658809320834673, 0.1523642736900273)","(0.09430147265432945, 0.22230939782961137)","(0.21670061363817733, 0.3321168028346672)","(0.10367034807062045, 0.21135880356638895)"
Bulk 19,"(0.04966331343711129, 0.1930101500363423)","(0.0907890598063005, 0.21452230057697694)","(0.08836665427524204, 0.1983091514824155)","(0.31648249768384984, 0.42050301335902895)","(0.14549486675683887, 0.28285899258589353)"
Bulk 20,"(0.0, 0.0008358447450464254)","(0.21996145365247766, 0.34457264903452944)","(0.020807933517078714, 0.15054407699851582)","(0.27470371760223344, 0.3860513677148977)","(0.22574567790714659, 0.3776131235731204)"
Bulk 21,"(0.05715377892705741, 0.18079067629829923)","(0.12171691186433234, 0.23944858620249163)","(0.007816330858522402, 0.055484587699582213)","(0.4665107999263079, 0.5533864713087736)","(0.08887361627170993, 0.22881824064292317)"
Bulk 22,"(0.0, 0.0007372221992810494)","(0.14126237668305905, 0.25716083947235624)","(0.030019824780047243, 0.14666498607649947)","(0.33750032763763244, 0.45210938134820206)","(0.24754424950210305, 0.38773801450010015)"
Bulk 23,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 24,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 25,"(0.2719091839240064, 0.4024388744480599)","(0.03649505871684017, 0.1295418163818664)","(0.05301619964292364, 0.15206826730761797)","(0.36332314978658753, 0.45799194844441327)","(0.044902434209698666, 0.088313067137986)"
Bulk 26,"(0.04434117843900899, 0.1792824524079274)","(0.15152786654307773, 0.28312720839735583)","(0.005027925014293989, 0.05592316668595913)","(0.29644121563407555, 0.402929289395904)","(0.21774226354766807, 0.3636574339347293)"
Bulk 27,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 28,"(0.1756829291175266, 0.34493323648414886)","(0.12319427018930368, 0.2571381118682664)","(0.04471289741882963, 0.1304893219968563)","(0.19224365773376817, 0.31043059492588543)","(0.14382240534931576, 0.2773525749160989)"
Bulk 29,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 30,"(0.3578511312964674, 0.47790604146454396)","(0.004717142557624711, 0.039456332455356326)","(0.12021794749637216, 0.25545377435494854)","(0.23121970434951153, 0.34331585854714103)","(0.044197220046660345, 0.12566484743137415)"
Bulk 31,"(0.1904284052512381, 0.3479138237208405)","(0.08376929760396865, 0.20512384363293415)","(0.1957831718519284, 0.34795358456476866)","(0.15139760667268753, 0.2725674143519927)","(0.06346604363410074, 0.14159680871554023)"
Bulk 32,"(0.16588164720793477, 0.32332620505671983)","(0.09113256814589163, 0.21405944674917113)","(0.030064726456895896, 0.09729979090520283)","(0.3253348341380813, 0.4258071475967926)","(0.1002046483788723, 0.22688898536443772)"
Bulk 33,"(0.14162245034263865, 0.28468075724501235)","(0.04771317582412507, 0.14869725652269025)","(0.10221269949369532, 0.22266726840795892)","(0.3891566017351179, 0.47998898657184486)","(0.05951994976440142, 0.1237408540925154)"
Bulk 34,"(0.25837700907749556, 0.4081628878384617)","(0.05164309262911141, 0.1603095015610031)","(0.1045292076833362, 0.24024650070645662)","(0.18116769017762696, 0.30061284912102487)","(0.09631539798429917, 0.19863586322118465)"
Bulk 35,"(0.19644743610033077, 0.36341929383338367)","(0.08318301976453962, 0.20836209996433974)","(0.1657234707160726, 0.3208865112232384)","(0.09204166544078013, 0.21763334641496823)","(0.11385334137300002, 0.23844981516934677)"
Bulk 36,"(0.1030973210755752, 0.27619915342154044)","(0.08658195610536251, 0.2181821276125186)","(0.13050791163022982, 0.2736604616041435)","(0.16064386895195526, 0.28405739318516965)","(0.1705234115743755, 0.29654639483912937)"
Bulk 37,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 38,"(0.13613681409143114, 0.3053266858122076)","(0.1591856613167754, 0.2961446442549257)","(0.0, 0.037086441720456026)","(0.21717604133558754, 0.32555933845038687)","(0.18794175484485443, 0.33753690648820456)"
Bulk 39,"(0.06205156686267174, 0.19799831842062446)","(0.14560427405304033, 0.2726655500739854)","(0.0002707693056471297, 0.04135677204505119)","(0.3466393348085644, 0.4480196714522691)","(0.16776220158191513, 0.317631541396231)"
Bulk 40,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 41,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 42,"(0.13933608796703845, 0.3074859692273949)","(0.06881963908271191, 0.19048774908067936)","(0.0948632387235292, 0.21922146397249642)","(0.21500906560390096, 0.33133825005370887)","(0.1541208983290795, 0.27931763795946046)"
Bulk 43,"(0.1213548644231135, 0.23895850638950916)","(0.029159504907225284, 0.11217279299143311)","(0.01386459633103455, 0.05589290375407391)","(0.5131647288972797, 0.5887569138763243)","(0.10598277441739754, 0.2206924140126089)"
Bulk 44,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 45,"(0.4921417674954071, 0.5910386012773148)","(0.04443616977569277, 0.13275188002259958)","(0.030839630324439062, 0.09155044044653965)","(0.17882742168160873, 0.28805145730070936)","(0.0473791479245943, 0.1029834837510949)"
Bulk 46,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 47,"(0.09945331259054219, 0.26522998522674957)","(0.17280820754117293, 0.30940077574712055)","(0.006938345338744621, 0.06349329573702953)","(0.14809631615148883, 0.26362635158168585)","(0.2683513945070682, 0.40260201557839786)"
Bulk 48,"(0.18855303389398154, 0.33943165123395463)","(0.05473730615861847, 0.1624217412265785)","(0.10431629210266365, 0.2304323741930398)","(0.28621951779666654, 0.3935271476507628)","(0.07701921982210301, 0.16334171592163105)"
Bulk 49,"(0.10904660138754024, 0.23061741576386113)","(0.04782001366391219, 0.13984624981306726)","(0.0005224150809099888, 0.025809112944667242)","(0.4841347088120039, 0.5657288754234789)","(0.13422275627190589, 0.26225185083865327)"
Bulk 50,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 51,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
