,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.07284524746242649, 0.2142040776132081)","(0.04024390403782321, 0.14212683318280311)","(0.13639332325458586, 0.2628896671120936)","(0.32167871795941566, 0.422724595720177)","(0.13187667688112736, 0.2550169567763395)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 3,"(0.06500033729385174, 0.21982353153288853)","(0.12290849441844076, 0.2553022206429223)","(0.09590922797351448, 0.21464293977383997)","(0.2253659183092911, 0.3376550726545974)","(0.16567830969745953, 0.29771394770319426)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.023023786807069416, 0.13214850367410302)","(0.09514643916126478, 0.21127854089198359)","(0.01930301037801442, 0.08079382878548565)","(0.4226805769804302, 0.5239128663305779)","(0.17233789751797401, 0.31937454947309685)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.209869166655762, 0.36605007840045306)","(0.08342618464280122, 0.20103153224791076)","(0.022261351665780676, 0.07923502257954268)","(0.234247129575538, 0.34675485102516385)","(0.15935866539274218, 0.2977660178143057)"
Bulk 8,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.003912843215893434, 0.09054119577761183)","(0.14821413968799013, 0.2909357822854253)","(0.006745659162752458, 0.05910836862901527)","(0.32906815368166864, 0.4466096516238608)","(0.23920537211436022, 0.38565883382142174)"
Bulk 11,"(0.0, 0.0038750218790652166)","(0.15642074440669107, 0.27035417167468684)","(0.07083222160340745, 0.20504913170618483)","(0.3309187162374154, 0.45975241506331965)","(0.17000204502662586, 0.33294947147208065)"
Bulk 12,"(0.40577899505690695, 0.5285216173378087)","(0.03425600900681652, 0.11450981245700986)","(0.012300743074313145, 0.052851518845697706)","(0.1444310430305787, 0.25660393259814535)","(0.16074692969547877, 0.2899993988972447)"
Bulk 13,"(0.0, 0.0653914810581071)","(0.14731436680266113, 0.27304449905367656)","(0.06500442164584358, 0.15358290424070312)","(0.3737283358910533, 0.483734564862709)","(0.13539856780441084, 0.30625271804393733)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.21554098895241428, 0.38254901139077513)","(0.1180402883170996, 0.2517709875614092)","(0.035906792780654666, 0.11282625737843147)","(0.16794134841980723, 0.2880741245843992)","(0.14577154983830382, 0.2815786507767054)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.04028925437432768, 0.17501090984497436)","(0.1413795616725445, 0.2717429801920724)","(0.01335908294803758, 0.0730210767178561)","(0.2896969712397215, 0.3954060515469707)","(0.2298613930466601, 0.37023271841683514)"
Bulk 20,"(0.0, 0.0005689070930144352)","(0.0992347596976656, 0.18080483200582237)","(0.1450631394560869, 0.28775874587067823)","(0.30141417381168967, 0.45905341890376583)","(0.1904230527418313, 0.33624787751246005)"
Bulk 21,"(0.2347391458283956, 0.35080837123602904)","(0.032919526111343585, 0.11806664418297888)","(0.006450871104075218, 0.039333753274632045)","(0.4737581858586539, 0.5535894481501182)","(0.05277456241980444, 0.13755949183396904)"
Bulk 22,"(0.05682034985463491, 0.14494902374436613)","(0.07990914567090211, 0.15568272657516335)","(0.15187977240620365, 0.26160310952499627)","(0.5416242946201919, 0.6065520843382821)","(7.86046535725294e-05, 0.0009008886116867671)"
