,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 0.0006868326189844552)","(0.11433491422969395, 0.2190902421111245)","(0.04545170427048559, 0.1707578029857944)","(0.336389210429725, 0.46637396328191205)","(0.2549827304625971, 0.39261943222866735)"
Bulk 1,"(0.16523775154034384, 0.328156930492435)","(0.06446550629287469, 0.18004506545887666)","(0.18961487699924473, 0.34307332459424944)","(0.14033337114169464, 0.26102938687480254)","(0.10841288813871465, 0.21963089846676392)"
Bulk 2,"(0.06513985657442406, 0.2192325649841338)","(0.16450448148022676, 0.30055728949944516)","(0.06239022847840347, 0.16174458746820342)","(0.24397596295746157, 0.35509052940877106)","(0.14320538875855549, 0.28415911039037534)"
Bulk 3,"(0.151777006398312, 0.3198214248060119)","(0.17370849478766504, 0.31703040560620716)","(0.0648933666816374, 0.17218044811528968)","(0.20478775295537494, 0.32026854709893143)","(0.08164467051031082, 0.19388788304025995)"
Bulk 4,"(0.3772467101693292, 0.5144261353449531)","(0.11793620788653605, 0.23575603871064096)","(0.008483992378162202, 0.0529216935528221)","(0.057197711287442825, 0.16862998653827954)","(0.16361402644012982, 0.3037874976917043)"
Bulk 5,"(0.10325640266208398, 0.20922616976455566)","(0.004993267695766333, 0.04025485851650436)","(0.08007637760316824, 0.18889234175672762)","(0.4990180055785963, 0.5765715818691387)","(0.09247606810028527, 0.20523492645317357)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 9,"(0.2992711972357292, 0.45062953178005566)","(0.12210562307177956, 0.24588494646480435)","(0.06837688559048405, 0.16541138502230088)","(0.024959121680762163, 0.11526889879214239)","(0.18870421376252344, 0.3193881965994183)"
Bulk 10,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 11,"(0.10339303659145736, 0.25816629866428203)","(0.08008358047681065, 0.19976695583465848)","(0.026065814133235277, 0.09068889768131948)","(0.2645631993479969, 0.37065448670123735)","(0.23810390262714115, 0.3685138279418613)"
Bulk 12,"(0.3175781441453645, 0.4548828577063612)","(0.03991897859318283, 0.12657715366026825)","(0.016312019554641653, 0.06356193076065249)","(0.1489337660688359, 0.2624086719612045)","(0.21913357297165686, 0.35069290457783137)"
Bulk 13,"(0.0, 0.035334621970350574)","(0.1653044577387054, 0.2934666067696768)","(0.03742608080206958, 0.11340225509299245)","(0.34335241955890367, 0.44818273360169564)","(0.2055753527493921, 0.3609436468009748)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.16019834192008592, 0.31793391083552336)","(0.05000168294225726, 0.1604805055060866)","(0.19001011950520982, 0.34297750047051867)","(0.14569355288172484, 0.2669803282588078)","(0.1252350055300333, 0.24048905214975247)"
Bulk 19,"(0.45663986849601135, 0.5646608048534649)","(0.05245466348909012, 0.15073376361387938)","(0.08358140845781917, 0.20766051706263558)","(0.1512204732091639, 0.2649412472753009)","(0.024108454067435912, 0.04399879947519896)"
Bulk 20,"(0.16615150841983378, 0.3051373652887667)","(0.0737171995622864, 0.18375857232189974)","(0.012145045113002451, 0.05705820549029278)","(0.3993831125760604, 0.49015945588019805)","(0.0936590114191513, 0.2188305239285085)"
Bulk 21,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 22,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 23,"(0.04560219519875815, 0.2004796684679157)","(0.15255419622630845, 0.289537079327712)","(0.033582048030239085, 0.1178605619700328)","(0.188660566587897, 0.29866553819166275)","(0.27358576660777395, 0.39947237939169983)"
Bulk 24,"(0.12611171075802857, 0.300775240408113)","(0.14064442936190236, 0.27905233052238343)","(0.020454621318304958, 0.08778211598048546)","(0.18085391585294783, 0.29600678464098906)","(0.2151719161505964, 0.35314693500624894)"
Bulk 25,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 26,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 27,"(0.28799175046691244, 0.4317883186176879)","(0.0651766248416687, 0.1658396192238038)","(0.006934643298165625, 0.04802428570283272)","(0.1092990781164882, 0.22186525747367142)","(0.2661884159728665, 0.39689200628590265)"
Bulk 28,"(0.17012210854633703, 0.31809500658898926)","(0.057177759462588976, 0.16558983105284775)","(0.04812180516231692, 0.13220389923174258)","(0.3584145281650474, 0.45498928823590823)","(0.09232580470536089, 0.20295996884886075)"
