,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.005432831197333524, 0.10070848459549407)","(0.10333221977588483, 0.22445063722864747)","(0.058484339550710925, 0.14518320197183152)","(0.3673569070212693, 0.47555767251098474)","(0.18234902326628988, 0.33714468288155386)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.039376250456057554, 0.17358336447820194)","(0.12026106105213476, 0.24606448259231628)","(0.04201542784567477, 0.12557703886805968)","(0.3263296972543985, 0.4319719409959453)","(0.1749955638138252, 0.31982517264338595)"
Bulk 3,"(0.029610802836146158, 0.1723061322937932)","(0.2233369351367778, 0.3592754311421691)","(0.061010406060582736, 0.1675998736514357)","(0.1699744245585733, 0.28405767951920324)","(0.19461957715731182, 0.33820873764400705)"
Bulk 4,"(0.11105438959522373, 0.2912101655931747)","(0.11841678573847164, 0.26332374381882656)","(0.1425205783221708, 0.2957362687376295)","(0.12054688940747324, 0.24578324245588126)","(0.1413646648429983, 0.2700432714881503)"
Bulk 5,"(0.10686655979944468, 0.2568358482900469)","(0.1329077537311035, 0.26175631587005577)","(0.01861564670547986, 0.07840910814504551)","(0.36324943436699825, 0.4596261726621265)","(0.09240287606915172, 0.2293302843605473)"
Bulk 6,"(0.46277305244959804, 0.5687964980994934)","(0.030327627140087694, 0.09010458081377187)","(0.09691502494707897, 0.24772271295866893)","(0.0017234692001820231, 0.005332173538416048)","(0.16633058511644666, 0.3299742757362564)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.1624700327050549, 0.32906089819514084)","(0.12056394337756923, 0.25220834060076713)","(0.01881229406615289, 0.07846851206752817)","(0.2333727417564883, 0.3438175256187557)","(0.15983689265334075, 0.3013888189592022)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.14665937974499133, 0.31142810500810314)","(0.13398779692176344, 0.2717761796712423)","(0.09040725601119054, 0.21293348515711236)","(0.23900578880155793, 0.3509453300647511)","(0.07433378510180937, 0.16852289351747846)"
Bulk 11,"(0.043209668818887034, 0.17466566712149556)","(0.13215038102315174, 0.25899783265221404)","(0.01715339562164878, 0.07850234036074077)","(0.31448932079917646, 0.41930730527173043)","(0.20959945929566018, 0.35192462903529487)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.056678430922069534, 0.19672007791124502)","(0.08995055161112787, 0.2096373616376293)","(0.0455533221567442, 0.12923148381738178)","(0.35530675822688984, 0.4555312268397542)","(0.16084717848934615, 0.3005436083878119)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.2665579213828621, 0.4184783788862731)","(0.08074704194723897, 0.1980775150194079)","(0.013731291316514252, 0.061904981841437584)","(0.23835519342379757, 0.3481718916185153)","(0.11920140632529898, 0.25477437823865406)"
