,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.14025579981455988, 0.2865653583877)","(0.15071849092376347, 0.2715338567499004)","(0.0, 0.010713825012804514)","(0.3256136865507509, 0.42584151748361737)","(0.12069361770890963, 0.26909474637385167)"
Bulk 1,"(0.052046352021466305, 0.21634319359660348)","(0.1340281416193344, 0.2743930577854546)","(0.11278798738683943, 0.24273530934735293)","(0.2030281742525732, 0.32069931836861026)","(0.1538555601047124, 0.2900829055170529)"
Bulk 2,"(0.07613572623885469, 0.22286333152219623)","(0.11066905097348832, 0.23555703442200837)","(0.03969879977183835, 0.11981416078758389)","(0.36403194803587824, 0.46227521977322505)","(0.1158500298245415, 0.2531046986503856)"
Bulk 3,"(0.04906380194144418, 0.2009027923607663)","(0.21772988069126628, 0.3554828887882484)","(0.06277752480571222, 0.16988789423984407)","(0.1860458004130728, 0.301690216014881)","(0.15509878274329736, 0.3013204180014675)"
Bulk 4,"(0.1638525382387618, 0.34311987038021274)","(0.13697203238139216, 0.2847124666959613)","(0.1286392078886331, 0.28153220381185967)","(0.0772789450458955, 0.1993079465608409)","(0.12425063373188934, 0.26033415526455356)"
Bulk 5,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 6,"(0.24900734059867302, 0.41034148724088004)","(0.09326665060433206, 0.21897446848681665)","(0.03336460378732942, 0.10574479455619773)","(0.14782652873164917, 0.26957109155956693)","(0.16781912585746578, 0.3040839085770892)"
Bulk 7,"(0.11419101266150082, 0.2567768511083351)","(0.025121275871423376, 0.11545397221771284)","(0.16045108059860044, 0.2959211651197614)","(0.3284035967832969, 0.42926804113500516)","(0.08493460850030313, 0.18947839600406066)"
Bulk 8,"(0.008101099991499584, 0.1144338509686754)","(0.17866886603135568, 0.3092953755082986)","(0.050171467638602, 0.13951606947232506)","(0.33187108974108814, 0.4478021565269137)","(0.12559518439365513, 0.29454483972758677)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.10523843818555871, 0.2577017737786841)","(0.14437962401511, 0.2720153098217331)","(0.0, 0.029767317370437744)","(0.3054262762423028, 0.4062950081085126)","(0.16688378930843917, 0.3152551292249646)"
Bulk 11,"(0.09269475552670756, 0.250805637960672)","(0.08423401174861933, 0.2075170308417023)","(0.08359598677794344, 0.19715933848741868)","(0.2907265605454305, 0.3978538248033446)","(0.13298377286726887, 0.26242908044089264)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.0, 0.0007304384971068866)","(0.14335280290123964, 0.2512698645141128)","(0.008632058492090429, 0.08224400926423303)","(0.47972457204732005, 0.5640467565530678)","(0.16583146384960346, 0.304898472378333)"
Bulk 14,"(0.481189433758079, 0.5900478355506861)","(0.03476885761250158, 0.11224853528712138)","(0.0717392949031097, 0.18344106575734265)","(0.04652696207735903, 0.14691403222588517)","(0.1074014712314111, 0.22572251159650453)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
