,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 0.034767025609615435)","(0.16550851726669108, 0.30215254950741555)","(0.06117714122576867, 0.15847827574304435)","(0.26727187273716024, 0.36852814315071714)","(0.24923308308077868, 0.3964354308265961)"
Bulk 1,"(0.1186370132942412, 0.27765790524280703)","(0.07146141346643888, 0.19178525621878567)","(0.09620715873854335, 0.2168497654801576)","(0.31094235793468716, 0.4152905378179539)","(0.09423887251007959, 0.20692971929630558)"
Bulk 2,"(0.07431091181987659, 0.22245200678129384)","(0.09675481700451974, 0.2200412833762536)","(0.044508976341524994, 0.12699002099446965)","(0.34033422742145897, 0.4407837698099513)","(0.14866348484527847, 0.2851605016053731)"
Bulk 3,"(0.007842727783439939, 0.11473046623207908)","(0.14235587225765128, 0.270360337718572)","(0.09305922225834755, 0.19717547463143242)","(0.27558531113737145, 0.38380201208695336)","(0.18270248711045314, 0.3323860887836997)"
Bulk 4,"(0.4450014591606635, 0.5571860730371831)","(0.04127755289051127, 0.12673996078678998)","(0.002704465440673466, 0.031295275747961974)","(0.2010192085274521, 0.3089800336963549)","(0.08836536886468445, 0.19743060184772543)"
Bulk 5,"(0.04878642425000826, 0.18326522712695267)","(0.18632024314182227, 0.31850926800606694)","(0.02247550329444708, 0.09123914711574968)","(0.3141730590544444, 0.4217189906452978)","(0.12972317869027378, 0.28378895867493703)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.02707010169501904, 0.13355616872935866)","(0.08176636238917086, 0.19100295031485814)","(0.020142317740278855, 0.08105965115430766)","(0.435962356371355, 0.5335092743171848)","(0.17666014012449363, 0.3192706771639735)"
Bulk 11,"(0.19265537788479936, 0.36138184743909063)","(0.16067233974906145, 0.29772372041824147)","(0.00402782039927348, 0.05150692061561429)","(0.17509872085134676, 0.2897630839864392)","(0.1590032714946628, 0.30816689716147083)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.0, 0.0006824646147772275)","(0.12322483204834786, 0.2252244828241227)","(0.03179347218731598, 0.13734640933512296)","(0.38687318737595233, 0.498067978739565)","(0.23044362921210185, 0.36702600827747134)"
Bulk 14,"(0.6389859023053935, 0.7104006439905076)","(0.025667108391105573, 0.09125565061158714)","(0.05528904071833063, 0.1461590556170537)","(0.02370821387963458, 0.0939143542246123)","(0.0627315145101426, 0.1518885157516322)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.2216356317577901, 0.39057179046828394)","(0.139758095317857, 0.2780935228887412)","(0.013083092112940412, 0.06830112924736227)","(0.1398982904292488, 0.25896545572980056)","(0.17338612676774312, 0.31630686528023244)"
Bulk 17,"(0.5800986502729414, 0.6671390094557209)","(0.035703288476354136, 0.10920996770790801)","(0.05815185914315383, 0.14582906742902926)","(0.02183784390498588, 0.0921714595724707)","(0.09089994968938912, 0.1989589043480468)"
Bulk 18,"(0.3479689288197093, 0.4754301228270953)","(0.0284534426829839, 0.11303536600373688)","(0.04663262920154284, 0.12767200419324065)","(0.22282234746445434, 0.3358793151909774)","(0.0968472010296657, 0.2052586425865937)"
Bulk 19,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 20,"(0.0, 0.0006954856459558695)","(0.16705545398575927, 0.27575757667515305)","(0.055554186046885126, 0.19374136685091442)","(0.3406493007651069, 0.4735908119164537)","(0.16854973973419785, 0.3251015640255297)"
Bulk 21,"(0.28669602492649154, 0.3959670693302673)","(0.15993814320623068, 0.24960403334814485)","(0.0048786396861060545, 0.03986693472531358)","(0.39278667774011455, 0.4702624770373314)","(0.0, 0.00024741108282655796)"
Bulk 22,"(0.03284655436159483, 0.14632054073621964)","(0.17853725984643473, 0.3055089420725742)","(0.0039736745721721325, 0.053539797915151024)","(0.38720295840688645, 0.4924887209249099)","(0.12118008281167013, 0.2784014683523867)"
Bulk 23,"(0.03803573695788423, 0.1811072891464443)","(0.1865968854234025, 0.3220997918377587)","(0.05474065628552512, 0.15130549574941157)","(0.2271618184860364, 0.3399733765652157)","(0.17599069515100657, 0.32298825439731493)"
Bulk 24,"(0.25312502262462844, 0.3833452439451347)","(0.041326719984417004, 0.1366951094273713)","(0.033692371031034764, 0.1025059573099808)","(0.3872536182302585, 0.47855199890767275)","(0.05554983459067622, 0.12795412394882552)"
Bulk 25,"(0.19022127436775532, 0.2840874963117431)","(0.019811326548088058, 0.08499264488199326)","(0.0, 0.019022199950156825)","(0.6054119355134632, 0.6649534240711167)","(0.03400652573206055, 0.09750563827709961)"
Bulk 26,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 27,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 28,"(0.16464583200367905, 0.3114491422407964)","(0.044598425678839156, 0.14655004568408436)","(0.04774246623961644, 0.13005816888145322)","(0.3724198379649718, 0.4681091902559005)","(0.09969572831240366, 0.2147311627382555)"
