,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.14656117229641796, 0.2849064232138285)","(0.07481875051534942, 0.18511827890175364)","(0.08625997673053715, 0.20701362482327018)","(0.41355301400273714, 0.5001821583157354)","(0.036012090767858274, 0.06557451043251226)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.0, 0.060052928772803923)","(0.14540154063967475, 0.26544679666122106)","(0.15761844539893016, 0.2737651997211848)","(0.2622752308091062, 0.369032973778755)","(0.15564436378471277, 0.315134488953034)"
Bulk 3,"(0.0, 0.07545465126083427)","(0.08951724035184, 0.21001535016119255)","(0.05705142643809954, 0.13972976713643673)","(0.3038415887747553, 0.4052078176586069)","(0.2958568819898984, 0.42360572652242895)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.0014110359523790833, 0.08904151702721291)","(0.16214535358359716, 0.2922154968976689)","(0.06383883361684392, 0.15548547742370042)","(0.2861721264006825, 0.3963047319976665)","(0.19947452857528492, 0.3539108985249634)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.0849313147422455, 0.24285582852971507)","(0.12257542220930083, 0.25369570646326783)","(0.06348536056701551, 0.16257939265541244)","(0.24488198903749825, 0.35588305980650825)","(0.16726895277115136, 0.3018429732178848)"
Bulk 9,"(0.17869444406826263, 0.33859854003097467)","(0.10552926847930778, 0.2324637229288995)","(0.21970790022774056, 0.36377523454321026)","(0.03665957430783522, 0.1298515753977709)","(0.13241197859204418, 0.2623077614239543)"
Bulk 10,"(0.05100003465215182, 0.18097340689617214)","(0.18112837895320216, 0.3115638744209201)","(0.017562312303537456, 0.08014284533402663)","(0.3722480100109749, 0.47345001507839163)","(0.09040530582979046, 0.24152581652083277)"
Bulk 11,"(0.19892730057658575, 0.348326396807957)","(0.07532969638544894, 0.18657190641011195)","(0.004084436032561842, 0.04084175517170982)","(0.32285740038103505, 0.4233116789747229)","(0.13155013892184442, 0.26819929033802276)"
Bulk 12,"(0.06300763167093942, 0.22319645312092523)","(0.14241489175633026, 0.27884086832571325)","(0.05010490616735987, 0.1414061504236575)","(0.23591293159443627, 0.34728172472594665)","(0.1892094991105343, 0.32862494310415724)"
Bulk 13,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.22405240772039986, 0.3742351077752519)","(0.05050970811195648, 0.1596284564824201)","(0.10417608672841848, 0.235124052319712)","(0.2626204973882206, 0.3721718695663784)","(0.0707290562569696, 0.14675275765027232)"
Bulk 16,"(0.06336033577893727, 0.2176875845690475)","(0.11491671584502625, 0.24449011370308563)","(0.04563066994554211, 0.13134011668291992)","(0.20889174103450933, 0.3197953023481752)","(0.2640920370257832, 0.3897953830669736)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
