,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 0.0005753740010147499)","(0.10212982675757176, 0.1845264041389842)","(0.1248610167430225, 0.2602812015795144)","(0.36923801310719423, 0.5158159492641992)","(0.1457378218444617, 0.29740976656505214)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.22844508253394086, 0.37769966656419923)","(0.06842824459827847, 0.1841825595947824)","(0.12106703994579392, 0.2647908839842076)","(0.2697159311704237, 0.37794844096378044)","(0.03863469256824248, 0.0690874580763508)"
Bulk 3,"(0.0, 0.0006363483765834426)","(0.13341120666822356, 0.22691276428651283)","(0.12544815569138879, 0.2766865321350716)","(0.2673825294470657, 0.42502286195175704)","(0.19700947122993076, 0.34812647859004964)"
Bulk 4,"(0.4116794150169415, 0.5433344604406719)","(0.13137784971188238, 0.24594023911161855)","(0.0, 0.03219262572627068)","(0.05275181814979154, 0.1561434060136737)","(0.14340953273481222, 0.28425546213806313)"
Bulk 5,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.28925720947102007, 0.4251757439641677)","(0.06133061368030774, 0.17000691202619372)","(0.056590495745633705, 0.1527030863239534)","(0.279851725312573, 0.38612544429752843)","(0.05826322093158692, 0.12069554824703518)"
Bulk 8,"(0.1679948642382298, 0.3389697538645791)","(0.12639607073983017, 0.2658523693702427)","(0.08230958943086011, 0.20568880977237455)","(0.2077988431365791, 0.3246041813112767)","(0.08746549040556581, 0.1929200277304617)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.007936083566373361, 0.10421135268148789)","(0.10032164241307057, 0.2158589605052954)","(0.09758074740713024, 0.20178330144957313)","(0.3915983286530115, 0.49298322568835884)","(0.11646840263253451, 0.27125795500316463)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
