,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 0.0008037784057161654)","(0.19578391364350445, 0.320639757689278)","(0.021653092973143134, 0.14878460598966897)","(0.3052358336744773, 0.4181986101296898)","(0.21888322241871122, 0.3708209634815272)"
Bulk 1,"(0.38927112616369763, 0.5128879893504508)","(0.08248124764371563, 0.1977521513193493)","(0.06336372489502964, 0.17233094999617427)","(0.14875334681699348, 0.2668424184343571)","(0.05273713206829286, 0.11357991331193928)"
Bulk 2,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 3,"(0.020724088450728415, 0.13626286044206926)","(0.08831166804230778, 0.20767015839843417)","(0.2155723054526864, 0.34509278808853266)","(0.24613355237272355, 0.35379385048551953)","(0.1259096717352708, 0.2605290565317276)"
Bulk 4,"(0.24677678558548102, 0.40559169985996313)","(0.11989335398365243, 0.24261849738585511)","(0.1095107029627129, 0.22736922464653161)","(0.020439500829083197, 0.0993122014524675)","(0.19948740341965532, 0.32900062987459755)"
Bulk 5,"(0.02203443223735887, 0.13295769014786882)","(0.13571702513837117, 0.2596452563711338)","(0.031510258030600445, 0.10612977666647358)","(0.37171697212616195, 0.4774790922307812)","(0.15564414483204914, 0.307165352219201)"
Bulk 6,"(0.1352447929777757, 0.2976936263415481)","(0.082312974982713, 0.21090941090610577)","(0.24351213606351088, 0.3942436382702873)","(0.11550823782105808, 0.23414749170039845)","(0.08939302678154126, 0.1970346641550615)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.23662673778477833, 0.35871585333062844)","(0.004833212193872622, 0.018883217100879205)","(0.08634367050120025, 0.2140021074025184)","(0.3479625975358253, 0.4484959717884785)","(0.07163867536944604, 0.21249795699237314)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.000273546547029433, 0.006311426790261431)","(0.14029318170389402, 0.2628282386076425)","(0.050297928077957424, 0.17754440510349662)","(0.3081356352564904, 0.42726445421400855)","(0.23893768692243378, 0.38811349677678586)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.0, 0.002881189362651966)","(0.1539174609434148, 0.29821943109639426)","(0.0, 0.0794004706574774)","(0.30584337317491966, 0.39496514427769364)","(0.3165394124229454, 0.4504550256020932)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.2769789924675792, 0.4206460809020248)","(0.05355225539461095, 0.15440085272328383)","(0.02036004570435103, 0.0724338617866644)","(0.2348324409582242, 0.34609084059389894)","(0.14494488082818502, 0.27575974864117764)"
Bulk 16,"(0.32399852771958304, 0.45236839716550703)","(0.009990587090824666, 0.06341735757803157)","(0.04779452276776637, 0.13334947961340582)","(0.23903868040746523, 0.3528534887064315)","(0.1255905728900818, 0.2515983860609027)"
Bulk 17,"(0.29445354983747163, 0.4414657123127299)","(0.057119201708639454, 0.16724741886891845)","(0.07137441475809844, 0.1816974765371023)","(0.17223728652362785, 0.2917345066170086)","(0.10478300640001298, 0.21788742643639036)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.09414307213824244, 0.2235872911196757)","(0.10788315269485782, 0.21081101301001653)","(0.0006617010153719036, 0.0017690314965130636)","(0.3910391407619383, 0.4834301582116651)","(0.17323687725639714, 0.31343856229532197)"
Bulk 20,"(0.00587538659114533, 0.09742775706354226)","(0.13144422288194238, 0.2558798335000684)","(0.047174952841321546, 0.13189459144725008)","(0.3601548230531978, 0.46934750619686294)","(0.17242921903241143, 0.3283717073922578)"
Bulk 21,"(0.09968353729831779, 0.254035472928636)","(0.12097579302029318, 0.24961821841939838)","(0.032982405476677176, 0.1070102315325978)","(0.2913032045853974, 0.39745878959648073)","(0.15352790979038122, 0.2934044373518205)"
Bulk 22,"(0.0, 0.015923429584729906)","(0.1630625835554121, 0.2731994184612874)","(0.06849563546089074, 0.1669038730557426)","(0.4642242284970492, 0.5492683574995338)","(0.06957986494518209, 0.23097594082570705)"
Bulk 23,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 24,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 25,"(0.1449014735121373, 0.2669498864251402)","(0.028859250517323742, 0.11056136915227982)","(0.09562810746978545, 0.2130542677660056)","(0.4995034868524318, 0.5756342342175377)","(0.023069325937879595, 0.041838598149478726)"
Bulk 26,"(0.1996847604071757, 0.36001562331838916)","(0.060785109680211634, 0.17021545589697404)","(0.06574545848344596, 0.1705567588588588)","(0.16697359956888977, 0.2864709380865824)","(0.19714974897088178, 0.3224025467285909)"
Bulk 27,"(0.1582303626044213, 0.3358689575934755)","(0.12482630599177581, 0.26376013316174507)","(0.11346635501873904, 0.25519526743591353)","(0.062456947238884154, 0.18350920937704324)","(0.18504442099258012, 0.3176420405854222)"
Bulk 28,"(0.14590487747862563, 0.31278032275099504)","(0.09851532477198266, 0.22930124994111334)","(0.12916804109283414, 0.26954382180746067)","(0.21436121419389054, 0.33036547605395805)","(0.08655345038868803, 0.18350622152045162)"
Bulk 29,"(0.18588473820010332, 0.3504139336839459)","(0.13834016418558467, 0.2667647365911031)","(0.005871991620535116, 0.05281368415316152)","(0.15966202443526847, 0.2745424489518704)","(0.21197868259974373, 0.3537275955786833)"
Bulk 30,"(0.22088194934029548, 0.3793423810277752)","(0.07814984795224872, 0.19363991473739284)","(0.06024430916221378, 0.1564017331812771)","(0.1931305315105886, 0.310407439995947)","(0.14079231238903145, 0.26700958070323005)"
Bulk 31,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 32,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 33,"(0.0, 0.02509810036645487)","(0.19615682407507068, 0.35670395595081256)","(0.003914775236095153, 0.05699956275524075)","(0.2873332119026473, 0.4125314421207716)","(0.2550351995332237, 0.41095300578939326)"
Bulk 34,"(0.041145593304741976, 0.18731530188812862)","(0.13965503552596292, 0.2734076910172254)","(0.0589769853807635, 0.153945935860071)","(0.2504571632886301, 0.3605112304807552)","(0.19730288290600956, 0.3372821803477117)"
Bulk 35,"(0.2249692765028235, 0.37704292179377974)","(0.06569025254557542, 0.17809204077993657)","(0.11321700603086901, 0.24900146750167104)","(0.25407094157892135, 0.3646786081843986)","(0.05800542141672769, 0.11523206366529692)"
Bulk 36,"(0.2514652371554098, 0.4141328318164671)","(0.10241881036467146, 0.22845354314871139)","(0.03276773837650519, 0.10767273225458933)","(0.06904240743933118, 0.18849738735706414)","(0.23789039182970867, 0.36765892025754193)"
Bulk 37,"(0.3886037262206553, 0.5169329381825722)","(0.0712622122236386, 0.17550820743910253)","(0.010761504725324531, 0.05236337799465786)","(0.15424535024586528, 0.2680692152980411)","(0.11665527883456976, 0.24559818883557244)"
Bulk 38,"(0.4529857810419164, 0.5670240128632968)","(0.009164602400198134, 0.030561425772532666)","(0.01206041949984078, 0.04499480809288259)","(0.13811642348545233, 0.24992282927907034)","(0.18085503074636655, 0.31431466681844333)"
Bulk 39,"(0.06482780415897767, 0.19913118464044122)","(0.17971752162120447, 0.3052460283139355)","(0.0, 0.017922440632308294)","(0.31149768179383885, 0.4134681639610369)","(0.18082510890855136, 0.3308045629526792)"
Bulk 40,"(0.339801453714746, 0.4628451461980866)","(0.02309112037329094, 0.10562865587094616)","(0.018890794350608166, 0.06603108632844619)","(0.3044891016093283, 0.4089370536134376)","(0.08327998700352163, 0.1870056009375884)"
Bulk 41,"(0.3186813150417367, 0.4565150166391435)","(0.10153580447304489, 0.21527921814241907)","(0.16288746704285212, 0.29789375678848745)","(0.009173642084945146, 0.03817979513152635)","(0.12476914147476903, 0.2750848431810756)"
Bulk 42,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 43,"(0.028887731547154308, 0.16622234245125017)","(0.1877017431653618, 0.3236565659290127)","(0.03780819046592797, 0.12287407695163742)","(0.2590418806213746, 0.3713250065685996)","(0.17483717887628458, 0.3276452834233967)"
Bulk 44,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 45,"(0.1607826693577812, 0.3149142588593845)","(0.0720975114077651, 0.1956451350796488)","(0.31596790066907243, 0.4611355119722562)","(0.10223959515624365, 0.21383304468200415)","(0.0444130841400269, 0.11897128867581663)"
Bulk 46,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 47,"(0.11327549918929218, 0.27868800898731205)","(0.11454766782992058, 0.2422773759803447)","(0.060458934569894957, 0.16063947995694225)","(0.14329801546041912, 0.2627042803896764)","(0.25014643067772, 0.3739643069584776)"
Bulk 48,"(0.26078754088025646, 0.4228121626197372)","(0.11201070028761695, 0.24540872995405372)","(0.05827949075574135, 0.16151620208625866)","(0.0911542668505003, 0.21772672014316552)","(0.14927518287589137, 0.28102900354677834)"
Bulk 49,"(0.08777014415192046, 0.22488685897554805)","(0.06260312477295198, 0.16917499042046225)","(0.030948749995586965, 0.09871732114715936)","(0.45782003798006754, 0.5414620306710151)","(0.10050636517461715, 0.2261103767106713)"
Bulk 50,"(0.36150843179181247, 0.4866804979402891)","(0.007938734381511646, 0.02265660395057245)","(0.02828267067466821, 0.08632291181533823)","(0.15610753917328812, 0.27168364123077726)","(0.2180515853233481, 0.36076738371839423)"
Bulk 51,"(0.22107599600231392, 0.37861279683093313)","(0.09868068117088603, 0.2259382730708382)","(0.045715061157387556, 0.13090732220308823)","(0.24241729626411818, 0.35457041737056144)","(0.09252865892280585, 0.20955349700706757)"
Bulk 52,"(0.0, 0.0010069115122808949)","(0.21603094939305043, 0.35770421323487056)","(0.008231131467292284, 0.13124529998516563)","(0.22215300615447248, 0.32526663604415734)","(0.29932544503963504, 0.4400433186813562)"
Bulk 53,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 54,"(0.13917797584024422, 0.30457630338761915)","(0.11084485226281615, 0.23908058706474344)","(0.010003599574998995, 0.06051065703481978)","(0.2394475001109578, 0.34738816317394894)","(0.20454003635113946, 0.34443032519871153)"
Bulk 55,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 56,"(0.28431977371183553, 0.4151942738931083)","(0.07550299295111298, 0.18565409711554373)","(0.01899066052246041, 0.07087608988240249)","(0.34680159935172955, 0.44256848489021333)","(0.04393988785829156, 0.11615213982330203)"
Bulk 57,"(0.31130570911556354, 0.4631871654423175)","(0.1687294651877715, 0.30313824936435013)","(0.0029433901475736934, 0.045229665552639194)","(0.09663438546592729, 0.21513698573397844)","(0.12345782492850621, 0.27023715906137274)"
Bulk 58,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 59,"(0.02111965646720356, 0.1290220150452384)","(0.12842978028185054, 0.24779218710791118)","(0.03852733618718476, 0.11740475946653922)","(0.4332071565829581, 0.53104401931508)","(0.10269523154684185, 0.25075785799919237)"
Bulk 60,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 61,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 62,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 63,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 64,"(0.02956257525124459, 0.15136432179682766)","(0.08981163953176258, 0.20696726809138705)","(0.04283591877165673, 0.12398972885466092)","(0.3871872253765985, 0.4892112785121924)","(0.1665208148540502, 0.31254922895961923)"
Bulk 65,"(0.21200282228451212, 0.36322462063609323)","(0.11777411965782611, 0.22932230624212516)","(0.00012878744142870132, 0.006843465670510021)","(0.28576555992861297, 0.3904759802469291)","(0.12488871156173587, 0.26957362633022686)"
Bulk 66,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 67,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 68,"(0.040589016914960155, 0.18799949917749958)","(0.13221688600334053, 0.26545589740823045)","(0.06581248539882498, 0.16748253788385645)","(0.29150086431354155, 0.40106825539110674)","(0.15088902357649855, 0.2969855339321411)"
Bulk 69,"(0.058841301636213886, 0.21044819941216414)","(0.17485254136730768, 0.3111445402148836)","(0.015417440971460264, 0.07875111425421993)","(0.2243708397167811, 0.33261085411696845)","(0.22642841593713176, 0.367134752372869)"
Bulk 70,"(0.03777950892703681, 0.1549849673592722)","(0.08037374971052955, 0.1907101165107191)","(0.0684796030702792, 0.1650876645677806)","(0.4407041624862292, 0.5301763172757991)","(0.09986335521198299, 0.23184055488037147)"
Bulk 71,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 72,"(0.044726432059615115, 0.17812311127086283)","(0.1671947454812053, 0.29909636956580143)","(0.03308932282133828, 0.10982181465511234)","(0.3384451096651011, 0.4447541596228438)","(0.11543956087496317, 0.26930937398315646)"
Bulk 73,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 74,"(0.026418514439976795, 0.1607254433795255)","(0.13174757458985392, 0.2624289066913732)","(0.12072412155726789, 0.24207672067875094)","(0.2883879740885629, 0.400270150852228)","(0.10946138500812218, 0.2577592087143387)"
Bulk 75,"(0.23785030027427645, 0.4013531450364186)","(0.11132704634971213, 0.24564380011186632)","(0.05933872242060525, 0.1627704852864254)","(0.15106695171716167, 0.2751906056127786)","(0.11435348946423043, 0.24110545372652534)"
Bulk 76,"(0.04166228816583434, 0.17253002291878305)","(0.12842594342478192, 0.25544949707230147)","(0.019228085433185244, 0.0826181572483828)","(0.3493828438853975, 0.45350059544409377)","(0.17483773371613787, 0.32236483269110194)"
Bulk 77,"(0.1849341465428252, 0.3472779909745615)","(0.09788375661336948, 0.22561780962820496)","(0.03723288630637094, 0.11443099949749219)","(0.26897330673116543, 0.3779588133649329)","(0.10894695380235092, 0.23674333653872653)"
Bulk 78,"(0.21814677662533188, 0.369702358027033)","(0.1140925911011984, 0.24142102634963614)","(0.033504639545356395, 0.10259049527812636)","(0.279231488566663, 0.38519322917473653)","(0.07294743954573854, 0.18316995578617964)"
Bulk 79,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 80,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 81,"(0.18011583736116488, 0.33092593908874157)","(0.06497260252326312, 0.17561164595512882)","(0.037742922229440944, 0.10978732980095512)","(0.29554228824422857, 0.40150789246554)","(0.13838370283111584, 0.2654098395004211)"
Bulk 82,"(0.4484428683080172, 0.5584818540876224)","(0.004294799583883053, 0.02194846405290901)","(0.21234406520724547, 0.3559137553763405)","(0.05984503795897774, 0.1490425825979287)","(0.03955431743782424, 0.15013225538925162)"
Bulk 83,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 84,"(0.058112230254013755, 0.20022953071331057)","(0.1357308317239307, 0.2652400493832626)","(0.026744740051305713, 0.09755442799846083)","(0.34941877798951454, 0.45259624526234105)","(0.13329461749653132, 0.2810785491273289)"
Bulk 85,"(0.0, 0.03045496023257975)","(0.11292911725169974, 0.2340523945129086)","(0.05313151184332292, 0.13694357096388832)","(0.3785653313872841, 0.4745589044258375)","(0.21513943679055555, 0.3664245784182698)"
Bulk 86,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 87,"(0.3509117719863523, 0.49068616045134367)","(0.1106631459254949, 0.23470219087184477)","(0.02582947236246254, 0.08797606911787088)","(0.10895850242176232, 0.230240374533895)","(0.11371009315969265, 0.24632221916928088)"
Bulk 88,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 89,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 90,"(0.19774737001948656, 0.3559125094005194)","(0.1097593630849596, 0.2328691005413444)","(0.0010480825496610342, 0.03876002104743692)","(0.24399127368796217, 0.3510905363161311)","(0.1623787172567319, 0.30644302609576723)"
Bulk 91,"(0.15693098052990034, 0.3224181586318487)","(0.07742793823444175, 0.19501462616484186)","(0.07084548694822124, 0.17874837008347882)","(0.1732051245676384, 0.29178466315831025)","(0.2038281496573513, 0.3297965020239674)"
Bulk 92,"(0.32613085538480185, 0.4642275371668734)","(0.06852584986892749, 0.1775011562164123)","(0.12580525619347782, 0.26819775884759023)","(0.1267704487381066, 0.2478145794108596)","(0.06268995571887886, 0.13233660245407178)"
Bulk 93,"(0.024785168687320128, 0.15867489299815707)","(0.18238119922372184, 0.3175215976362816)","(0.06265881576899707, 0.16340963413719317)","(0.2130289465152304, 0.3247843658611068)","(0.2051100109652551, 0.3476453682067368)"
Bulk 94,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 95,"(0.16029102945961815, 0.310381099839925)","(0.08286741856467869, 0.20141503613550402)","(0.10110847788719911, 0.22686114523960715)","(0.32680334743669154, 0.42677119950787173)","(0.05424755859213591, 0.10925368733676878)"
Bulk 96,"(0.4798494755665374, 0.5860918884326151)","(0.013780468781049923, 0.08489229484169848)","(0.15091812975808722, 0.29367165689602165)","(0.055085238384713554, 0.15090040385995707)","(0.054358926148044655, 0.13045151733127497)"
Bulk 97,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
