,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 0.05192299742256143)","(0.13400524777337475, 0.2624577256750004)","(0.09190299678063805, 0.18972084421993124)","(0.264649553181591, 0.3669250413424211)","(0.2507652800288376, 0.39199515826203557)"
Bulk 1,"(0.23773027641092526, 0.37730105514953904)","(0.056058983039529636, 0.1595965784183857)","(0.012434498024877845, 0.05615782182207842)","(0.33908367208411283, 0.43879939764885556)","(0.1003622896001275, 0.22247542780156848)"
Bulk 2,"(0.17866246481411832, 0.329632410141401)","(0.059529078827251836, 0.16856086950707316)","(0.0149343211278396, 0.06271674563315209)","(0.34465529557535546, 0.4436243194839249)","(0.132490598167378, 0.2651938967225057)"
Bulk 3,"(0.11291091961482226, 0.2521329697025883)","(0.03138307551519021, 0.1238678891343655)","(0.18311939946782652, 0.32158078214081165)","(0.2896431044235667, 0.3941873097952125)","(0.09417857923112799, 0.19699597097448834)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.0021485259141395888, 0.09370539504304104)","(0.17082027288973056, 0.3003222656596153)","(0.07627946271673265, 0.1752000881500662)","(0.2223600217168651, 0.3297750361391681)","(0.24648350382188938, 0.3829054279487521)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.010524292757868682, 0.12282594834880114)","(0.10285569468135988, 0.22663804590224032)","(0.20159897954291434, 0.3318236907024927)","(0.21714832284696112, 0.3280973642032993)","(0.16010119492849265, 0.29838646608557007)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.05292538345142819, 0.19263123880968455)","(0.10038180660775856, 0.22306925710964645)","(0.05344880757343002, 0.14077933095721745)","(0.3708871438392349, 0.4707779187112973)","(0.12693506524915385, 0.26816404769114854)"
Bulk 11,"(0.0, 0.0009302223175711311)","(0.24518966642137474, 0.36821794875255)","(0.011247251165119009, 0.1305944483774934)","(0.25737804444253415, 0.36027600682706024)","(0.2372783927813244, 0.389818241232544)"
Bulk 12,"(0.25500662544143576, 0.39585131596198847)","(0.04232583519370859, 0.14316267487487108)","(0.030984367666798497, 0.09459185491023175)","(0.32199718947180306, 0.4233559168811291)","(0.09063569091061657, 0.20208852868741722)"
Bulk 13,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 14,"(0.11951036270067295, 0.27839455862694296)","(0.05986675722229831, 0.17897316383506634)","(0.268473776886683, 0.41615937598153846)","(0.14593663233326615, 0.26428703765357475)","(0.08040582730859833, 0.18799250745135873)"
Bulk 15,"(0.19231746685080897, 0.3143892250169753)","(0.002631199116533811, 0.048968969277239274)","(0.20307746887237876, 0.335983874172767)","(0.3567257031994074, 0.4544366481183148)","(0.027149263422553752, 0.06432018195302085)"
Bulk 16,"(0.15274837776810823, 0.3152175395997453)","(0.11054537188017385, 0.238832273019599)","(0.03029551141832649, 0.09886051756008726)","(0.25877820044880206, 0.3678352138273968)","(0.14471530384956088, 0.28217169062819997)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.17007825630951634, 0.33860718967291725)","(0.06963020218862138, 0.1871061263282609)","(0.06253190515255863, 0.1646984894363497)","(0.18621497221938557, 0.3034448645970379)","(0.1956398626349209, 0.3220481314604314)"
Bulk 19,"(0.035468373169050715, 0.15726747929346155)","(0.1741908897957763, 0.30494016549243497)","(0.0, 0.03537928457905772)","(0.30289876128558335, 0.40938520010188195)","(0.21851471983168436, 0.36531952075908525)"
Bulk 20,"(0.0, 0.054177847777233765)","(0.17438448042973656, 0.3253681490048004)","(0.009803828521025224, 0.06289933941167374)","(0.3072070714070892, 0.43098413679763886)","(0.24515213281096854, 0.3946693606952771)"
Bulk 21,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 22,"(0.0, 0.0007805540501055619)","(0.17985680599258125, 0.2994150760145821)","(0.010539055117209699, 0.1030894734724441)","(0.40296088260823065, 0.4963328222692796)","(0.17749761598728644, 0.33030826853838635)"
Bulk 23,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 24,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 25,"(0.03613227825372031, 0.1509469835996954)","(0.126556564538038, 0.2474913162280917)","(0.012376214774919708, 0.06758367200085301)","(0.37727047503675015, 0.4786389523623781)","(0.1790689946377922, 0.3239345485677613)"
Bulk 26,"(0.24382670067582163, 0.38103474901773776)","(0.018066306614678798, 0.08975161446533225)","(0.04841533653668649, 0.13356127067424245)","(0.2842210605645786, 0.39268515612289273)","(0.1423944450137678, 0.26604336031426157)"
Bulk 27,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 28,"(0.1890621590027023, 0.35295450910253334)","(0.11160990656645495, 0.24112630253335246)","(0.01285795466733573, 0.06528049644361272)","(0.25707559164205246, 0.36493024563687865)","(0.1313141457476881, 0.27378868865738937)"
Bulk 29,"(0.05982258128089597, 0.2165134994182209)","(0.07653304918503159, 0.20192963115285859)","(0.16381630051583052, 0.3034990198867278)","(0.19308973443711494, 0.3095744060867446)","(0.17438530807527242, 0.30083646996130287)"
Bulk 30,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 31,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 32,"(0.041876090567847024, 0.17587805729417805)","(0.09433188454209203, 0.21467279593652316)","(0.06647772464006302, 0.163711305089711)","(0.36541106967000786, 0.4663474306422945)","(0.13524628331001654, 0.2760473583072666)"
Bulk 33,"(0.027271970585536133, 0.13151117519785072)","(0.0630819732794271, 0.16460488786786043)","(0.08085115622183028, 0.18410235901317137)","(0.45943054119051546, 0.5473099751109459)","(0.10449564587922013, 0.23734031565364244)"
Bulk 34,"(0.21641339145366084, 0.3626228922117662)","(0.06272284352784718, 0.16690935350744407)","(0.0038626184989030525, 0.03793800053114017)","(0.2945705227402201, 0.3984494069075579)","(0.1605727653081413, 0.2959382053133193)"
Bulk 35,"(0.4692984142062263, 0.5817064338494559)","(0.06045137558732171, 0.15714070917616796)","(0.016680896227140127, 0.0638767220797583)","(0.08817339689128306, 0.19869084469958115)","(0.11982156764231908, 0.24415963964074652)"
Bulk 36,"(0.15788255021335054, 0.32830046964685566)","(0.08681881936627875, 0.21315001197567576)","(0.06505059604754324, 0.17267215929845786)","(0.1878329823650931, 0.30762827896862366)","(0.1758822408718526, 0.30478189124626887)"
Bulk 37,"(0.4299189904030695, 0.5443229710899729)","(0.01853949047013069, 0.09292453869069274)","(0.06941876103715518, 0.18485421113775802)","(0.13784206056730147, 0.25465270574989446)","(0.08398437563177137, 0.18354189522225395)"
Bulk 38,"(0.42994064201247567, 0.5449275267884454)","(0.07175108438219194, 0.17688703680627976)","(0.021692430224007117, 0.07530763029350197)","(0.16249280249894943, 0.27635402924178404)","(0.07149979613955981, 0.169147021612805)"
Bulk 39,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 40,"(0.058002146149363415, 0.2068647528513636)","(0.16258990561739017, 0.2976596179014049)","(0.057087220703260874, 0.15407889344945147)","(0.27639637552581214, 0.38627229728193707)","(0.1278038811912961, 0.2732449093287206)"
Bulk 41,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 42,"(0.5220417995743343, 0.6257607364623441)","(0.017606043640532736, 0.07850594546207304)","(0.005270601261938623, 0.0313121688573514)","(0.03351217124105542, 0.10794030852353469)","(0.22826171840937903, 0.34978850656745686)"
