,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 0.07117849434864212)","(0.17650092222971603, 0.31746666195495904)","(0.040072213202384285, 0.11759283947249997)","(0.2787225509903267, 0.39141537883749533)","(0.22921321940665207, 0.3810496534405162)"
Bulk 1,"(0.23966960210192612, 0.3898884945060246)","(0.05961651395047233, 0.1724685643588283)","(0.07502349983777809, 0.18656255737450192)","(0.24995957261373958, 0.3613331248160332)","(0.08442718603436405, 0.18105088440633205)"
Bulk 2,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 3,"(0.0, 0.031613427791289145)","(0.15010709781256876, 0.2786224057489538)","(0.0833514314913476, 0.19857278414392304)","(0.20688982969072273, 0.31420846068748526)","(0.30696439216372273, 0.43219324378717405)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.076812926479059, 0.2301244724783848)","(0.12933065992591525, 0.2606157657420539)","(0.05501948637788684, 0.148770579153493)","(0.32756773372754433, 0.43030544048076835)","(0.10339844647183433, 0.23805448916305977)"
Bulk 6,"(0.31123798462701174, 0.45656908923377487)","(0.08654659370541204, 0.19748589829701493)","(0.012147404835601085, 0.058816635266316586)","(0.11762292483233924, 0.2363391987230026)","(0.19262185653772024, 0.33061241394180685)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.01096052015065483, 0.11774728198957612)","(0.09973247405944574, 0.22256510047585476)","(0.050077551773099215, 0.1337197679489018)","(0.3225729374241864, 0.42811444248346914)","(0.23768279429316883, 0.376827129401643)"
Bulk 9,"(0.22369459201859598, 0.3857942043032252)","(0.1256752861625442, 0.24905935824257813)","(0.05218307688786077, 0.13582897295625665)","(0.03079861597578655, 0.12326867304190732)","(0.2767497199145023, 0.3969475004967427)"
Bulk 10,"(0.0, 0.017875758642747264)","(0.058695596248526244, 0.14498134603702517)","(0.04505878828087921, 0.12166565459049448)","(0.5672836733209389, 0.645123515507907)","(0.12751022305330123, 0.2731678246301511)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 12,"(0.1865719006851124, 0.2908027640577785)","(0.00907676468178489, 0.06899743913087424)","(0.006297816049734176, 0.03427085639797879)","(0.5507061050084564, 0.6203328522427131)","(0.07005967861249751, 0.16288382313306982)"
Bulk 13,"(0.04334572624338408, 0.18236784087054037)","(0.20821369893713465, 0.3424784727064934)","(0.013846592778912856, 0.07781145364699216)","(0.22996422478464318, 0.3384421208244375)","(0.20861535012306384, 0.3549145190843981)"
Bulk 14,"(0.15098484340860857, 0.2882721048901148)","(0.03990347820243255, 0.13515726174478448)","(0.31928359484056645, 0.45620418125680606)","(0.22743574708535633, 0.33468253972802164)","(0.017219101557430748, 0.03085714728587853)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.10822256037459713, 0.273736833731427)","(0.1412079829708122, 0.2762993310374001)","(0.024122312821624366, 0.09136127206831082)","(0.23572194594722976, 0.3461446186349046)","(0.1802060450408035, 0.3229770973728906)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.3277506518539463, 0.4658312910765991)","(0.08752170924616307, 0.20256620040817788)","(0.012362023991349828, 0.058298113986334076)","(0.21163295165257318, 0.3231108585136097)","(0.09378923465785807, 0.2171369646133888)"
Bulk 19,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 20,"(0.00382712295107359, 0.09392649512700438)","(0.11680329378897843, 0.24748117831311123)","(0.027879184697291642, 0.09631848165322168)","(0.3379287088282945, 0.4473304142591823)","(0.24291843332254565, 0.3855866870592966)"
Bulk 21,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 22,"(0.0, 0.025839447968237263)","(0.13704234944739363, 0.27687093755211745)","(0.020172921127284006, 0.08698226860455358)","(0.39682312731168623, 0.4985601030358079)","(0.20200676414959, 0.3593643219524452)"
Bulk 23,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 24,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 25,"(0.503674245563811, 0.6019838204321171)","(0.02523197970950175, 0.10124804214472971)","(0.030955999054131683, 0.09492399906074883)","(0.13450522515926316, 0.2458972491642436)","(0.08096138518361291, 0.1806180545278402)"
Bulk 26,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 27,"(0.2589878225254698, 0.41439908351438826)","(0.09156928396506041, 0.212970369344392)","(0.04309039391819367, 0.12214730792290276)","(0.15235977430172087, 0.27335212653396285)","(0.1493927515048168, 0.2817310864690923)"
Bulk 28,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 29,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 30,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 31,"(0.3348460436149051, 0.4685063262479148)","(0.026881087907577907, 0.10796067156256584)","(0.19955856526548393, 0.3529576549411286)","(0.05493354822032776, 0.15461101776886324)","(0.09321206662741421, 0.20653301784381867)"
Bulk 32,"(0.0, 0.0007076461916553664)","(0.16193006800909154, 0.2658939297410039)","(0.08918648436325337, 0.2407052729241585)","(0.23902943580706715, 0.38177965471848363)","(0.24166033947684035, 0.37981481496010167)"
Bulk 33,"(0.061800367980079554, 0.20385249788960513)","(0.1119552496746591, 0.2363792755349543)","(0.03888055837414834, 0.11781910980196308)","(0.3893115465636157, 0.4859377178053989)","(0.1073693978274864, 0.24669427854808967)"
Bulk 34,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 35,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 36,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 37,"(0.344129276892941, 0.46241581298953977)","(0.04481361525413038, 0.13870624923833644)","(0.03312161398217239, 0.11085858428919773)","(0.3441931284405675, 0.44130928634710387)","(0.02723308737243086, 0.05321934519358013)"
Bulk 38,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 39,"(0.1838641378850472, 0.28854746921911356)","(0.004475409998161395, 0.020174295156997146)","(0.022904565013239526, 0.07334848882109418)","(0.5203027149944751, 0.597212853480572)","(0.08700942024013955, 0.20216064519116042)"
Bulk 40,"(0.0, 0.060597576347931226)","(0.20364366021290528, 0.34735534165338333)","(0.03504814014145782, 0.11044143736012921)","(0.2541476041692981, 0.36846478190941406)","(0.23635211948267063, 0.3896878261600275)"
Bulk 41,"(0.557391498213431, 0.6526878018272754)","(0.01672829721081454, 0.07619853372874737)","(0.013690320078829317, 0.05105167950065125)","(0.060598025483926336, 0.15202391801552093)","(0.14889421815907045, 0.27073570778173306)"
Bulk 42,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 43,"(0.16707849669454544, 0.31341402977450844)","(0.05223300974129264, 0.1559928935864694)","(0.023489812010158345, 0.08063118499441443)","(0.3357804452419484, 0.43573832675834634)","(0.1528112111666141, 0.28283059003170247)"
Bulk 44,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 45,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 46,"(0.3252655727005479, 0.46806717188110036)","(0.0666405755106185, 0.17294728498495388)","(0.07806583930393773, 0.1975510698504253)","(0.08016796231526618, 0.20164124365915936)","(0.14138344605144731, 0.2682698337425437)"
Bulk 47,"(0.17596065610118772, 0.337138247648577)","(0.14934640299790947, 0.26837469884781484)","(0.0, 0.0074262155487786665)","(0.1620386272410634, 0.2690027992742454)","(0.24590407421624266, 0.3850678463035681)"
Bulk 48,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
