,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 0.07393046852594809)","(0.23338057796298173, 0.36578978476982815)","(0.055270069052204815, 0.14937810028234977)","(0.1965813219995566, 0.30587744063118905)","(0.23825110346876682, 0.3846558490587883)"
Bulk 1,"(0.41206549933441494, 0.5140346697943385)","(0.015127678234048952, 0.08037459646032234)","(0.010886407551656638, 0.04676514430010415)","(0.3647948831169633, 0.4599376949211247)","(0.028727523958799864, 0.06728590232822636)"
Bulk 2,"(6.71931773832922e-05, 0.012566373043128312)","(0.14188637265340254, 0.2544019151926523)","(0.08564829525804327, 0.2148323961860237)","(0.2662611278949216, 0.3859697894651253)","(0.24963415411953377, 0.3887323830097856)"
Bulk 3,"(9.873929364577483e-05, 0.08745990969394044)","(0.1946148241839828, 0.3287310806623238)","(0.04617517962386065, 0.1290151997594121)","(0.2514572306708364, 0.36257192276053046)","(0.22559225313370634, 0.37428366021776127)"
Bulk 4,"(0.54386174009456, 0.6440676805128875)","(0.04320857281112748, 0.11213931138072447)","(0.0, 0.006640954020827225)","(0.05899292698272248, 0.14244152779991873)","(0.16185230867036482, 0.2877892526411174)"
Bulk 5,"(0.017113306340886467, 0.12248749531888424)","(0.15488452613314774, 0.28456461597530736)","(0.011940751869874255, 0.07008078349814667)","(0.355261618641826, 0.4652314324654408)","(0.18285313986513735, 0.3355823298913491)"
Bulk 6,"(0.5788554993345129, 0.6703904407831606)","(0.03961036175984309, 0.11650683880819301)","(0.00338605695138168, 0.030337805875342252)","(0.05661785666549657, 0.1470508548548036)","(0.11937091998485995, 0.23787336498240663)"
Bulk 7,"(0.12691690848147827, 0.29458828110479784)","(0.08742695604098616, 0.21343359198192774)","(0.0852319102324881, 0.20196324704606855)","(0.2022328302414579, 0.3195242271378814)","(0.1709420216825933, 0.2977400260503208)"
Bulk 8,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.0, 0.07721056341150802)","(0.11965565157636994, 0.2428744814639508)","(0.04479585404097541, 0.12598868303055746)","(0.40978983548877923, 0.5196901122090423)","(0.14906675373960798, 0.3113981601572718)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.1061628165011659, 0.25758272472398475)","(0.07683468093017809, 0.1941498770767246)","(0.08846909042504218, 0.20146844859002283)","(0.33862427990717103, 0.4374411771803831)","(0.09510653604249585, 0.20416036862283143)"
Bulk 14,"(0.36787427648596005, 0.4949875715437059)","(0.03684767824451269, 0.13163333214401457)","(0.08283485734937746, 0.20291729918248774)","(0.18534817839970413, 0.30142215254763416)","(0.0632322407941234, 0.13290241330847988)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.32961993619367697, 0.44634278763384555)","(0.015406191306721988, 0.09108897996804788)","(0.04885310135506275, 0.14137377033678222)","(0.3636636574767687, 0.45936114469467487)","(0.03435660175930863, 0.06993382927511026)"
Bulk 20,"(0.0, 0.07118419092575574)","(0.18311728945361466, 0.3243959753357903)","(0.021685696992340825, 0.0863213513844332)","(0.3177924550357113, 0.43800870977506323)","(0.19970093723514654, 0.3599714408853519)"
Bulk 21,"(0.09953557627796382, 0.2613196724468893)","(0.16648633415071362, 0.30525000741706015)","(0.02215162500554413, 0.0893812201750919)","(0.27070745983587885, 0.37938263301857666)","(0.128375067960132, 0.27741040371214976)"
Bulk 22,"(0.08530347055433166, 0.2004044999240945)","(0.06735007151921031, 0.16358019229754006)","(0.008676246066907842, 0.049591563856553555)","(0.5745723345863575, 0.637100212494229)","(0.05468965218805171, 0.15873175651272398)"
Bulk 23,"(0.13157092456128464, 0.2807478908245644)","(0.08732295466997075, 0.20621625177318986)","(0.0404775986474842, 0.11934130589947589)","(0.38083786013275106, 0.4734849804550793)","(0.08266228260241648, 0.19733795043378316)"
Bulk 24,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 25,"(0.0, 0.07132405760769717)","(0.13591874443595311, 0.2592435885589506)","(0.05753524058364325, 0.1425133955562559)","(0.4004794354359718, 0.5104471323444306)","(0.12875491722325721, 0.2968026999141406)"
Bulk 26,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 27,"(0.31241602544153946, 0.4626578157614132)","(0.15033719388536612, 0.27080632877604105)","(0.0, 0.01484410171457364)","(0.10809170942613662, 0.21829705634136293)","(0.16001755930778494, 0.3053789829224584)"
Bulk 28,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
