,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 0.003400272190196139)","(0.1727300885859817, 0.30355272502156955)","(0.010976692396070811, 0.1144275451065171)","(0.3076358814499783, 0.4050905298907708)","(0.27088635323441457, 0.41167496518231417)"
Bulk 1,"(0.1525369632882586, 0.3079094370505274)","(0.05861342701500272, 0.17056998971956094)","(0.03285926177143597, 0.10140816834160865)","(0.33094473250758694, 0.4325179566533759)","(0.14063560183667081, 0.27200446181597204)"
Bulk 2,"(0.07339387364515393, 0.2415797292706548)","(0.13560666243913133, 0.27511053036877964)","(0.1005363167418349, 0.22767990476276406)","(0.18450190002570413, 0.3015046401019347)","(0.16588071406860322, 0.2942057285754392)"
Bulk 3,"(0.08141977803484411, 0.22406035125430646)","(0.04775315761898006, 0.15321501023402462)","(0.0802444655200034, 0.18762774777423108)","(0.4034498368687663, 0.4947987515133982)","(0.10413454590374693, 0.22329635527769887)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.0046578681206431785, 0.09106878166387278)","(0.16641594866557496, 0.305048497478636)","(0.0063854625320616185, 0.05846729901408589)","(0.32340666106319743, 0.43964352883133956)","(0.22846211111805864, 0.3764438415125299)"
Bulk 6,"(0.4300231827988697, 0.5490800358324881)","(0.07751676617806016, 0.1838371286761297)","(0.0006171123506135273, 0.030843399194019336)","(0.14874123417244384, 0.25815907670431093)","(0.09828874666686938, 0.22289331742619528)"
Bulk 7,"(0.2978909118599639, 0.4329243165108831)","(0.08332924168329386, 0.19710467942884463)","(0.050037539315032235, 0.14947437649990766)","(0.29970409867654846, 0.4018490406494948)","(0.030026908284667704, 0.05765888709136369)"
Bulk 8,"(0.11159850565492783, 0.26726577500504894)","(0.14599958187249704, 0.27646966113228244)","(0.0, 0.03883836886972643)","(0.3111819121518796, 0.41359281147967253)","(0.14167513552765887, 0.29369450885048964)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.0, 0.07132792465497714)","(0.14481923908254365, 0.2696701896912902)","(0.058053445506929625, 0.1418401168471416)","(0.41725500652008246, 0.5297474308568336)","(0.09677410692620543, 0.2735788344793498)"
Bulk 11,"(0.08190049085607545, 0.22318504586619994)","(0.10224422651627518, 0.21935453690502082)","(0.0, 0.02994323508073283)","(0.3104348621310377, 0.408043033819865)","(0.24619317623037368, 0.38015045788078144)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.09158419746166699, 0.2033053061235436)","(0.006226787788132744, 0.043576026215322944)","(0.09700050035911159, 0.21387203480810488)","(0.40427338457950235, 0.49657608030680767)","(0.15674172275105022, 0.2868439596067568)"
Bulk 14,"(0.3982451813726474, 0.519903163331211)","(0.020248655510706787, 0.09688249722538575)","(0.10500236481513595, 0.24161612822179782)","(0.14080171308055806, 0.25895215730154747)","(0.06620848990368881, 0.15213964923732076)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.06742019737387793, 0.21570804451300163)","(0.1405791462872683, 0.2712801338624485)","(0.02906134716309327, 0.10065149505761287)","(0.2874376948531873, 0.3948434645167264)","(0.1740553851597014, 0.3189630912130822)"
Bulk 17,"(0.241598379108126, 0.39910589822364917)","(0.061689388516385855, 0.17738220930621862)","(0.17501059613130654, 0.3346224019836156)","(0.10536548277465552, 0.22757187196045736)","(0.08499154187326104, 0.19266223012232436)"
Bulk 18,"(0.46102287076141, 0.5748090342978674)","(0.03965222810313136, 0.1078651345573829)","(0.0, 0.00816107721208289)","(0.103792500521469, 0.20304185555523158)","(0.18582822423792728, 0.31718754566172586)"
Bulk 19,"(0.3178576974108669, 0.44851712793838205)","(0.0395221988304979, 0.1294486118457666)","(0.001980363381146849, 0.030842507361161765)","(0.2849746023158231, 0.39024449299722513)","(0.11689488033314792, 0.23971751758598192)"
Bulk 20,"(0.0, 0.030847775942541823)","(0.24381442594124886, 0.3817263815510707)","(0.023466070215172594, 0.10336044083005845)","(0.21948650557201277, 0.3258906322693851)","(0.26311381611797446, 0.4115420063755034)"
Bulk 21,"(0.0686042052718681, 0.2034761340917446)","(0.13661113517841586, 0.2568367747283501)","(0.0, 0.021167621987891516)","(0.32034852858951235, 0.41974363660481917)","(0.2171929170446918, 0.35979454642780717)"
