,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.13435798378934238, 0.2975550117749026)","(0.10700534520070479, 0.23159729783571106)","(0.1099519664805073, 0.23981467013241387)","(0.11738402973764106, 0.24046463223997644)","(0.19917251078353612, 0.32269655202526437)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.2592919215185524, 0.419686065682088)","(0.148276638300244, 0.28586907581350646)","(0.02266027793065646, 0.08641274232108692)","(0.1301522886373565, 0.2513954797702353)","(0.1287485712273248, 0.26750693879894905)"
Bulk 3,"(0.0, 0.0006598236824963101)","(0.14665861069084993, 0.24437266682036182)","(0.1004637608448913, 0.25060038141079966)","(0.29577950853315726, 0.44937886171563224)","(0.1798612830887471, 0.33288492689556065)"
Bulk 4,"(0.3179694457106252, 0.46079678294820764)","(0.09197829737888324, 0.19907825458235823)","(0.0, 0.01818295955117217)","(0.18228335146498326, 0.29013471097621907)","(0.15176502330852637, 0.29010961056040074)"
Bulk 5,"(0.06451553041045605, 0.21326679467532356)","(0.1091728740369357, 0.23616401600504344)","(0.031186345775925044, 0.10439582240420603)","(0.3374380148936935, 0.44002424912581906)","(0.16046216483998188, 0.30337418783261566)"
Bulk 6,"(0.3031901477505936, 0.43802849114292575)","(0.09024269571663297, 0.20710723739921072)","(0.03644971139109003, 0.10881967955212672)","(0.2739552777495235, 0.3797785150446921)","(0.049197082499423714, 0.1132311617537808)"
Bulk 7,"(0.406782853838023, 0.5322952091450004)","(0.055933037473630196, 0.15228633219639692)","(0.02180158345978599, 0.07499086651922138)","(0.10287255292611852, 0.2185681853796837)","(0.1518324678874144, 0.28263691117472534)"
Bulk 8,"(0.3089344252260845, 0.45198689700307915)","(0.13946908743052444, 0.26881933050513535)","(0.002776055166683916, 0.04099489114873552)","(0.20438404827993054, 0.3154603298235322)","(0.06963450581019555, 0.19754042960609852)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.0395372746890731, 0.16167394482505376)","(0.11629034684032546, 0.23740942467129394)","(0.005854941579394375, 0.054902440701511526)","(0.3943852168460101, 0.4954051641916219)","(0.17313717061953532, 0.32140407503618046)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.0, 0.040502620789396405)","(0.19658646082084905, 0.3362034780370696)","(0.021521065703427454, 0.08521646052335302)","(0.34005075416988617, 0.45741645536320896)","(0.18054206479198454, 0.34647175328985047)"
Bulk 14,"(0.3380040791324179, 0.4788274385094309)","(0.06607920871783776, 0.1798176472438958)","(0.08458793147897313, 0.2121299120126336)","(0.096825459583808, 0.22092902588323954)","(0.10192169389110692, 0.22087760354665661)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.4581096360114507, 0.5713543751085377)","(0.015055617400305692, 0.06580628787308751)","(0.021062378159405776, 0.07133200213944911)","(0.08426080734035069, 0.18706347370853743)","(0.19790576735279455, 0.32804965490608107)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.2092681982755566, 0.37343465488618605)","(0.11571473456484013, 0.2430286997043916)","(0.023103622293829056, 0.0882953599361086)","(0.11255530652187798, 0.23344657437860175)","(0.2336308214265802, 0.36752202801202816)"
Bulk 19,"(0.0, 0.0007238575126487033)","(0.172524793113676, 0.2821832553819482)","(0.06997917091392736, 0.221489557235587)","(0.26659251010261786, 0.40852264104307257)","(0.21433432889815318, 0.3643737433110178)"
Bulk 20,"(0.0, 0.0007474522901169617)","(0.13586055842780712, 0.2537847122092932)","(0.011628608179748277, 0.10307750372748103)","(0.43131236292720154, 0.5263482951253499)","(0.1964237289305416, 0.34156423047257745)"
Bulk 21,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 22,"(0.0, 0.000690592634703863)","(0.14931992449674564, 0.25798325053846954)","(0.0396312560050541, 0.15876212377583737)","(0.3948349535872431, 0.5132136647726733)","(0.16699433185076656, 0.3192604949732104)"
Bulk 23,"(0.08933910012753513, 0.22578551301291785)","(0.029037493499040334, 0.1204978537060711)","(0.09896767233866643, 0.2152135706111376)","(0.3326027106978644, 0.4331974274221956)","(0.16501690102048236, 0.290341757564089)"
Bulk 24,"(0.01310649676877948, 0.1339818742865629)","(0.11993478088598551, 0.24783565124440526)","(0.15813519047136648, 0.2827982999402945)","(0.27205582049110466, 0.3855477043130824)","(0.11589313043550684, 0.2707110511629117)"
Bulk 25,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 26,"(0.19124824856685027, 0.333120507260116)","(0.03590394070214639, 0.12585374600678845)","(0.00708953522002382, 0.04361044791621057)","(0.2896172335029028, 0.3951711104405695)","(0.22405300543180173, 0.35433222495259065)"
Bulk 27,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 28,"(0.07828262458028347, 0.2141089642353114)","(0.05470285417202584, 0.16034488243937964)","(0.18636519805696294, 0.31911564201680154)","(0.3478462733053991, 0.44466465476617534)","(0.059002749072058346, 0.1355661573556026)"
Bulk 29,"(0.31464352736829126, 0.456898009250547)","(0.09873588161256026, 0.19686060491943486)","(0.0006235462427544243, 0.0024747197422499844)","(0.12132366368066774, 0.22861131998792975)","(0.22007772917524726, 0.3597509980203175)"
Bulk 30,"(0.29120798030366024, 0.4286100867392969)","(0.06091418278883256, 0.16552107264348215)","(0.028517771721372678, 0.08880311119716468)","(0.2559631475175431, 0.36599685426011663)","(0.09886053615353117, 0.21560525667500013)"
Bulk 31,"(0.2456200386462053, 0.40812274796007453)","(0.16248801259567142, 0.29762884902172043)","(0.003851359488035888, 0.04917743564971672)","(0.13130555216924705, 0.2501122207781762)","(0.15156090407916512, 0.30013287961198704)"
Bulk 32,"(0.0205626199662785, 0.1438610229630695)","(0.12657740522998667, 0.25436116028059935)","(0.08487697786600829, 0.1910381408210881)","(0.2832166462750704, 0.39137386426321213)","(0.17979020876037502, 0.32434195357431195)"
Bulk 33,"(0.0, 0.08686497220204117)","(0.17437092527241688, 0.3039110799068425)","(0.08474399010379863, 0.1841987620259189)","(0.28423574533753776, 0.39454945752745313)","(0.16199353836334124, 0.32602841200563587)"
Bulk 34,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 35,"(0.2647062264163266, 0.42557299980352536)","(0.11393672175533374, 0.24654287326971502)","(0.06505733903268437, 0.17359727044144838)","(0.07318004636074056, 0.19821414369430568)","(0.15293497592514155, 0.2862574033007789)"
