,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 0.07324113268555493)","(0.17281004023434673, 0.3057823822118735)","(0.04813281181433553, 0.13021331052001012)","(0.33041616794219647, 0.4452647162294226)","(0.1651692250669694, 0.3317510390235752)"
Bulk 1,"(0.1793235448721562, 0.34251572565578703)","(0.12459857698417458, 0.25743888583579316)","(0.026254922453487844, 0.09027672802638721)","(0.26111817724262804, 0.37053036592900596)","(0.10597184915419078, 0.24197122384638925)"
Bulk 2,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 3,"(0.004600231304017585, 0.07892825945447424)","(0.04405889269097245, 0.1333235880569104)","(0.19383844882376608, 0.3125634385324243)","(0.4258150827894405, 0.5134117259826303)","(0.07682625043498038, 0.21663408193038397)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.01591856424008581, 0.12989721545016597)","(0.198694480348382, 0.33769413323102804)","(0.003128063125866321, 0.056680871287863935)","(0.2704477578437557, 0.3842504294145613)","(0.22694535844166236, 0.37634312661662866)"
Bulk 6,"(0.2815559734881446, 0.4305013066022279)","(0.07471404843404691, 0.19183887518845602)","(0.05959718031201671, 0.15744583189776065)","(0.18006761154894885, 0.30002827172349583)","(0.10431846482773333, 0.21993243597716933)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.03841543897037675, 0.17922028999793918)","(0.1397132881561408, 0.27189614096850157)","(0.03448201109392429, 0.11422239308107712)","(0.25585583327504163, 0.36324348528391887)","(0.2332859360129865, 0.3696651831600932)"
Bulk 9,"(0.05497137878954449, 0.21146577602040356)","(0.10210929802650061, 0.23309538089863346)","(0.15196874562576096, 0.2863036466175475)","(0.20477010201506535, 0.31961715388144757)","(0.1532586864084134, 0.28243983171668335)"
Bulk 10,"(0.04081314494613087, 0.15162406133952275)","(0.08588791082198663, 0.1926327507935818)","(0.03461696692666325, 0.10732945452102385)","(0.5003502093534618, 0.5822854216464766)","(0.0879654997887825, 0.2164945798623702)"
Bulk 11,"(0.26810635142969025, 0.4012359473803517)","(0.03035158486669165, 0.12203839351097087)","(0.05064002590969931, 0.13716622338914153)","(0.30627143702256265, 0.4105599076289498)","(0.08834708131064185, 0.1852830475513006)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.015644785027272894, 0.11862197222001114)","(0.14242853628222063, 0.2690250723935315)","(0.022606162381011326, 0.08987180689464566)","(0.3509788841446262, 0.45980032683390537)","(0.19059686565209374, 0.34042558817068147)"
Bulk 14,"(0.3128199638571725, 0.4553740638043665)","(0.07166531300443942, 0.18716660783306577)","(0.080166445591623, 0.20196609803980065)","(0.17551755826292292, 0.2948647078246265)","(0.0685660829722659, 0.15189315880971693)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.09824605971854912, 0.2776411427318676)","(0.18051959032963721, 0.32582605210828325)","(0.06264323488243359, 0.17784011520835255)","(0.08412698703835966, 0.20512620598848522)","(0.22802275621031975, 0.36000785578371197)"
Bulk 17,"(0.13843916497866476, 0.27197104639777825)","(0.10708151354079196, 0.1990035902791926)","(0.2818757923581212, 0.4191555918276475)","(0.24316218977195558, 0.339311110845848)","(0.0, 0.0002066752498628901)"
Bulk 18,"(0.1423097547404958, 0.3074979650157621)","(0.08021485495741422, 0.20549119957190926)","(0.07377512045023576, 0.1838991796680628)","(0.3004293595408776, 0.4047411842331066)","(0.0959057287443722, 0.20573565307776392)"
Bulk 19,"(0.08660606998362946, 0.23644872322356236)","(0.1422513163165945, 0.2717547110052501)","(0.002192703406335421, 0.04596423769975085)","(0.2963805868031512, 0.3996561246393044)","(0.18550996045809665, 0.33323556646432484)"
Bulk 20,"(0.0034966119772986623, 0.08042771491501935)","(0.13792690809602406, 0.26754873509526234)","(0.009850448764209194, 0.06328789182306786)","(0.39822849500575597, 0.5115271106087891)","(0.1877030427828296, 0.34000304093174416)"
Bulk 21,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 22,"(0.06521159166705193, 0.20626370255068988)","(0.12236068850110861, 0.24808054022485287)","(0.0409439610168283, 0.12279654480772881)","(0.39808636489379445, 0.492047742735536)","(0.0855490430105619, 0.2186598205918475)"
Bulk 23,"(0.03575032421524148, 0.14746967522976578)","(0.12318171300026058, 0.24228820968026166)","(0.0, 0.03873859612715806)","(0.37638774821991045, 0.47744932367060017)","(0.20781087829914646, 0.3509635023775868)"
Bulk 24,"(0.17280985988415193, 0.3319577125641297)","(0.07643529922205583, 0.19171565432932813)","(0.027237495515692503, 0.09024426500182346)","(0.20021201482734907, 0.3115347273822945)","(0.23449476310818476, 0.36335820816499)"
