,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.03438743803521109, 0.18136909428439413)","(0.1850986784351668, 0.32303193189698143)","(0.07805538144904095, 0.19002171869710766)","(0.20592434962696904, 0.3206700416012396)","(0.16828776749363827, 0.3131535984802511)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.030707228704765, 0.16460921972118137)","(0.1356612041427344, 0.2666704276320139)","(0.04695242241665963, 0.13377398022322878)","(0.2957067085643103, 0.4046278466555829)","(0.18755858840335715, 0.3337323735361667)"
Bulk 3,"(0.14594313213491406, 0.3204796941282279)","(0.17823131114387109, 0.32163636484950725)","(0.047876470690760724, 0.14194734233470505)","(0.1367058167541677, 0.25995278964737595)","(0.1546584503871369, 0.29256862792933336)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.1707228135169026, 0.30865993478090864)","(0.11322705859936623, 0.23030136816009122)","(0.0, 0.02514475933811834)","(0.4015623339290296, 0.4909689961517605)","(0.06675962350355912, 0.19434066440126385)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.2605318037301885, 0.40110290370606033)","(0.04837073642106663, 0.15065160862166432)","(0.028298122100833347, 0.08954275696006223)","(0.28508453797822264, 0.39205732826816064)","(0.11216556369333908, 0.23219463852040223)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 11,"(0.08328977731701127, 0.23372254588373054)","(0.18068630262919017, 0.31412455490084334)","(0.0017508395783926572, 0.04766393366781657)","(0.282195239047593, 0.38849337950502505)","(0.15742879607242405, 0.3106446313979732)"
Bulk 12,"(0.11174475087365339, 0.2817161793416864)","(0.10326561931979206, 0.23407579649892107)","(0.05877913708590247, 0.1584959768330542)","(0.18994932557913813, 0.3065170068129549)","(0.21306173778648804, 0.34239446986840916)"
Bulk 13,"(0.0, 0.01172069265102188)","(0.1789262408523788, 0.30612200128537403)","(0.0385406399608957, 0.14534262364126593)","(0.3354085233999842, 0.4377189403649427)","(0.19260007198832152, 0.35425431357276793)"
Bulk 14,"(0.47673284386215703, 0.58481652781432)","(0.028760161003212742, 0.1071253952987962)","(0.04619356267864511, 0.131128815480765)","(0.0840383830821744, 0.19612175482668417)","(0.11281468145968004, 0.2322678744935654)"
Bulk 15,"(0.40805051059878084, 0.5237408631932283)","(0.09225058176771998, 0.1889799856901208)","(0.0, 0.008030222335947048)","(0.23676786783279097, 0.3412014786828637)","(0.05260405957716535, 0.14911024503999726)"
Bulk 16,"(0.30243241411444166, 0.4310471812149793)","(0.05836234299413832, 0.16202427162900246)","(0.031176881379020534, 0.09620383476786057)","(0.322496862765114, 0.42252078710629104)","(0.05256038427886242, 0.12117503975028973)"
Bulk 17,"(0.5043394600167292, 0.6120532497066944)","(0.03809839732894345, 0.11013243977247962)","(0.0, 0.012065758794884932)","(0.07439219161491842, 0.1672334196260568)","(0.17729462003301666, 0.3064487070995325)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.03246428418265645, 0.1493163216557201)","(0.1085061125293934, 0.22741478259775116)","(0.02511332952128903, 0.09330732066034746)","(0.3852837859448206, 0.485774204755798)","(0.17474629439360573, 0.31807356375861795)"
Bulk 20,"(0.18821870483213518, 0.3265874228709209)","(0.10866715354058691, 0.22898884790388252)","(0.02160897899448397, 0.08528306373855465)","(0.4111618493559901, 0.4944982257440642)","(0.03681540007982083, 0.09817035293956052)"
Bulk 21,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 22,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 23,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 24,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 25,"(0.18245019145502248, 0.29432417461040694)","(0.0042435577719709405, 0.04430692031167364)","(0.06865674599699345, 0.17158101049956528)","(0.4825737176063678, 0.5609744294684627)","(0.05393270043255442, 0.13695655184698258)"
Bulk 26,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 27,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 28,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 29,"(0.2681767577239466, 0.4161969669615461)","(0.0930855371051377, 0.21183264790166437)","(0.010163580045710503, 0.05507246674858452)","(0.23947646091505354, 0.34908775851625445)","(0.11229199514888903, 0.24461582893321338)"
Bulk 30,"(0.10249574420051893, 0.2741762668175574)","(0.12429224056941057, 0.26145174398862087)","(0.06694662904480142, 0.17080323454233604)","(0.2415646146294718, 0.35414774819330164)","(0.13444394614226246, 0.26967783187171906)"
Bulk 31,"(0.43512215024365886, 0.5566953572845693)","(0.06499735625458257, 0.1627989294659848)","(0.008396690290473907, 0.04706634518340226)","(0.09900264829648467, 0.21073637246625357)","(0.14133284111410171, 0.27385130940048835)"
Bulk 32,"(0.019780913990815427, 0.14906918759478477)","(0.13895312479082766, 0.2708983922849029)","(0.10585102267006316, 0.2230755274312692)","(0.2273876216757905, 0.33861297574592275)","(0.19347592845434763, 0.33289530536127604)"
Bulk 33,"(0.057966451581382326, 0.1610799539240143)","(0.023617544725905056, 0.09917515743831037)","(0.11910102449898219, 0.23016359684841714)","(0.5419156395413016, 0.6115217120200676)","(0.04211431353394106, 0.11334460588767835)"
Bulk 34,"(0.02479365450217104, 0.14528504357704625)","(0.12881091026802755, 0.25430445069275137)","(0.0397682364229469, 0.12010326278188548)","(0.36628603197097576, 0.4715085236048083)","(0.1486081309747499, 0.30053175520463743)"
Bulk 35,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 36,"(0.5159910808455792, 0.6115800054905784)","(0.006973038336047611, 0.0480051558828075)","(0.04457402820582567, 0.1267247545313977)","(0.16353185853603994, 0.2731414361517225)","(0.06024073048900767, 0.1492379115309939)"
Bulk 37,"(0.14655782790414285, 0.31357592650487154)","(0.11974499272278283, 0.25308779906920836)","(0.0559392910871628, 0.14836215437446026)","(0.23183337097136614, 0.34515296940697315)","(0.12763489012880486, 0.25811077783022734)"
Bulk 38,"(0.3012506694059642, 0.4495584222088738)","(0.09136876864613683, 0.20453987030508394)","(0.0050753568929219235, 0.04546158481410903)","(0.11442393470436617, 0.2302394872860704)","(0.21026337029084946, 0.3478185354456242)"
Bulk 39,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 40,"(0.00945737761976708, 0.1086585324838733)","(0.2108117850950605, 0.3527343766764981)","(0.0, 0.0420954320304274)","(0.25255016382639217, 0.36787200305843504)","(0.2581318919085974, 0.40052408636422243)"
Bulk 41,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 42,"(0.04159132465345375, 0.19504906617532286)","(0.10017724551860127, 0.23163811003391074)","(0.09328218574596167, 0.20849137883320248)","(0.22473319170868164, 0.33644472575205797)","(0.21894487813712232, 0.3496478934416853)"
Bulk 43,"(0.05456627982524476, 0.18243962039103465)","(0.15800719744763034, 0.2776145992494096)","(0.00048266857368568566, 0.003429679854131658)","(0.21703114006916835, 0.3180992198070024)","(0.33410415587718223, 0.45422543890551026)"
Bulk 44,"(0.13745737645291584, 0.29327566239522196)","(0.11456213589113684, 0.2370552977315286)","(0.003412002876215209, 0.04643715302307099)","(0.22868650992738881, 0.33467519922813094)","(0.23404705685783642, 0.37039160561655426)"
Bulk 45,"(0.5353030407598733, 0.6250707307620194)","(0.06403004513259428, 0.15965869222189627)","(0.02144413908980876, 0.07350077033651804)","(0.1509904237982014, 0.259001800134299)","(0.03367482715691833, 0.07732553060787133)"
Bulk 46,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
