,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.07184498484583923, 0.23038129380699068)","(0.15468009539819033, 0.2931484858167885)","(0.10511966462011911, 0.23183046470932078)","(0.20749535804647368, 0.3240781737636669)","(0.12526036294510828, 0.2561611160475027)"
Bulk 1,"(0.2056028331762837, 0.3723508290528764)","(0.10978822310800407, 0.2408007189437889)","(0.043205429635063394, 0.12477953331775495)","(0.19020467318133494, 0.3074602757256899)","(0.136359256442941, 0.2694482274162628)"
Bulk 2,"(0.05221956911058244, 0.18842964592639744)","(0.10065978418045034, 0.2224973920134038)","(0.04696946692731399, 0.13069561000993052)","(0.3702060885384534, 0.4694840121754831)","(0.13847277076977854, 0.2803656603482067)"
Bulk 3,"(0.008069079510307713, 0.11225765816300126)","(0.11797892860762638, 0.24296646738334055)","(0.11112949699375063, 0.2236059461488098)","(0.23686549617428537, 0.34380213948663924)","(0.2352619287912736, 0.36806285874096545)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 6,"(0.3299390733351996, 0.47027290071525557)","(0.054923643453474946, 0.15845135878856198)","(0.09900161931521606, 0.23492654059518592)","(0.1135159347514188, 0.23640044893588347)","(0.09637689849382786, 0.20619158161597578)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.16176519988742083, 0.32435729944470604)","(0.13612673588493518, 0.26853391445811303)","(0.021027391092090474, 0.0821503868155593)","(0.24586438877326372, 0.3556907597542049)","(0.1308460673329604, 0.2736378565567463)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.00541406277133033, 0.0966035167884685)","(0.12602103153410693, 0.25144567990734257)","(0.04310314218718088, 0.12383481615443827)","(0.34318790123311277, 0.45103499401486985)","(0.20616998304796655, 0.35318487236118334)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 12,"(0.1408828613339744, 0.3003510736003119)","(0.058954680773438316, 0.17080910677838626)","(0.11319281438042654, 0.24285077604509225)","(0.23127305223448857, 0.3445491218401515)","(0.13823620377724327, 0.2589003092364869)"
Bulk 13,"(0.0, 0.055845641879680254)","(0.16448872496229894, 0.30332775936912787)","(0.02800139181674343, 0.09594959225313493)","(0.3199075186559001, 0.4341401873662895)","(0.2248859135871364, 0.37745151133622745)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.4116509214507674, 0.5203149519224011)","(0.012023296975952537, 0.08212739376342787)","(0.030000487099045563, 0.09032971549533056)","(0.29139684031106283, 0.39593836930620796)","(0.05009806157807716, 0.11611996209772676)"
Bulk 16,"(0.254248277541159, 0.3899456695286575)","(0.03679626970528285, 0.11230600121614165)","(0.0, 0.01270544520995118)","(0.27949419433859984, 0.3849105232638102)","(0.20044119695854928, 0.3312598540490716)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.3499814675464076, 0.49029302282789733)","(0.09576989124990692, 0.2078582919960818)","(0.01135489541145782, 0.059039029753006)","(0.048257867125302945, 0.1538378664749166)","(0.22549747797818642, 0.35811018963683694)"
Bulk 19,"(0.09283145323431391, 0.25814342566935955)","(0.11450136296463335, 0.24669205519287818)","(0.07440980570436136, 0.18396591705361415)","(0.23033763857726486, 0.3420617449280745)","(0.16322181904600958, 0.2938347776294907)"
Bulk 20,"(0.09415716245086832, 0.23468659991378088)","(0.07264980993014433, 0.18321789120264917)","(0.03216691646991076, 0.10292548571374271)","(0.4464702611144569, 0.5303074465348852)","(0.09143993971516856, 0.21197848695439342)"
Bulk 21,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 22,"(0.025442965522546677, 0.12165086563134428)","(0.03582630295091363, 0.1195501096829085)","(0.028327734494545953, 0.09518798672966723)","(0.5425004898112915, 0.625781831319562)","(0.13647709254065768, 0.2692546213165624)"
Bulk 23,"(0.01910216207022876, 0.12330232697789577)","(0.1219946703775205, 0.24706523286188103)","(0.0057660986523851016, 0.055687680056218276)","(0.40246075919380997, 0.5098131107474458)","(0.18197080746394717, 0.3328371515986675)"
