,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.02616663971809853, 0.15863128911543806)","(0.1551452708407041, 0.2877623695441037)","(0.06489318669089925, 0.1645311739406215)","(0.27413276758512534, 0.38448011370896257)","(0.16816779396917522, 0.31608939488687193)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.16903153029434786, 0.3289124735794389)","(0.17776976509534365, 0.3066727998897323)","(0.0, 0.019834656421585602)","(0.21716287039575624, 0.32425165218002483)","(0.15433253768224692, 0.3065103991485833)"
Bulk 3,"(0.0, 0.0007112987563849414)","(0.18934439103440542, 0.29519090723028135)","(0.08819184618407465, 0.2397561597608482)","(0.24862433065269068, 0.3898926501326336)","(0.19877182648536318, 0.35022788851970277)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.014297319591078647, 0.12255634622327806)","(0.20821509631937107, 0.33957282664743416)","(0.02874681222235597, 0.10453137159237444)","(0.327796598669961, 0.4434882394448024)","(0.1212160771058092, 0.2895793121835353)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.14854972675910436, 0.2920028542569637)","(0.08312581992401227, 0.1984323155205824)","(0.04971487871452636, 0.13661728846577925)","(0.38728687547633006, 0.4774308660067697)","(0.06834912338433345, 0.1584902514915985)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.06753870152935978, 0.19206041120458703)","(0.024183646693819026, 0.10823324251868524)","(0.08365369633193995, 0.18977444242552396)","(0.4575493149638489, 0.5424483964123245)","(0.10660154255945636, 0.22795660536045514)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.08347714859707964, 0.2068365138822261)","(0.04787041312575035, 0.14439640601679166)","(0.0469620682596216, 0.127880679854584)","(0.4925296856635829, 0.5698653453276391)","(0.08445436974430473, 0.19572736952841965)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.372308991241582, 0.49232615003985236)","(0.010122330386185409, 0.059982589244346636)","(0.018189105327481154, 0.06167817238046873)","(0.26517610678507, 0.3781868856690439)","(0.11143636440240923, 0.23059330452356053)"
Bulk 16,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.04672259574116139, 0.20021810660376943)","(0.13453367332187005, 0.27006683806449816)","(0.054680782904539794, 0.15058078041424483)","(0.25625197515465453, 0.36589511850969986)","(0.19094810894336003, 0.3301020203422018)"
Bulk 20,"(0.09702585200241423, 0.2683783339368143)","(0.12011219823079254, 0.2522511832899366)","(0.05696616814137997, 0.15920122871129685)","(0.11208842907835793, 0.23197236349133088)","(0.29285404753328376, 0.40915019558439275)"
Bulk 21,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 22,"(0.0, 0.0008409492241170407)","(0.20684215782249837, 0.3346378970148828)","(0.0022561036686460575, 0.09413388589526367)","(0.37102083876458036, 0.4612366380425018)","(0.18528244557122317, 0.3445900332204037)"
Bulk 23,"(0.14413845696990102, 0.31256742119260067)","(0.10550876468042208, 0.2330939840179309)","(0.07891137790186828, 0.19397535723450912)","(0.15224532512176425, 0.2731738056957905)","(0.18997621151640637, 0.31640929566880677)"
Bulk 24,"(0.22599149781981354, 0.3894234658640938)","(0.1266786419219132, 0.26198611462774385)","(0.0391639108409993, 0.11878360300125945)","(0.18310220616734285, 0.3008136891650515)","(0.11248423848894606, 0.24157263210283636)"
Bulk 25,"(0.05502663648943133, 0.2005304591606723)","(0.09024339067775304, 0.21387847650339753)","(0.036233008060584646, 0.11397329317568249)","(0.3006532957183652, 0.40490394435295773)","(0.22523747879413158, 0.359320017067024)"
Bulk 26,"(0.1362192235016586, 0.29659406374918507)","(0.17213914251595464, 0.29924064170339293)","(0.0, 0.013450383800691067)","(0.199394131960132, 0.3040320088274444)","(0.2189151514533129, 0.36208765674030263)"
Bulk 27,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 28,"(0.12525932008339247, 0.3003004382132384)","(0.14128630792291907, 0.281313866388306)","(0.09611120972414235, 0.22465690671911653)","(0.1438975017510726, 0.2670143174846264)","(0.1451337061619118, 0.2750264255512743)"
Bulk 29,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 30,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
