,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.10846258437674244, 0.27444365692745)","(0.1397293949865368, 0.2791632030704934)","(0.1067353229815337, 0.23615664683738224)","(0.23817175901458465, 0.35094128434436755)","(0.08049740329084945, 0.18569874417005963)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.13468413223209724, 0.29444370909805323)","(0.084271317238448, 0.20721642902558174)","(0.0445810586747617, 0.12676915234648814)","(0.34620375360308897, 0.4436067828854965)","(0.09869442907985969, 0.2195292358161246)"
Bulk 3,"(0.09549398053035323, 0.2412357037501755)","(0.10489259717260428, 0.22784509923607893)","(0.04992373810123302, 0.1370368927508498)","(0.34974915362602155, 0.4481036680154106)","(0.10952091060607023, 0.23619825621120288)"
Bulk 4,"(0.4058406487182797, 0.5343429697607537)","(0.1003874727267795, 0.2146465435343375)","(0.023426393308850744, 0.08087791850832478)","(0.06400027781444723, 0.17836607222507334)","(0.13227446129750153, 0.2658372421056516)"
Bulk 5,"(0.0, 0.0006272221326490018)","(0.1297483512302382, 0.2257515338592686)","(0.035228943648206314, 0.13627210550929852)","(0.48290809023787906, 0.5868626540556101)","(0.13070705753959228, 0.27252126391990666)"
Bulk 6,"(0.17056009012718215, 0.3396065690117778)","(0.09752926579705155, 0.22870994286194174)","(0.1459310022437939, 0.29554915478091925)","(0.11266674045764574, 0.23617809722355965)","(0.12554374687009634, 0.24772539062603183)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.019388573268314425, 0.1257022167378946)","(0.07701740018448856, 0.18689456628854634)","(0.11513571453032509, 0.22786455981982986)","(0.3931900283276172, 0.4902721142103722)","(0.11026299432862442, 0.2542718323039874)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.020718757316373307, 0.13941440802870714)","(0.149528591929611, 0.27834318487923193)","(0.05137288177018152, 0.13926112758876266)","(0.3413986964864484, 0.4499077643091055)","(0.1372110579969389, 0.29284352969463956)"
