,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.026996087056994494, 0.1648623377505984)","(0.15862550053875674, 0.2928658727839513)","(0.07942138841484761, 0.18909495806074703)","(0.18992490102503, 0.30307647703065693)","(0.23132619878833255, 0.36380627855008524)"
Bulk 1,"(0.2213770547689341, 0.39146844787021595)","(0.13219671301064045, 0.26874695481045835)","(0.016819912400824318, 0.07730849837402248)","(0.09600992073218012, 0.22068761142610677)","(0.21858388990900773, 0.35680099669760973)"
Bulk 2,"(0.10165150807424968, 0.27249587509452683)","(0.21240413984925247, 0.35417030826808804)","(0.04514679066387318, 0.13654289561051922)","(0.1298181651737058, 0.24932512338051022)","(0.178086414190873, 0.3203587796944015)"
Bulk 3,"(0.0001733149819432081, 0.0811638236868179)","(0.14666668981866027, 0.27344210441149047)","(0.06606242691691407, 0.15866010153189597)","(0.3154986062668989, 0.4242165539919755)","(0.1893397772289102, 0.34477660116449355)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.1395524744205276, 0.30921915102218644)","(0.11908117681071945, 0.25233930664604226)","(0.020991735025955947, 0.08251922728880458)","(0.2247103011668124, 0.33674648637653143)","(0.18672130798911574, 0.3281188332533042)"
Bulk 8,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 9,"(0.1833446013738224, 0.3610294921353924)","(0.18670614024800136, 0.3327500570703247)","(0.03795281185243738, 0.12051907505596104)","(0.051061188193420856, 0.16472466080719778)","(0.2120385787870854, 0.3498733944763567)"
Bulk 10,"(0.0323042237358237, 0.15789757452457676)","(0.08490940551230394, 0.20338031573584545)","(0.09661587044864234, 0.20606917917305784)","(0.33818881227533226, 0.44044924299075827)","(0.15028185169850244, 0.28990352390515683)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 12,"(0.12965590154885293, 0.306236877190913)","(0.1274500777883194, 0.26624616286398134)","(0.06737979898916052, 0.17698154252034498)","(0.1740990452180029, 0.2959051818887217)","(0.161656918501143, 0.2943884934905599)"
Bulk 13,"(0.0, 0.0005655897293661572)","(0.07941592582684684, 0.15920997224576117)","(0.0950191711791216, 0.23244688902754812)","(0.32359724356002345, 0.4737565717155316)","(0.2499764713687215, 0.3865777550764459)"
Bulk 14,"(0.21883630913126312, 0.38481814780384643)","(0.08242304273396509, 0.208901665756315)","(0.1536564346878091, 0.3107473374631183)","(0.07589500051094446, 0.19646922631011177)","(0.1195096999244198, 0.24874313567820688)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 17,"(0.3045774431859032, 0.45022901494350953)","(0.08418672931967885, 0.20582732312533064)","(0.05856404243092372, 0.15765583280595818)","(0.16952826353958955, 0.2883285349911215)","(0.0880632678334201, 0.19303954782456462)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.054687119805214554, 0.20567710297586428)","(0.09162195903081694, 0.21814766391913043)","(0.056148055857672144, 0.1485392116280968)","(0.28163950882066446, 0.388373447088299)","(0.21031137716716772, 0.34485455370707385)"
Bulk 20,"(0.1303243970138852, 0.26639978742704196)","(0.07696396950357634, 0.18140901222765568)","(0.0, 0.020944795291382413)","(0.41549723327378907, 0.5049197986444413)","(0.13476486958223782, 0.2706084911790237)"
Bulk 21,"(0.15700729872908162, 0.30041599479806025)","(0.10185280723253087, 0.2149826675047925)","(0.1347592550765528, 0.27461922728630217)","(0.355343617797217, 0.45009387439813187)","(0.003355238704500355, 0.007570018472830422)"
Bulk 22,"(0.0, 0.0006703604460291539)","(0.11623763793269631, 0.22077756038929763)","(0.03632749576765731, 0.15464839261109145)","(0.37128094785186594, 0.49426917844779783)","(0.23344325633416663, 0.3730155306654267)"
Bulk 23,"(0.03898123099195436, 0.16456296819423036)","(0.10373957448141019, 0.22305719801834573)","(0.022324374018663724, 0.08507741219722079)","(0.4017094802208568, 0.5011028543275223)","(0.15642429459228255, 0.30302061295751315)"
Bulk 24,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 25,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 26,"(0.10742857918213286, 0.2634717056717927)","(0.08467284086821508, 0.2053517883192571)","(0.030642004116284996, 0.09918539078394752)","(0.2808413853955636, 0.38632816928499536)","(0.20436593078541604, 0.3377122055923946)"
Bulk 27,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 28,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 29,"(0.16036185963356392, 0.33190681215723467)","(0.10800000243220581, 0.2382881804035628)","(0.10287699505620891, 0.23364621547842118)","(0.1220269103055753, 0.24680826284156268)","(0.1640847559156126, 0.2920000057760519)"
Bulk 30,"(0.39162058150546647, 0.5150400020141066)","(0.06286551070001484, 0.167072088071439)","(0.05997581712847125, 0.15778330755887512)","(0.13787523564392104, 0.2577829198373104)","(0.07942734173159616, 0.17055719580879886)"
Bulk 31,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 32,"(0.23252669124717765, 0.381001216104628)","(0.04399269979125619, 0.14680312180324173)","(0.05957556893327655, 0.15738345363042744)","(0.2708067356335185, 0.37890156432290406)","(0.10959232617051623, 0.21941662236305365)"
Bulk 33,"(0.0, 0.066370870056246)","(0.06829442823214091, 0.16651548625012505)","(0.06331857834960822, 0.1525240410928491)","(0.48015342737343014, 0.5752929143109545)","(0.13858898790710306, 0.28896511684335996)"
Bulk 34,"(0.06960807362187757, 0.21036139785589927)","(0.18325884478664223, 0.30985219891960375)","(0.0, 0.011154822538410707)","(0.28481406372973145, 0.3881707813165817)","(0.1966340308349241, 0.3476295232401823)"
Bulk 35,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 36,"(0.4077050100901634, 0.5334919190722143)","(0.056392675877219696, 0.1508023820418206)","(0.0016555135485734947, 0.032171559252337334)","(0.12361961218112953, 0.23281018321624508)","(0.16385912269121167, 0.2974920220290847)"
Bulk 37,"(0.15252223562864575, 0.32460784763080786)","(0.13094450993328716, 0.2648608880251775)","(0.0432270742102247, 0.12871779882574477)","(0.13310057999277652, 0.25537130915972045)","(0.21688309325000416, 0.34976466334361106)"
Bulk 38,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 39,"(0.07459985142878922, 0.17534474582819232)","(0.008035454857896446, 0.06542671155129401)","(0.08619234353034844, 0.18967419429500104)","(0.5546922939058245, 0.623940432607059)","(0.06468806803838348, 0.1574059039572115)"
Bulk 40,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 41,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 42,"(0.15329387008396395, 0.3192946959596737)","(0.1051239726896708, 0.23448642308404014)","(0.020828840331648595, 0.08071095992557234)","(0.2494485673844013, 0.3586220200134403)","(0.16877995678234636, 0.3094106937452426)"
Bulk 43,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 44,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 45,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 46,"(0.16703838957013617, 0.33942455798650306)","(0.12493093881473558, 0.26018026158386687)","(0.027097104576920786, 0.09568183884120338)","(0.17495931495920294, 0.29269445149478485)","(0.1888135805526714, 0.3291795616199751)"
Bulk 47,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 48,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 49,"(0.1033775882152239, 0.24834518058082383)","(0.03825206931516567, 0.13807663720766986)","(0.13568470728761978, 0.2665573513852093)","(0.3351905558455743, 0.43483758411198753)","(0.0966509921657946, 0.20302733388493122)"
Bulk 50,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 51,"(0.18847176081296796, 0.3507277177688984)","(0.0893518279282702, 0.21209874512382906)","(0.023339242926989676, 0.08374455135813803)","(0.27612356167921115, 0.3825517495228522)","(0.12857811019169202, 0.26501273268715153)"
Bulk 52,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 53,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 54,"(0.2885378007256965, 0.4270977820430169)","(0.041787984244565986, 0.14049376921157028)","(0.02754868032809622, 0.0882799348316622)","(0.27658104542010525, 0.38413609197072535)","(0.10403539177462526, 0.22150151944993626)"
Bulk 55,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 56,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 57,"(0.6274427823198762, 0.7034504224186636)","(0.029374328556019104, 0.09728580207931276)","(0.02194371862237544, 0.07046709509697627)","(0.046428268961083624, 0.13238579375272094)","(0.08484211033678112, 0.18637967785619092)"
Bulk 58,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 59,"(0.2620206516911504, 0.39039050361137173)","(0.019675662531038023, 0.09801811905320806)","(0.013722015928683554, 0.05449939754930702)","(0.36649458502908505, 0.4645377630512497)","(0.10719399721025337, 0.22344730434465326)"
Bulk 60,"(0.014445533839626608, 0.1022052769019978)","(0.13643628119829948, 0.25519464007740544)","(0.007289156553575298, 0.057466776257343824)","(0.44367747849508077, 0.5459386641220815)","(0.14413233155370525, 0.29321386100088415)"
Bulk 61,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 62,"(0.17226956982403502, 0.34311344178199404)","(0.2028723312397306, 0.34763334115108624)","(0.005983148527732414, 0.057211319770059645)","(0.17397942501524397, 0.2898678420274531)","(0.12717801565194486, 0.27989156501072016)"
Bulk 63,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 64,"(0.06976297051379465, 0.22847007263869412)","(0.12457550562798575, 0.2580571764371653)","(0.02837668362079776, 0.10248570972510093)","(0.2973550536116229, 0.40284743578357757)","(0.1723150453848361, 0.31575434665642493)"
Bulk 65,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 66,"(0.20415599879027427, 0.35096178154576363)","(0.03384307452160348, 0.12421497582391189)","(0.05111677144733504, 0.13626334116335884)","(0.22579634731591625, 0.3403297210220382)","(0.20279205996817867, 0.3305259284016198)"
Bulk 67,"(0.2316018206550866, 0.37438784113984)","(0.017761079238069757, 0.08864550475431542)","(0.07550140602362772, 0.1898520077375579)","(0.2100701560551016, 0.3258295015096331)","(0.1792490456288655, 0.30710163725790224)"
Bulk 68,"(0.1478770414589936, 0.2783807232574883)","(0.13439357886726616, 0.2501341591010506)","(0.0, 0.015470820078291394)","(0.4308473765858324, 0.5150232073066794)","(0.05429036466243476, 0.1753591154498629)"
Bulk 69,"(0.0539204065337366, 0.19087302432395903)","(0.09800374289070211, 0.21926189685514652)","(0.024123748770292046, 0.09121341736457408)","(0.28636546010266173, 0.38962093570137646)","(0.2591708635696542, 0.3874465038878972)"
Bulk 70,"(0.0, 0.04736735985170226)","(0.16506505183187392, 0.3251511694544752)","(0.012302941172797129, 0.069470338086138)","(0.27463388714662507, 0.39594978175350315)","(0.2872127898316038, 0.428004966311355)"
Bulk 71,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 72,"(0.12240361277078401, 0.281449485639344)","(0.10920382506890632, 0.2371420482741627)","(0.028729751808311367, 0.09813144401990165)","(0.32781978390827443, 0.4293278764643648)","(0.11386996729689157, 0.251922204749059)"
Bulk 73,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 74,"(0.11170508016979042, 0.2858654673488841)","(0.1556317291610948, 0.2980214340825798)","(0.05853728045262838, 0.15940828981996444)","(0.1874240250336424, 0.3062918338861944)","(0.15002690119412726, 0.2870879588510941)"
Bulk 75,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 76,"(0.21943676557151243, 0.34867956941634176)","(0.023518479782625723, 0.10508693276393846)","(0.0185510145195255, 0.0652521627594908)","(0.4143998549843542, 0.5049555410331014)","(0.09290396575487728, 0.2072157134142323)"
Bulk 77,"(0.13059018234820868, 0.3143116841384962)","(0.11294229906250833, 0.2536805523051169)","(0.08175683488501417, 0.20398055024162476)","(0.15919265037544902, 0.2814970356896304)","(0.16570194876546035, 0.29634626218849125)"
Bulk 78,"(0.12691081774707696, 0.29722899070764114)","(0.14696592996979746, 0.28427874758594807)","(0.051004862745312345, 0.1410914767620799)","(0.18703647167134252, 0.30475095015257087)","(0.16211270613651646, 0.2986190465217144)"
Bulk 79,"(0.07732800177870025, 0.2410193048519545)","(0.10705628169039502, 0.23880969126012327)","(0.07927092496155619, 0.19076091437856718)","(0.24687158726790676, 0.35860418577568226)","(0.16290764778110517, 0.2973714602540094)"
Bulk 80,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 81,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 82,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 83,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 84,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 85,"(0.20330384156736264, 0.35773414788301644)","(0.09358255454015868, 0.21760607744374277)","(0.05488512528119635, 0.1478404583276382)","(0.2836497247621205, 0.38829110571494446)","(0.07905067906492147, 0.1740562854148986)"
Bulk 86,"(0.04679989828771236, 0.18649230299534286)","(0.146659047652136, 0.2785830417734258)","(0.02032183359130963, 0.08531157084611996)","(0.292586311315359, 0.39843324480338177)","(0.19981744235324814, 0.34499530638196463)"
Bulk 87,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 88,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 89,"(0.03251473961883715, 0.1671388957415582)","(0.13494942912882907, 0.2642148521142379)","(0.05338207136404756, 0.1430749475910844)","(0.35650515509494635, 0.46296770896058675)","(0.11626221416155566, 0.268989986224317)"
Bulk 90,"(0.0501631117463919, 0.19984072270924783)","(0.10884929434046925, 0.23863217664602476)","(0.06635112624036615, 0.16662912021839485)","(0.2903160106602152, 0.39733097915208326)","(0.17135092257328038, 0.3105365357135263)"
Bulk 91,"(0.19958886982926843, 0.3417824038164811)","(0.0850345100679995, 0.181371735310982)","(0.0008259763477630484, 0.003331459698231674)","(0.316442370252196, 0.4172174261188294)","(0.15827802753049786, 0.2961272210277508)"
Bulk 92,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 93,"(0.07556095096874328, 0.22691318028357393)","(0.07777717261904635, 0.19910732492893182)","(0.1002795872982851, 0.2193568663932481)","(0.30307394308688757, 0.40834315380512337)","(0.13056847569196317, 0.2590193449241973)"
Bulk 94,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 95,"(0.16761428152384525, 0.3102420400057564)","(0.1149956308965169, 0.23752419662475774)","(0.007953538192384764, 0.0510960493005264)","(0.3918961033566489, 0.48232852265144205)","(0.05804139825211952, 0.17830823919600186)"
Bulk 96,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 97,"(0.264090312004627, 0.40922449516252996)","(0.06154369986318563, 0.17243643358228083)","(0.1564250265002563, 0.3057419041504776)","(0.21792817831260095, 0.33145956737536275)","(0.029582700233030442, 0.051567682815648705)"
Bulk 98,"(0.30535491185628094, 0.44863940114832923)","(0.07093242338884576, 0.18687895666946092)","(0.09009656808825464, 0.21987033434284195)","(0.15753079683493126, 0.27814921356620825)","(0.07768556866932064, 0.16486182543552624)"
Bulk 99,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 100,"(0.14436352128385704, 0.3095193363890851)","(0.10427603814706404, 0.23451360781808694)","(0.12922968881730462, 0.2689903543534483)","(0.20544864100940863, 0.32238512045077716)","(0.09057817471026366, 0.1906955170207046)"
Bulk 101,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 102,"(0.1236919539149729, 0.2624321150863893)","(0.030728002097080966, 0.121613310568773)","(0.06957537530657519, 0.17125246421777418)","(0.4166295596008558, 0.5050460742381682)","(0.09568640480351451, 0.20334474016589585)"
Bulk 103,"(0.027330338294501377, 0.15911725426654594)","(0.1565438201120739, 0.2892581220949259)","(0.043638322707753106, 0.13129577984441612)","(0.29855407707644993, 0.4098967572398681)","(0.16615385585213627, 0.31821167251132937)"
