,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 0.013998245498717529)","(0.17661542835945765, 0.305346303899531)","(0.05395014446882197, 0.16658389238996324)","(0.3449660221110191, 0.4488361109241241)","(0.15998117117093497, 0.33127116966092435)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.0, 0.0006521118695484011)","(0.12533992637586536, 0.22407347502922445)","(0.06766254132542592, 0.20628116633261417)","(0.3390656521094333, 0.48087451545519966)","(0.20514622608693853, 0.35155649728529836)"
Bulk 3,"(0.10191918141198442, 0.24848995064473545)","(0.05309121581639944, 0.16115771666498513)","(0.15469167707127507, 0.28913537232302844)","(0.3008900146635597, 0.40494970176717193)","(0.09189875989547082, 0.1937764097413896)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.05051471059518661, 0.17670538333871166)","(0.1611679034615657, 0.28543231421925125)","(0.0, 0.020265263887979605)","(0.3145227599294953, 0.41631209583505624)","(0.21726542829998527, 0.3621595219965741)"
Bulk 6,"(0.3882577402158003, 0.5210192897865965)","(0.08990316962673867, 0.1947535461136926)","(0.019055366025073267, 0.07214888223546319)","(0.029096797599396547, 0.11800782079407207)","(0.21885097612443333, 0.34890641147873364)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 9,"(0.20556687923969447, 0.3712731901135448)","(0.17337895299887868, 0.3032024978135482)","(0.0, 0.026869427743747593)","(0.04359370950246123, 0.14199643050425864)","(0.30777076427357114, 0.4323780177334721)"
Bulk 10,"(0.0019071580764778925, 0.06672808783784132)","(0.2373508536080714, 0.38006630461876534)","(0.00027866521628792164, 0.0009545266158168225)","(0.27801765669110545, 0.40943324943152404)","(0.23789620842761555, 0.3873672894764943)"
Bulk 11,"(0.06718820700370368, 0.1895266682312773)","(0.02962472882528864, 0.11800716471604245)","(0.12417248778231471, 0.2456287722979446)","(0.3981339231109866, 0.4903733303186256)","(0.10920228741590562, 0.2281424302979108)"
Bulk 12,"(0.17138756371249014, 0.316875259845893)","(0.07391522376371457, 0.1881723843464695)","(0.03412122845265881, 0.1018499201831177)","(0.3720943823216555, 0.4667321368215469)","(0.08146690842986978, 0.193384992122584)"
Bulk 13,"(0.0, 0.0008208756028096081)","(0.1810664014277661, 0.30831993630262994)","(0.01941045525999996, 0.14522628067930982)","(0.2669610350037991, 0.3782200817748851)","(0.2824987359425142, 0.41829707360909574)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.07279136182521598, 0.236006236326646)","(0.12213306882541074, 0.2568155148333152)","(0.05855633132706352, 0.15711656848194278)","(0.25416541226962697, 0.36507636372532803)","(0.16928185398121776, 0.30805728840423285)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.03921326013763772, 0.13557753155562985)","(0.12500827727399327, 0.23081657552598606)","(0.0, 0.013230306215358647)","(0.4830886877616746, 0.5716027830879299)","(0.13245559744412666, 0.2705321216547012)"
Bulk 20,"(0.0, 0.000733448873809815)","(0.14492245647861635, 0.25910129082140504)","(0.05375443830651844, 0.20162718656732376)","(0.27073398889383826, 0.41052964354998633)","(0.25996350664601925, 0.39936748873629274)"
Bulk 21,"(0.13407271464595488, 0.2932795441399456)","(0.07282909747704894, 0.1905591930726677)","(0.02747409764204565, 0.0937504234244031)","(0.2925693937210554, 0.39733457907398806)","(0.1815002437220341, 0.3166307130808565)"
Bulk 22,"(0.0, 0.0005828664212405621)","(0.09538226764815746, 0.1805764553339935)","(0.07836059557603924, 0.20995982301588229)","(0.36721435147118053, 0.5107207847534909)","(0.20867802923860712, 0.34910769296264876)"
Bulk 23,"(0.0435921461205698, 0.17514539492738884)","(0.17063707908932885, 0.3017831149146135)","(0.008144538553209558, 0.06154227670613234)","(0.29591306290366165, 0.4025080665241351)","(0.19605336429540157, 0.3446809559655587)"
Bulk 24,"(0.28586488116330155, 0.4186285370602395)","(0.01793315278915622, 0.09985660635065281)","(0.08656955720354234, 0.20584982908977775)","(0.28879730285092026, 0.3936877794096009)","(0.06516969383477278, 0.13764266024803581)"
Bulk 25,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 26,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 27,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 28,"(0.18435792598569412, 0.3407660932464923)","(0.0634044131343972, 0.1744680246075404)","(0.043749498887455426, 0.1240380469029425)","(0.25634221273525026, 0.3658886374240211)","(0.15983341292503597, 0.2871517341511709)"
Bulk 29,"(0.2960607841911491, 0.44523775406516664)","(0.12497128299683527, 0.2409008207950392)","(0.013243520967285271, 0.06541275625361656)","(0.023587595919257902, 0.10585018320401524)","(0.28004682938776954, 0.4046884722198652)"
Bulk 30,"(0.2238651451605495, 0.3798857888699942)","(0.06611792339489533, 0.18185271453735097)","(0.09520454818813785, 0.22216315411193488)","(0.20862688022100162, 0.3250475067551858)","(0.09724270676282001, 0.19999363199812983)"
Bulk 31,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 32,"(0.21172729255275152, 0.34906299901238985)","(0.008986694423970994, 0.04780791278616464)","(0.10311165455644111, 0.23648264312576706)","(0.24817154482246162, 0.3605884291441199)","(0.14907569923138303, 0.2849851303445503)"
Bulk 33,"(0.06646997480334825, 0.19498448074207098)","(0.036849241241816606, 0.13002689068768195)","(0.03224565618934422, 0.10221858797490674)","(0.4500015502903975, 0.5376066181784902)","(0.159256032343906, 0.2903409675480377)"
