,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.1001939896821058, 0.2560723035843841)","(0.07817768864911845, 0.19911537616051744)","(0.08846577525907709, 0.20250400762299162)","(0.31349246829499955, 0.4160213032970709)","(0.11327948872854907, 0.23267759872118607)"
Bulk 1,"(0.1358161245008525, 0.29417922998473645)","(0.07605093702145205, 0.19705118143769018)","(0.10068541785374246, 0.22300709812020514)","(0.280499411285414, 0.388127732635439)","(0.09909686552446637, 0.2054860016360018)"
Bulk 2,"(0.005704323464571802, 0.11059061536970091)","(0.24005279016443404, 0.37508711867804445)","(0.021346644459884587, 0.09268738420590764)","(0.2534193332881161, 0.3712335087990118)","(0.18377956478760638, 0.3460987167827222)"
Bulk 3,"(0.0, 0.00058711268027519)","(0.09174806401554715, 0.17524631013205016)","(0.11029356911506714, 0.2564255931640365)","(0.25388305667629185, 0.4051662006214539)","(0.2915357949915549, 0.4157014112839982)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.0, 0.0007430877215917777)","(0.14196767011008904, 0.2569225335503274)","(0.018922678595399568, 0.11713505824683015)","(0.37506817798115116, 0.475883182929745)","(0.23757700172436927, 0.3765236968620884)"
Bulk 6,"(0.5201127875339866, 0.6190060155615782)","(0.08109926370625128, 0.17703187559227898)","(0.0, 0.02127207700790927)","(0.1122078025086879, 0.21512382333494345)","(0.07398082475050288, 0.18217436096069822)"
Bulk 7,"(0.3121634648080481, 0.4428793548253707)","(0.022927948810869035, 0.10410773774115462)","(0.030603717471617088, 0.09017036092274272)","(0.269402775449651, 0.37983488493439804)","(0.11410236348909925, 0.23380739154704916)"
Bulk 8,"(0.3047919209797322, 0.4287545065089313)","(0.007557141882501176, 0.028468554801481406)","(0.03646495925665581, 0.10395697811855169)","(0.2781792020005246, 0.3916726053057191)","(0.14030054140179296, 0.2798535897441098)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.0, 0.005266859913594778)","(0.20649289237276153, 0.33899525959402504)","(0.014132632777484916, 0.1223826114637015)","(0.31428066349156003, 0.41327873950959315)","(0.21357679353981895, 0.37194464383823533)"
Bulk 11,"(0.11244111261077205, 0.28223748589345254)","(0.1674474877800851, 0.30493524369740377)","(0.01074709469689427, 0.07007864577291825)","(0.14840724253216878, 0.26317357983806333)","(0.25337034027610666, 0.3871617669021354)"
Bulk 12,"(0.0737954069332516, 0.23059218877997656)","(0.14622779231516703, 0.2825594932704921)","(0.09081741409248062, 0.2081445906553125)","(0.2871943661735402, 0.39500218620999805)","(0.08199203876289775, 0.20367452280688342)"
Bulk 13,"(0.0, 0.08049013420581694)","(0.16717602979151786, 0.296499935535293)","(0.06658908326413407, 0.15997126884252216)","(0.2645216552101518, 0.37294261692374076)","(0.22290466401651254, 0.3690749530376001)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.1541187841165876, 0.3145039909505015)","(0.09502692111489047, 0.21879829989767202)","(0.02856064287175069, 0.09359832169062723)","(0.28737357533339203, 0.3927136619672231)","(0.1395118636168199, 0.2757939384405352)"
Bulk 20,"(0.03168060194039248, 0.13723403608163498)","(0.10194168949005972, 0.2140162350427341)","(0.01068391789688962, 0.06075349926087535)","(0.44845338356630854, 0.5437009209356597)","(0.15416135999644215, 0.2973743557890033)"
Bulk 21,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 22,"(0.0, 0.000887495774707741)","(0.1976236621014788, 0.3294831635491668)","(0.0, 0.06926163859531041)","(0.3798971265091066, 0.4660541033912367)","(0.2025801066608744, 0.36003696531906)"
Bulk 23,"(0.015737787728249797, 0.1026022270569082)","(0.019458533650648042, 0.09465003058087446)","(0.18980396489441403, 0.30925873085700534)","(0.42946102581913914, 0.5175843654533535)","(0.09660305388880526, 0.2248402800706022)"
Bulk 24,"(0.40206048065989425, 0.5024298167568351)","(0.00166306275511356, 0.019949570684579997)","(0.03749759888833135, 0.11836394368151498)","(0.36721604859123447, 0.4617357221804522)","(0.01828150267631314, 0.07080225312573105)"
Bulk 25,"(0.06736765764778668, 0.17854657120039724)","(0.009550613288050382, 0.0718255517149371)","(0.05301600738142039, 0.14122489464358973)","(0.47559018931538255, 0.5605072682636679)","(0.15872639816540562, 0.28364484837936244)"
Bulk 26,"(0.32116940777971187, 0.4431936748524595)","(0.004216003034407202, 0.011141828193107986)","(0.05340398024806571, 0.1503229788210088)","(0.2659728163628312, 0.3808128936504954)","(0.10520257114780102, 0.26456384591011145)"
Bulk 27,"(0.40279461736942573, 0.5310255239930699)","(0.08657771263531855, 0.19467951546121776)","(0.050588929195846837, 0.1364805946304019)","(0.038834684834756335, 0.14264769856083095)","(0.14322265600016248, 0.27314806731896957)"
Bulk 28,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 29,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 30,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 31,"(0.17196680328322417, 0.3483548228532602)","(0.1355031643859297, 0.27433179199476654)","(0.08549860802160121, 0.21248081453168388)","(0.07035360237549115, 0.19371472737229228)","(0.18876819936872846, 0.31902746581302255)"
Bulk 32,"(0.03297493543739145, 0.1496318715844736)","(0.12451754144789692, 0.2491966973056665)","(0.0, 0.03604027205031356)","(0.30315712044269194, 0.4043698206077849)","(0.28657919470669857, 0.4157194170668209)"
Bulk 33,"(0.009763145844640317, 0.10522638909483296)","(0.11247497118266521, 0.22940980197409516)","(0.09192253147176296, 0.19609879514435127)","(0.3990799764436652, 0.5008283526567124)","(0.09890848446483792, 0.25628755172243645)"
Bulk 34,"(0.1498990163794845, 0.3122532633900696)","(0.06621606703996978, 0.18194305965169805)","(0.09899816084900338, 0.22478610956045997)","(0.19540952165891423, 0.31413357275919906)","(0.16667262345275785, 0.28968860525844375)"
Bulk 35,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 36,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 37,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 38,"(0.3500451450291294, 0.48772721518869366)","(0.08312029771049587, 0.18908381867058197)","(0.0074760095790513785, 0.04821957597038473)","(0.13627382672784047, 0.24844045373603482)","(0.15622901248772086, 0.29338464490006666)"
Bulk 39,"(0.092766955124729, 0.23625176932789504)","(0.0731782779061303, 0.1873319310983409)","(0.06491616173665896, 0.16201234043645174)","(0.3700375458591344, 0.4657114358401583)","(0.11282446353138206, 0.23496911913911936)"
Bulk 40,"(0.04966795940252231, 0.17355948551615819)","(0.06487824733386294, 0.1711495812298238)","(0.035236404607854224, 0.10857340841117626)","(0.435856396762645, 0.5276236275109708)","(0.1483912266473725, 0.2850636625776143)"
Bulk 41,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 42,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 43,"(0.1059153351902771, 0.2510469389706589)","(0.05678754002490637, 0.1647310441260105)","(0.05435695703035744, 0.14188387903539787)","(0.3690561875039472, 0.4656763109361821)","(0.13166564663770747, 0.25888016054455504)"
Bulk 44,"(0.02393281248125821, 0.1524583981286849)","(0.13511509580278794, 0.26577591939827494)","(0.061692793652216124, 0.15741267666542097)","(0.2842958817224557, 0.39361165008374654)","(0.19011463752980162, 0.335590134535353)"
Bulk 45,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 46,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 47,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 48,"(0.2192237748727631, 0.37572720324983566)","(0.05003212023022622, 0.15683389028726297)","(0.07971297369889178, 0.19473890105675834)","(0.21803585099732808, 0.33345716945109166)","(0.12708111344063427, 0.24515700271520796)"
Bulk 49,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 50,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 51,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 52,"(0.2457000978078209, 0.38384215441687164)","(0.03613248771510423, 0.12995034289591523)","(0.02971044346787305, 0.0910189116154687)","(0.3149921770282762, 0.41874365108683453)","(0.11540558150211624, 0.2345041524637191)"
Bulk 53,"(0.02979440161468859, 0.16376223352348518)","(0.19027106095665472, 0.3253520450013251)","(0.02591876584435445, 0.10108971936216188)","(0.24096975708387083, 0.3518988776640359)","(0.212071495856978, 0.3588716430924454)"
Bulk 54,"(0.15913744220030746, 0.33495231722253443)","(0.0831501936147166, 0.21305227972255536)","(0.09616425786220344, 0.23253603617182017)","(0.16142667501725588, 0.28512059658910377)","(0.15508948871429465, 0.2793707128852083)"
Bulk 55,"(0.16665770480382663, 0.2995551002357039)","(0.011745857958407532, 0.07998019328221648)","(0.19527156557247005, 0.3354260438365584)","(0.2843315870686101, 0.39025882931646255)","(0.07357556519756267, 0.16319755272818162)"
Bulk 56,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 57,"(0.1352265750398854, 0.28216400744818204)","(0.039152356497716694, 0.14109843705569933)","(0.2978668329935554, 0.43953146768160983)","(0.14856740477457248, 0.26345508555017516)","(0.07969734894973282, 0.1732404840088708)"
Bulk 58,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 59,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 60,"(0.039998100357391486, 0.16686234114813636)","(0.147456152365107, 0.2747488572112478)","(0.016112214504613902, 0.07692707459854926)","(0.3647605009459017, 0.4687663149321027)","(0.14588677884782486, 0.2984816650891249)"
Bulk 61,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 62,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 63,"(0.7556557584111968, 0.7977645392329143)","(0.037339902881030756, 0.09526402988872598)","(0.015354341823409876, 0.050797524964930035)","(0.029903793593400944, 0.09351771440280768)","(0.03608297680636821, 0.0883194179952153)"
Bulk 64,"(0.13256602650899865, 0.2491724366164372)","(0.003803807792100246, 0.03406928346861771)","(0.1915090421709253, 0.3266668120594168)","(0.3633157667801447, 0.4589466815348617)","(0.06468778314888399, 0.1752623599196137)"
Bulk 65,"(0.14990454634641837, 0.3079435171512055)","(0.08142969217125862, 0.20462788471684112)","(0.11527620308438748, 0.24712783704027036)","(0.2841767687855164, 0.3908809037811071)","(0.06960373231688433, 0.14902891460611048)"
Bulk 66,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 67,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 68,"(0.12110166610258735, 0.2854516177346672)","(0.06726314186492952, 0.18721289749286116)","(0.06514000748465083, 0.16740479129460828)","(0.2984387687911589, 0.4042139450613132)","(0.1378288030335652, 0.26594436113965825)"
Bulk 69,"(0.045665935693330176, 0.18119939495719894)","(0.07382205857375158, 0.19008594549577507)","(0.0362202348542021, 0.11130125097472042)","(0.34764315261545853, 0.44756805754827766)","(0.21614333863036345, 0.3503506306569221)"
