,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.26741858606977964, 0.37785035692306257)","(0.004183335780253117, 0.027140082249666964)","(0.040216520195719786, 0.12249343544536076)","(0.435273240608085, 0.5207580689348468)","(0.05306206651457832, 0.1516043072786471)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.2247123217234983, 0.3673841928463517)","(0.04437692610152603, 0.1427641861693105)","(0.05512284292155077, 0.14453909425433342)","(0.2978579967616338, 0.4030399636116875)","(0.1052712952203779, 0.2149311803897299)"
Bulk 3,"(0.0023086694218156026, 0.10370203949616033)","(0.16485778787440158, 0.2938302288018838)","(0.1257859412290654, 0.24464390911542216)","(0.26534122547107963, 0.37841282356567774)","(0.12830875805896097, 0.29280861696553284)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 6,"(0.13759959498227253, 0.30973222156815067)","(0.10494772604003842, 0.2437434109717534)","(0.16780732222043948, 0.32062214334619155)","(0.1426852121571598, 0.26709533827794313)","(0.09601221985108328, 0.2097548105849677)"
Bulk 7,"(0.20914914137520654, 0.3543510749990768)","(0.050887252101594, 0.15550011902970193)","(0.023867435511680638, 0.08107241343848963)","(0.3485520710485725, 0.4468505553199788)","(0.10431041751210424, 0.2254595196635949)"
Bulk 8,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.0620011542376664, 0.19761417584259372)","(0.0644179917119336, 0.1750396926125487)","(0.09717398403369588, 0.21031962008295824)","(0.40229397691611646, 0.49411171020814815)","(0.08913730045164164, 0.20789039390269742)"
Bulk 11,"(0.29489064180850605, 0.44180669099544806)","(0.12360436026513293, 0.2502981564173283)","(0.004828782630300357, 0.04495451504550307)","(0.21131779288470334, 0.32189805605437405)","(0.08645395762817294, 0.21994704627053097)"
Bulk 12,"(0.2280891231066094, 0.372221816241146)","(0.02581805932484879, 0.1082006546560513)","(0.0703389441563118, 0.17560057016119957)","(0.24382718008558996, 0.3559203879617125)","(0.14899886864215647, 0.2709843956643744)"
Bulk 13,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.08547130066547282, 0.23595646747637977)","(0.11790486414055652, 0.24508664241576567)","(0.023596063882971044, 0.08803388042889093)","(0.32560650503072763, 0.4287754165795358)","(0.15258697647856, 0.2969818829011402)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.589745630018188, 0.6760616824743726)","(0.001133335446996037, 0.003673903751302461)","(0.007107033370551125, 0.029025415387548784)","(0.17619727623387035, 0.28585942152492455)","(0.06234669842621372, 0.16884960336603222)"
Bulk 19,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 20,"(0.0015126868363801727, 0.09355156485680689)","(0.1300069613518137, 0.253770357480544)","(0.11929697659752302, 0.22854306801218782)","(0.2839045132431901, 0.39044388503307037)","(0.17356875050254794, 0.32540123608593585)"
Bulk 21,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 22,"(0.046617735539392954, 0.16319973517934616)","(0.08526184318215993, 0.1925790860049936)","(0.019963192772235717, 0.07969358547936622)","(0.5019112943824808, 0.5848330627636522)","(0.0957833379371994, 0.230157126759173)"
Bulk 23,"(0.09028587868993104, 0.24975892806229993)","(0.12129066214266773, 0.252808747092399)","(0.029572250783056024, 0.10249880703658104)","(0.28239770382402757, 0.38853583992554125)","(0.17080111860156566, 0.31205006384193074)"
Bulk 24,"(0.4359360603684254, 0.5520097648579958)","(0.03911559573253143, 0.12562258923995703)","(0.028313402586002474, 0.08646817439172721)","(0.13741265368693853, 0.2522424148777288)","(0.1123528789066372, 0.23052646535205623)"
Bulk 25,"(0.07988801043990297, 0.21620491951398713)","(0.16836889204690797, 0.28868426285461324)","(0.0, 0.007974856143906629)","(0.2985554980302845, 0.39993550292915664)","(0.19689525248271422, 0.3437181201074033)"
Bulk 26,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 27,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 28,"(0.04174399449488719, 0.17219867718320317)","(0.06894190558033247, 0.1829906728294547)","(0.0486993272663388, 0.13418444003346108)","(0.3263706402013675, 0.4278502588652391)","(0.23337427484357676, 0.36364580870213936)"
Bulk 29,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
