,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0634156155797505, 0.20929565341980438)","(0.14628628069819716, 0.27696641921444065)","(0.016154835052607373, 0.07839785990839178)","(0.26534692721651876, 0.37129418716987184)","(0.2162936848598559, 0.35654853688056165)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 3,"(0.027740897688010344, 0.16320420703519029)","(0.14331155949653793, 0.27602705328193367)","(0.05278278766639014, 0.14481041246772794)","(0.28350877145584985, 0.3925152805804373)","(0.18520554120589333, 0.33089348912202937)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.14769854246066738, 0.25749496381857073)","(0.013781047004715906, 0.08198948204923881)","(0.047092891616956574, 0.12967214756273893)","(0.5556704601879237, 0.6211040867586104)","(0.04429655604015406, 0.10119982250042348)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.17572457167801597, 0.3295890931342336)","(0.054818446055314496, 0.1648966097543342)","(0.12824839955967482, 0.2660441293502161)","(0.24697147558202234, 0.35925861808172765)","(0.08922884962915288, 0.1852198071753079)"
Bulk 8,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.05017491049117054, 0.17686434331236378)","(0.07671488527484961, 0.18739182478844052)","(0.030547853140853745, 0.09976057562292646)","(0.424404238306803, 0.517515263922055)","(0.14887088797259604, 0.2877552171679413)"
Bulk 11,"(0.13121219583741756, 0.29451875995132376)","(0.1407004151662662, 0.27122570853442246)","(0.0027507407361095117, 0.04632862950622993)","(0.22372588389575784, 0.3298929820848072)","(0.20903717970888863, 0.35060750457877693)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.07448137130217682, 0.2313454651994052)","(0.1609831420617399, 0.29786245287651736)","(0.03258621352179715, 0.10812902873031992)","(0.28214583149832473, 0.38972661529138763)","(0.13754184003068803, 0.28519803948764333)"
