,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.008887539788410781, 0.10619922984606682)","(0.16608611023326436, 0.3014254664739945)","(0.011763509729211533, 0.07023661207276903)","(0.30950110621237764, 0.42227315328276166)","(0.2290472344937555, 0.37458003786738825)"
Bulk 1,"(0.2583979923369929, 0.4149619187488648)","(0.11191000578513635, 0.23534062521605573)","(0.028816427047479956, 0.09445486300216761)","(0.11241916750662681, 0.23517502062991893)","(0.18564729911613786, 0.3228766806106189)"
Bulk 2,"(0.03291119547929472, 0.1683640087682742)","(0.16632023968266857, 0.30100537021260076)","(0.019375964317551217, 0.0896753812908156)","(0.2226958254610817, 0.32962754581686426)","(0.26988258169895685, 0.4001418872718925)"
Bulk 3,"(0.09202392423104717, 0.260057023573069)","(0.1580323310690848, 0.2982865745027594)","(0.05846336015048035, 0.16009921665335666)","(0.21847068411683912, 0.33242269508781475)","(0.14255632239684204, 0.2795878682187065)"
Bulk 4,"(0.24497192550838093, 0.40888027287223067)","(0.1321066278082066, 0.2655103218169703)","(0.04025873919206925, 0.12417913548334654)","(0.11481990821791181, 0.23991776367720824)","(0.14639881475033648, 0.28295649067333917)"
Bulk 5,"(0.17519709465207156, 0.29720443658339024)","(0.018516627026281873, 0.0947611483192096)","(0.020886513650692804, 0.07049153679513548)","(0.46457981739613247, 0.5474507073648132)","(0.10030222863588234, 0.2106098895763907)"
Bulk 6,"(0.26190349582568895, 0.41660392197273244)","(0.10134503445618356, 0.22945131949378159)","(0.17555751819804, 0.3279965967617601)","(0.056418558943962416, 0.16834219472974918)","(0.07432029843303538, 0.18806106118506621)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.011609132068466324, 0.1348651046836239)","(0.174469990583681, 0.3085942845275991)","(0.07871691453457419, 0.18814852414836053)","(0.21771545042840842, 0.3311330296948417)","(0.20545699688902685, 0.3492905724414178)"
Bulk 9,"(0.45463652354488726, 0.565593784999626)","(0.012183138861421694, 0.06903939780897804)","(0.06069513125342563, 0.17030937914567182)","(0.10594359585872412, 0.21907575891740258)","(0.11122435317765308, 0.2312989364322098)"
Bulk 10,"(0.08447381258642248, 0.22716650810145347)","(0.08394162889954304, 0.19974877533453744)","(0.009709689812763506, 0.057002947164424916)","(0.3976156811888458, 0.491146949686843)","(0.15373618437547804, 0.2954578228496885)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.0, 0.0007744866580244133)","(0.19070093301908167, 0.306900423230371)","(0.03293668576479787, 0.15487685835507403)","(0.3075605546959618, 0.42108794486609)","(0.21884328640396783, 0.3670933136646561)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.10493155771648863, 0.26241394942022656)","(0.09729030794952265, 0.2235988900799047)","(0.03055947950692354, 0.10237860022039821)","(0.31782334721449024, 0.4221399161299624)","(0.14910370912643928, 0.28976024263564387)"
Bulk 16,"(0.4249716206898323, 0.539328512539207)","(0.007389288152728346, 0.025912575333272035)","(0.021223112269725543, 0.0660858075024427)","(0.21845501879723353, 0.33497355472669477)","(0.11593881784768899, 0.24572169214117479)"
Bulk 17,"(0.3289312881277124, 0.46559468563686274)","(0.05483816578912029, 0.16140865198929724)","(0.09673008216555404, 0.22591243874945147)","(0.17637127987596607, 0.2941589839092737)","(0.06353958006760235, 0.13251484368915972)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.0, 0.010538808662438108)","(0.2550841903632673, 0.38015980632279994)","(0.04715983679977605, 0.18930224875908863)","(0.1748290011687691, 0.28909074026035564)","(0.25346597206536586, 0.40067169477381953)"
Bulk 20,"(0.0, 0.001664450433754453)","(0.05541479870657547, 0.12324927932437721)","(0.07266039226983566, 0.18149357739639516)","(0.5370320271982159, 0.6494575334892572)","(0.1227726394228848, 0.25631140160388205)"
Bulk 21,"(0.2676838732344162, 0.4057444603384276)","(0.07021886073397705, 0.17883284330463922)","(0.016286639166437262, 0.06356585928272454)","(0.2900945366863542, 0.395352809825126)","(0.09670363093089138, 0.21551648649700664)"
Bulk 22,"(0.0, 0.0009036923956438999)","(0.18075406160053448, 0.3157192371162687)","(0.0, 0.06550818734621519)","(0.36414225211343065, 0.450413150436213)","(0.2393093276909039, 0.3896872816140858)"
Bulk 23,"(0.08645831514006268, 0.22202324357523912)","(0.048836492609811266, 0.149864192973429)","(0.0814854559288844, 0.1877895468450253)","(0.4407114856899021, 0.525228432363545)","(0.07706906694809107, 0.1805337679260105)"
Bulk 24,"(0.1037117989997388, 0.26753394449931506)","(0.13258066681783803, 0.267192579264497)","(0.054090595450193596, 0.1470253933088099)","(0.2649027870951262, 0.3753664767186738)","(0.1250828517257857, 0.2625129061200218)"
Bulk 25,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 26,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 27,"(0.17331687891282585, 0.3538206821655081)","(0.1446623252791649, 0.2912521468264943)","(0.05128100787753734, 0.15253400896938782)","(0.12959033698861974, 0.25435050400743275)","(0.15713547944774361, 0.292056629525286)"
Bulk 28,"(0.02667867062736106, 0.14929532946152954)","(0.0911164072396009, 0.21082120972975876)","(0.0982335573169597, 0.20998150204667693)","(0.34025341049361807, 0.4449281530140233)","(0.14092126619970677, 0.2877704938707649)"
Bulk 29,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 30,"(0.14165093630458397, 0.31008057174193143)","(0.10405596741126855, 0.23836100383580117)","(0.11584026702831367, 0.2544504745538285)","(0.24620716836339235, 0.35832194748614227)","(0.072296562772272, 0.1587351005024661)"
Bulk 31,"(0.4516338533989725, 0.569140275097982)","(0.059163403843843713, 0.1526915402576403)","(0.03780955566285311, 0.1095130362894369)","(0.04435201560472171, 0.14386384552005632)","(0.15201133355842755, 0.2798211407660658)"
