,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.028421488608724593, 0.15456058871821354)","(0.09868383478535515, 0.2203000176430306)","(0.0709218590613866, 0.1683957392188806)","(0.3461447139755155, 0.4489078112410637)","(0.15946115629403526, 0.3042027904537946)"
Bulk 1,"(0.13902817308991489, 0.3001643514329677)","(0.08925670768751376, 0.21288768260700164)","(0.046184493701451196, 0.131149820915545)","(0.2661414586572789, 0.37582897508861424)","(0.15344621411566717, 0.2859121227040455)"
Bulk 2,"(0.0, 0.08429669169935536)","(0.21733367844932577, 0.35104778459642766)","(0.04935725488779973, 0.13855825501793265)","(0.152553109531264, 0.25927757569552384)","(0.31278234270960303, 0.4352788285743132)"
Bulk 3,"(0.08638084167928717, 0.24283935560604647)","(0.07728138770400664, 0.19878911018510578)","(0.09183075006672244, 0.2086464037699023)","(0.25947961574342704, 0.36879336352466985)","(0.16887698489085876, 0.2970821868299739)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.08164050060842384, 0.2319937612610626)","(0.12061280865003195, 0.24747504249578578)","(0.017730572110147454, 0.07872226221948608)","(0.2843016985735098, 0.38837520290688016)","(0.20532479089836903, 0.3438233602763036)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.11783002294097021, 0.28191193048441837)","(0.10883901295023662, 0.24041049768675382)","(0.08473650718658848, 0.20179344169433805)","(0.2660844750896697, 0.3755510563281885)","(0.10311821348897063, 0.2197248421498653)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.19657397303005253, 0.32095036981103775)","(0.01906126788343243, 0.09650964521959579)","(0.10710704103938028, 0.23113159989660964)","(0.44513051782263, 0.5313037879015603)","(0.018510228871714395, 0.033721568523986944)"
Bulk 11,"(0.07925761158285718, 0.22972935582538243)","(0.06147864881038558, 0.17528507040052024)","(0.10423021476203714, 0.22433178101590728)","(0.32323730789524974, 0.4257657086457074)","(0.12530909221511707, 0.25137520884683606)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.05491921553264176, 0.19970780153609866)","(0.15754559753887004, 0.29059006005756266)","(0.019410081891228288, 0.08559659328999061)","(0.25756189656139056, 0.3644085516190653)","(0.2148115053433554, 0.35544869662979645)"
Bulk 14,"(0.27416048661827225, 0.4178645430830546)","(0.06015271235133106, 0.16534520698012622)","(0.2502052165371472, 0.39401678090318004)","(0.035680238920380046, 0.11806462676045398)","(0.08409307578418736, 0.2004171120618673)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.14111324089529695, 0.3013947015327394)","(0.06511329628289607, 0.18141849923719255)","(0.06055480897890761, 0.16034463593010015)","(0.2804823264203263, 0.38784880828670826)","(0.14770427356598015, 0.2740254088698529)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.12298500640158817, 0.28774783717260927)","(0.1281784141903018, 0.2611076623503691)","(0.03204017014130324, 0.10615144303757144)","(0.24672512553743378, 0.3568482622996112)","(0.15946947220375218, 0.29874660666545977)"
Bulk 19,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 20,"(0.013677820626546627, 0.12310306726194889)","(0.24256770873315492, 0.37700369331137373)","(0.007287343814418982, 0.06618342990654068)","(0.2208336407593969, 0.33222181091801)","(0.23527200962090694, 0.38184947504770234)"
Bulk 21,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 22,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 23,"(0.15839304803566537, 0.3203533690512428)","(0.15971205354188112, 0.29885361072841843)","(0.06957769095286151, 0.17591176533701477)","(0.23693261436018515, 0.34871691795077825)","(0.06793269231194202, 0.16361623773001083)"
Bulk 24,"(0.01623903364895704, 0.14768502477044188)","(0.15906437568516707, 0.29343821147841637)","(0.0874592753277911, 0.19578466377139567)","(0.2639153420799139, 0.37720662615739436)","(0.1527812700249251, 0.3064261770555976)"
Bulk 25,"(0.0, 0.0007330555745730719)","(0.09184206152463359, 0.20786531580410567)","(0.018499634998271786, 0.11961697163744331)","(0.35971533595489336, 0.4699604367738619)","(0.29958843250426276, 0.43291181080252766)"
Bulk 26,"(0.12325006793670383, 0.2746670508519429)","(0.05917269221620764, 0.1684078253334764)","(0.022102711042582355, 0.07983546150910205)","(0.31185626252874427, 0.41444822809078535)","(0.2062879330194753, 0.33997176747097996)"
