,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.11835672883610199, 0.26840476744955094)","(0.054169004036467835, 0.16220673328231439)","(0.04295603851540798, 0.12179440603881485)","(0.3506551362692382, 0.44827314315272376)","(0.15286616039610817, 0.2803178820232716)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.02354836919839693, 0.14438574818293326)","(0.11335162697543948, 0.2401910101060667)","(0.021238683853525647, 0.08734041149776021)","(0.28896230710220727, 0.3931396758794232)","(0.2797392190081725, 0.4081029481960747)"
Bulk 3,"(0.06167869146471337, 0.21333394469917172)","(0.10956954652420095, 0.23838389255190076)","(0.13374438916060338, 0.26672895711744515)","(0.17981591229334234, 0.29657966690952886)","(0.18764422954550902, 0.3125207697335846)"
Bulk 4,"(0.12252426855767742, 0.2833576395159231)","(0.0737505732385908, 0.19591604685999714)","(0.1605099596370651, 0.30178453294567853)","(0.2389225430686696, 0.35173477431708683)","(0.08583482023894008, 0.18566484162037133)"
Bulk 5,"(0.0, 0.01817062880295718)","(0.17509099599128491, 0.31293628505461596)","(0.018409399133403927, 0.09264105943642226)","(0.3601639176425483, 0.461124005539579)","(0.20165282622380626, 0.362147074325414)"
Bulk 6,"(0.17232722776136172, 0.33140179246446283)","(0.07872561230433234, 0.19120813246082408)","(0.21411277900005563, 0.3544362294561899)","(0.03045827117254931, 0.10837889561462691)","(0.19574774934851707, 0.32320331041708034)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.041452424257078374, 0.1726061651858584)","(0.09485575680397818, 0.21601639279435952)","(0.026997670783222266, 0.09642575755882472)","(0.3334372655457973, 0.4352102306404649)","(0.22336485953159735, 0.3596334768988192)"
Bulk 11,"(0.12757709096567538, 0.29662728032128327)","(0.18740174299152484, 0.32556672030180095)","(0.0, 0.04108374300550235)","(0.176559478538212, 0.28686677935761107)","(0.20665894276224206, 0.35344556140625705)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.0, 0.0007271284501118893)","(0.15310816198964333, 0.26444177986306294)","(0.05493037248923981, 0.19377325885181623)","(0.30119502695046807, 0.43469842241577306)","(0.22606230294925847, 0.3717906744907381)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.28982005897212465, 0.42899977487110236)","(0.07123499339006399, 0.185084552599788)","(0.06671552521795035, 0.17578406805789426)","(0.2672981075743813, 0.3736214143244573)","(0.04831425044951396, 0.09312725454272383)"
Bulk 16,"(0.18725188474202425, 0.3489325017712539)","(0.10922333800594104, 0.23116520670748164)","(0.008264004266788982, 0.057831487988937225)","(0.12699138547721386, 0.24314601013534168)","(0.27862895944856597, 0.4085652214564514)"
Bulk 17,"(0.2251209755626167, 0.3737686927086352)","(0.06401378401099489, 0.1777620366155365)","(0.04495114928902169, 0.12416186375505958)","(0.31616684625888586, 0.4174311327235361)","(0.07910671775280438, 0.17751680132290926)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.14469343774441926, 0.3035072268270167)","(0.14110804361352577, 0.27300167555790644)","(0.01947384394878756, 0.0793256239929083)","(0.25839035047213965, 0.36625768127144054)","(0.13632791418960055, 0.2779142023822554)"
Bulk 20,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 21,"(0.08902658063608064, 0.23643556078916694)","(0.097344553565853, 0.22048472879455708)","(0.05188022816159316, 0.14123748880617415)","(0.3059248280140622, 0.4104220708019073)","(0.15702017104659455, 0.29022378938401105)"
Bulk 22,"(0.008626856967685968, 0.0983291480434891)","(0.15381803796191462, 0.28390240346377804)","(0.007315098685485823, 0.061833604297717976)","(0.38294950325085997, 0.4961555398205706)","(0.17598159417640544, 0.3310882133320925)"
Bulk 23,"(0.14446531195350637, 0.27733807266615706)","(0.009749351199208646, 0.07249834594773011)","(0.10564974268530386, 0.2291508476545226)","(0.3555283897102164, 0.45344258615843636)","(0.11631714624426419, 0.23586020578065442)"
Bulk 24,"(0.18549052007753195, 0.30918539527336897)","(0.004552502516899652, 0.016187867426592655)","(0.16917673718569207, 0.32048659179451955)","(0.266194702934503, 0.3803469167124577)","(0.09159844579329637, 0.2567803202851381)"
Bulk 25,"(0.28086056316498, 0.3846989878945194)","(0.004326307657865007, 0.04346361363310846)","(0.009428856769079001, 0.040377894852506535)","(0.4785914494856541, 0.5592479649047752)","(0.0587051247813052, 0.1402992368562075)"
Bulk 26,"(0.028264969339929405, 0.1594616013318655)","(0.15822815875194854, 0.2933448107206339)","(0.011540163968372024, 0.07363174519917526)","(0.2253522432314149, 0.33158726283304385)","(0.2961037421524575, 0.42248530247115934)"
Bulk 27,"(0.1672390401708011, 0.3269160884512579)","(0.09435553837894367, 0.22055258561714464)","(0.10977787050719395, 0.243276191435211)","(0.25421871516269556, 0.36558803389480954)","(0.06891346810676444, 0.14916246827517807)"
Bulk 28,"(0.1794042266698788, 0.3439301311185029)","(0.18835533327568638, 0.3174033964261502)","(0.0, 0.013330011312511788)","(0.13053156014321562, 0.23875469775574085)","(0.22326156189085333, 0.36831329303046567)"
Bulk 29,"(0.22289879468589185, 0.38698763375968664)","(0.16090887390306546, 0.2923690481696642)","(0.0044050627844163005, 0.05401282229787975)","(0.02696940794375307, 0.11452660006944745)","(0.3084229367324025, 0.42849881965379255)"
Bulk 30,"(0.09480467915504362, 0.26002993584965894)","(0.18641766581811642, 0.32570176742392426)","(0.009387119376011045, 0.06753873215371602)","(0.21776737997871193, 0.32882059963597493)","(0.17960476473696826, 0.3299273558718747)"
Bulk 31,"(0.35724160216006884, 0.49434602824890506)","(0.08408011395115143, 0.1985381795008791)","(0.03495575256012912, 0.10529597491645526)","(0.10412210790340928, 0.2248978386155888)","(0.13239092948323183, 0.26413147266018144)"
Bulk 32,"(0.19552467980890076, 0.33683416692242507)","(0.011089094784720501, 0.06284855412601038)","(0.20506295606950575, 0.35966120699597826)","(0.14845838329081867, 0.26627973232007873)","(0.1435352532401994, 0.2707059724413624)"
Bulk 33,"(0.1016727563871013, 0.2329862504061387)","(0.05932084781304866, 0.16201374542112193)","(0.07530862728384272, 0.17865812990577004)","(0.4461871945284552, 0.5283092945591586)","(0.06564313684891704, 0.14990001684644555)"
Bulk 34,"(0.14231371528608408, 0.30998679597426293)","(0.1307278056846251, 0.26766391687896685)","(0.029741542656348784, 0.10136478796234913)","(0.2830697451958989, 0.3904910392217644)","(0.10305609174197632, 0.24158455939772355)"
Bulk 35,"(0.32304440211143437, 0.4628126475697939)","(0.053253568357330174, 0.1589966617912556)","(0.07570937379827539, 0.19123418497347314)","(0.14678787843201738, 0.2684639319562812)","(0.10373589997955493, 0.21596145103058403)"
Bulk 36,"(0.20797537004202754, 0.3727894083356453)","(0.1043201658183326, 0.22944119897837723)","(0.1262844460082141, 0.2662935006503743)","(0.053050245781170104, 0.16498538492479092)","(0.17244823032853418, 0.3024120491325335)"
Bulk 37,"(0.1268937417476866, 0.28340982765377887)","(0.16251766885270608, 0.2890561380782625)","(0.0, 0.014504872254276126)","(0.2641188280388342, 0.3680042225509765)","(0.17117434956061245, 0.32257998434918056)"
