,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 1,"(0.28082693938147774, 0.424341243696427)","(0.07228531720110645, 0.18339851185519893)","(0.02824916935414411, 0.08921575024625172)","(0.2360387970995272, 0.34735490463811464)","(0.10777811613260888, 0.23051125039514322)"
Bulk 2,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 3,"(0.004830036632202064, 0.10634011165401877)","(0.14340861976752775, 0.27054260026752086)","(0.10670840793677491, 0.21651031367190934)","(0.276834104435214, 0.38628216295837686)","(0.16786383087471174, 0.3206798118017435)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.22759399839808034, 0.32363596565977715)","(0.006757585707877784, 0.05346702746341095)","(0.025984072566849824, 0.0873449489647464)","(0.5720209556453213, 0.6378646125775758)","(0.020493646521744603, 0.04483718649461605)"
Bulk 6,"(0.38409661163692355, 0.5190866836481954)","(0.10187635955977199, 0.20938655556075852)","(0.04363824956647486, 0.1147745606176856)","(0.03749607108729912, 0.13676228361594567)","(0.16014654948010687, 0.29273607522683853)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.031131033271936642, 0.16770538376085375)","(0.14631150255066908, 0.2786487147754755)","(0.03693826531364386, 0.12009382701806548)","(0.29797330622867263, 0.4075759620706417)","(0.1820868751741871, 0.331535129835854)"
Bulk 9,"(0.10419910228436899, 0.2824381314059965)","(0.10978434942284611, 0.24413438918691116)","(0.09441192181836637, 0.2216996542785341)","(0.10035100660545501, 0.21953136404043108)","(0.2515697612321197, 0.37188031972497104)"
Bulk 10,"(0.0, 0.0007404764691817416)","(0.17354115815056928, 0.2900009443528704)","(0.050992903389623936, 0.1834428309533906)","(0.33680948913816466, 0.46448228666359626)","(0.16965994125776124, 0.33107044609402375)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 12,"(0.11923455217600375, 0.2896841104161046)","(0.12233551150369193, 0.2571271138725944)","(0.06671785791413445, 0.16754726267087947)","(0.21746832537043792, 0.33217166835783085)","(0.14682442577569438, 0.2808891719426283)"
Bulk 13,"(0.014579500531516382, 0.11016420193317775)","(0.11264338905303167, 0.23332708406670738)","(0.011341352289976177, 0.06791360745401495)","(0.3685519271687076, 0.47236049912852457)","(0.23582585509571757, 0.37329258327862563)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
