,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.05972031688403928, 0.19089525546871117)","(0.08942799389400324, 0.20520148283443046)","(0.04169962762349002, 0.11997354838454288)","(0.38710470738892966, 0.4834032923728101)","(0.14308243141667965, 0.2794913437323636)"
Bulk 1,"(0.3254196260242754, 0.4670660630774513)","(0.10688736801523346, 0.2222471691519194)","(0.0, 0.02255398163149886)","(0.1999708408147483, 0.3086388606775589)","(0.10682526171839918, 0.24268341092267465)"
Bulk 2,"(0.06299994552851464, 0.21869287959048067)","(0.1574991171110778, 0.2923574734005784)","(0.022329514975138062, 0.09257472448915112)","(0.19824206701000263, 0.30736035178955395)","(0.2585577731926826, 0.38938615291281997)"
Bulk 3,"(0.0, 0.0006803229406381593)","(0.13444096743371972, 0.2344140925512138)","(0.08064311475212016, 0.22250863851472868)","(0.2548000426814755, 0.39248489505918094)","(0.2760313700537904, 0.4046768789537707)"
Bulk 4,"(0.19533663500515686, 0.3634084173117763)","(0.09682580590126753, 0.22395648999649087)","(0.14865509576411634, 0.29910196191662375)","(0.054896812818276894, 0.1655682147044581)","(0.1610673300878353, 0.29118323649399797)"
Bulk 5,"(0.09540387285543493, 0.1802834828975417)","(0.018505839957547125, 0.0782623230426104)","(0.02076787221729048, 0.07234410382351138)","(0.688151348786859, 0.7309718142702221)","(0.033069219480155974, 0.08224012266882705)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.27242882972109594, 0.4151096637719597)","(0.07117059043127376, 0.184886736499906)","(0.043462015433012785, 0.1275900894931776)","(0.2787820362813774, 0.3832558775968173)","(0.06966599709130873, 0.1536481636800704)"
Bulk 9,"(0.21540094088566242, 0.3810075645715708)","(0.12561670361578675, 0.2587044940191122)","(0.13471052004270853, 0.2783580479069915)","(0.04669610757622623, 0.15259250052112835)","(0.1372401851730837, 0.26967293568772943)"
Bulk 10,"(0.015302290231068952, 0.12966814383679792)","(0.1833761256654119, 0.3162909664205916)","(0.02628478448768555, 0.10304369230204959)","(0.2502931190009444, 0.3589243613765629)","(0.23810481491783614, 0.3787117017610511)"
Bulk 11,"(0.08902101272205978, 0.23937796874706987)","(0.11465205796997024, 0.24061604708900164)","(0.013005250725184218, 0.06544307389786513)","(0.33496409990646897, 0.4364496186049442)","(0.16008106161886704, 0.30638980871856886)"
Bulk 12,"(0.17187796216718937, 0.33594551985549276)","(0.100057350045556, 0.2253486122575326)","(0.019062440187275577, 0.07692664562661503)","(0.23731400635511593, 0.3472206491641965)","(0.17321067235512624, 0.3130361419858999)"
Bulk 13,"(0.0, 0.0014529668935708512)","(0.1748750970523908, 0.2900276312765185)","(0.05308224769781417, 0.19652965354702656)","(0.29241060955300235, 0.42479626967385864)","(0.20673255290708004, 0.36061782780286245)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.0325159451643678, 0.1686648169893712)","(0.12362870227187918, 0.25333971116928466)","(0.05093188775173383, 0.14203445662421224)","(0.2777077946123613, 0.3858729546115789)","(0.21322446268924333, 0.35207926811596757)"
Bulk 17,"(0.41547150583505854, 0.5437152238274592)","(0.11979964805299352, 0.22839628969507392)","(0.04881509677083262, 0.11356048231223906)","(0.008566171057584986, 0.05709475345384611)","(0.1678047154841273, 0.29677611351078487)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.11625150956618437, 0.22699378778462215)","(0.021925496671514964, 0.0981764698945051)","(0.030624206879399443, 0.09330356332337579)","(0.5579163987851252, 0.6236736295139298)","(0.06953452478300896, 0.16160041279833415)"
Bulk 20,"(0.013985820302417719, 0.12095813123769669)","(0.14248318300395477, 0.27175615454192925)","(0.024747693814686063, 0.09505770451890824)","(0.35036409254429285, 0.4611491694557632)","(0.18309985550299637, 0.336398195077355)"
Bulk 21,"(0.15935112127423876, 0.2802608478474646)","(0.012998800547554784, 0.07400442626464511)","(0.0013882263820369691, 0.022848381375789845)","(0.45134479660600285, 0.539704575949901)","(0.1665719790931428, 0.29152684465922307)"
Bulk 22,"(0.1581292566438025, 0.29208564728925)","(0.05949278759888504, 0.16213438983137174)","(0.005211305347904031, 0.04112338108148808)","(0.4264509584815606, 0.5147117526258591)","(0.10614569196349719, 0.2345148291363817)"
Bulk 23,"(0.17933700148680326, 0.31994312644654865)","(0.04026161875185089, 0.1384936075304734)","(0.07226754352773179, 0.17535286876752423)","(0.3376753634707803, 0.437428397772584)","(0.09804734072072088, 0.2011931315249826)"
Bulk 24,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 25,"(0.0, 0.0006557816225555776)","(0.13971581650357237, 0.23900466912305893)","(0.06841725140238838, 0.1997499326622981)","(0.36922246873401837, 0.5030905557803942)","(0.16438717777512143, 0.3164121280191483)"
Bulk 26,"(0.26077218251987494, 0.40065860379070123)","(0.03185037264248708, 0.12187797413613224)","(0.04920540298732795, 0.13202832154222513)","(0.2694752455080117, 0.37839176670160135)","(0.1197937100414812, 0.2359464201301571)"
Bulk 27,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 28,"(0.18059567750648564, 0.3304607638378989)","(0.043403403203427865, 0.1453885430399215)","(0.04782659076060391, 0.1339330454870173)","(0.30768150696670027, 0.4125561443112784)","(0.1363736827106588, 0.2617806421760077)"
Bulk 29,"(0.28771421932383606, 0.4273774992996772)","(0.039540950064898, 0.1342804548772798)","(0.05179830537687486, 0.13708371677021225)","(0.22762191100920204, 0.34150574186467764)","(0.11807784717332737, 0.23499935424001456)"
Bulk 30,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 31,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 32,"(0.035392691012686744, 0.1615219861303813)","(0.07665147753646763, 0.19173363984859015)","(0.058255823407202374, 0.1504775232880549)","(0.3496357040981699, 0.4512206260012971)","(0.19369753144262014, 0.33141299723453)"
Bulk 33,"(0.0, 0.03362391465732968)","(0.1536576559334848, 0.29018354760878345)","(0.03471625598716144, 0.11066695507921018)","(0.3374816785982314, 0.4410763036595937)","(0.22437029464800712, 0.37778392646349185)"
Bulk 34,"(0.11897031965107797, 0.2752175798434401)","(0.07685684732036611, 0.19603590497248946)","(0.06476291546486238, 0.16464732675919647)","(0.36280396582067975, 0.4587179111699059)","(0.08536171365897732, 0.19662551533900452)"
Bulk 35,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 36,"(0.13622193318959444, 0.31051991691464376)","(0.10283010976436952, 0.23504691117159543)","(0.04696874430398599, 0.13519798012892695)","(0.19381025275431657, 0.3095089178414136)","(0.1984643595386677, 0.331430874392486)"
Bulk 37,"(0.1849444600255195, 0.3337383291498252)","(0.07561466645139442, 0.1912819010185492)","(0.06125880774558488, 0.15794715620216)","(0.32311360463716104, 0.42423480416113596)","(0.07770485861793304, 0.17016141199073692)"
Bulk 38,"(0.1905847589721779, 0.35911650532348816)","(0.11788936892512102, 0.24786120213720253)","(0.030432378815319648, 0.1010388073873495)","(0.15138116593035716, 0.27126836067537824)","(0.1972355323571946, 0.33319191947641114)"
Bulk 39,"(0.14621313825497165, 0.2943353931751971)","(0.0709452461934185, 0.18417591109835013)","(0.10762443354303514, 0.23112699897951655)","(0.29654805399754686, 0.40142693546734537)","(0.0886819601023229, 0.178921929188296)"
Bulk 40,"(0.24866260302713095, 0.3583672160068784)","(0.015306549562736797, 0.07912605618665158)","(0.046101190175004594, 0.135644598531161)","(0.4999075570978634, 0.5778953839961968)","(0.013510278881618687, 0.025478566534758128)"
Bulk 41,"(0.3277445983386303, 0.47161812168767553)","(0.09685090876572623, 0.22057679787209433)","(0.05015164304215649, 0.13845347898372168)","(0.11447323913411739, 0.23904436460450335)","(0.10872718132714405, 0.2323596662442307)"
Bulk 42,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 43,"(0.06558105929970301, 0.20535551864383325)","(0.07728031321400913, 0.1945586503842825)","(0.013057531474998222, 0.06787535028520718)","(0.3400305767062132, 0.43929552249789516)","(0.23135169077116136, 0.36561378672269695)"
Bulk 44,"(0.021187411952375473, 0.1471296911137386)","(0.1307013448151385, 0.2593355740990509)","(0.12288155635173115, 0.24329773335960597)","(0.2976208022533508, 0.4072884411546987)","(0.11060587750087535, 0.25995156739943454)"
Bulk 45,"(0.20908480850563843, 0.36129299254162955)","(0.046813596498293635, 0.156937684478355)","(0.2488259876146307, 0.4034704294257002)","(0.12091518105678252, 0.2370777169137151)","(0.06537589868091685, 0.15020570428433805)"
Bulk 46,"(0.39753450276357494, 0.5180637469072745)","(0.02462953769200217, 0.10370086347907868)","(0.03423591640239915, 0.1001082819025193)","(0.19089656539566, 0.3063503588883242)","(0.10490090535638985, 0.21957932121277723)"
Bulk 47,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 48,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 49,"(0.37065212346264453, 0.47788982269795643)","(0.038858664146731024, 0.12152595753066178)","(0.0077169354543240275, 0.043093465268414746)","(0.3850102531756561, 0.47690864703362296)","(0.024151246207780773, 0.05419288502220745)"
Bulk 50,"(0.2794495947863965, 0.40044946723871067)","(0.008661402535692125, 0.056835578549996935)","(0.01163198332919008, 0.04739754125172324)","(0.37068115750059794, 0.47125193377847985)","(0.11815098682962213, 0.23549035419959033)"
