,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.09001776953367185, 0.2436933831401667)","(0.1333862193096741, 0.26411791830200804)","(0.008386743356719864, 0.05936445946348719)","(0.3328077289552571, 0.43436764978781706)","(0.1416410593362051, 0.29221706881499276)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.007082932478983214, 0.10279389685391757)","(0.2033803209380569, 0.3426185953422072)","(0.004112422935878383, 0.05743249987773692)","(0.28858598817260406, 0.40670398599973223)","(0.21758292510978183, 0.36970643229110156)"
Bulk 3,"(0.0, 0.0007591357548067128)","(0.21184311228118252, 0.32282534791472445)","(0.07860846962418172, 0.2373842820528625)","(0.195754658021081, 0.330363626722807)","(0.2412924033866648, 0.381928099996496)"
Bulk 4,"(0.3678899068405902, 0.5035969998512323)","(0.07597187828654137, 0.18452519566805617)","(0.028947224829041864, 0.09258911661936389)","(0.08440269400465536, 0.2042051730125252)","(0.1617806329668021, 0.29609117792119133)"
Bulk 5,"(0.0, 0.0007507194577547943)","(0.1253184255370354, 0.2470178880659867)","(0.019616235008759093, 0.12778095913956788)","(0.3553227123477032, 0.464399549124655)","(0.26034195245271885, 0.4002022783235739)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.004482952881390723, 0.10460531897156536)","(0.1941767564263108, 0.32629109285649327)","(0.05532297029048903, 0.14829275536047085)","(0.2253758549749956, 0.33522846581859916)","(0.2313862298957876, 0.37483760252389753)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 12,"(0.17306118393090286, 0.32053011906427076)","(0.022778453452764885, 0.11051109076187546)","(0.14493333286224058, 0.284541918230399)","(0.26844969853666356, 0.3775030103336282)","(0.09604315001874031, 0.2016480428085144)"
Bulk 13,"(0.07053432491681692, 0.2273654544255535)","(0.16625020275559227, 0.30316790040568364)","(0.0311053087964282, 0.1095109057279435)","(0.259677228256152, 0.3694901773159456)","(0.15748598975468792, 0.30541250764519645)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.08035773148297112, 0.24128948374312278)","(0.1259175561196114, 0.2591442953327423)","(0.05708113024474981, 0.15193330438217575)","(0.2648322518917345, 0.37425302668011046)","(0.15320067950580857, 0.29199054061697344)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 20,"(0.0, 0.0008672289095137942)","(0.18108031289145002, 0.3093961889643343)","(0.005849194690367633, 0.09647978750917402)","(0.33627058277575744, 0.4271907405825281)","(0.250096721779227, 0.39363647080716163)"
Bulk 21,"(0.008049797538864728, 0.12261562495748712)","(0.20400951947319754, 0.3381256682770739)","(0.05481589459152628, 0.15310476532832293)","(0.2092851520242095, 0.32098675274117305)","(0.2219835290992773, 0.36702329596886774)"
Bulk 22,"(0.0, 0.0007151969352784976)","(0.16763126658386293, 0.2839354900090333)","(0.03737182291358303, 0.16488070936330318)","(0.3809106032658335, 0.5024965776851225)","(0.15071986286363864, 0.31205366731562306)"
Bulk 23,"(0.0546811449075268, 0.1779436147327924)","(0.01450533428126223, 0.09137136460801387)","(0.08026386376616887, 0.18353943939536813)","(0.4103292555237016, 0.5018103228648606)","(0.17778453284210227, 0.30777112707820337)"
Bulk 24,"(0.4529181189558975, 0.5697791613174712)","(0.061154229609367804, 0.1556435334716766)","(0.016931515726843958, 0.06537722975121553)","(0.05710370836709746, 0.1632792468924111)","(0.16388158334562192, 0.2939316725623969)"
Bulk 25,"(0.12193544434500662, 0.2634712394199366)","(0.12065839162377817, 0.24471578895081925)","(0.05580174275159488, 0.15572383476825713)","(0.4068370091559829, 0.4925038793298712)","(0.04167434168658892, 0.09667832796816422)"
Bulk 26,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 27,"(0.3366912502549347, 0.4620323843460969)","(0.025970712150821085, 0.11150962858424873)","(0.10735412847708377, 0.2379333917583037)","(0.28112284169144375, 0.38831167030660396)","(0.017601555907628498, 0.03147243652283498)"
Bulk 28,"(0.030544333166459922, 0.1528001122790278)","(0.10230992223812965, 0.22222763537701182)","(0.07829597204497969, 0.18048683301304358)","(0.36795482732036855, 0.46987692801732095)","(0.1251564250808498, 0.2703470114628085)"
Bulk 29,"(0.2735878721563102, 0.4244673253551223)","(0.08573049224871271, 0.19875085109551432)","(0.14288033205870793, 0.27784895475344173)","(0.024873116179216365, 0.10399717572514414)","(0.16963227245114065, 0.2982316079766896)"
Bulk 30,"(0.20456362696450936, 0.3694690111275558)","(0.15776324711868173, 0.29219486417987134)","(0.0, 0.03119268338039425)","(0.21659701660442915, 0.3265911132027834)","(0.12573800465914736, 0.27820128758785634)"
Bulk 31,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 32,"(0.0756466258156243, 0.23530904894403476)","(0.17340630338986024, 0.3100605669619807)","(0.01223360368989343, 0.07374031772241264)","(0.18570203821064543, 0.29628010248792713)","(0.2512241356834486, 0.38639725709417283)"
Bulk 33,"(0.03503723327083917, 0.1690430637830425)","(0.22211120405942414, 0.3581393476702724)","(0.0038751033418103313, 0.0583890325587956)","(0.23476482599612203, 0.34365564311346086)","(0.21274767554289925, 0.36223687066333404)"
Bulk 34,"(0.46748778181853357, 0.575951544941106)","(0.08572654392167792, 0.19343505661977659)","(0.10004914811402157, 0.23216810005090768)","(0.09403987416820803, 0.20502136291156392)","(0.01573796222638967, 0.03038262522781521)"
Bulk 35,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 36,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 37,"(0.31818997009596683, 0.4645519791070263)","(0.0810425423227266, 0.19675732943686952)","(0.039533457561455244, 0.11808971839133778)","(0.1005567314704501, 0.22379905055870755)","(0.16207629614484126, 0.29540292491061887)"
Bulk 38,"(0.042735970720633926, 0.18644968760693922)","(0.08884155906339175, 0.21544686364989368)","(0.18423151810560134, 0.3176993533266568)","(0.256643472311703, 0.3672946182924243)","(0.10616073206788933, 0.23449622485486687)"
Bulk 39,"(0.0021541628944470523, 0.09085488056626839)","(0.17003069914951535, 0.29750061121778865)","(0.06767654060264469, 0.16266555435487537)","(0.3295627532931317, 0.44117307852800697)","(0.1353137849856279, 0.3030679344076937)"
Bulk 40,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 41,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 42,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 43,"(0.046148732647984275, 0.19525607342408954)","(0.1588794280395548, 0.2948695904906314)","(0.027200422618787384, 0.10436419473922554)","(0.24016115432378757, 0.34914102922783213)","(0.22219067164304512, 0.3617887028450623)"
Bulk 44,"(0.2688749748065853, 0.4184923665690695)","(0.09011015118159299, 0.20872574576824116)","(0.012356964026042205, 0.059620879102478305)","(0.23264015664735807, 0.3428659006556194)","(0.11576690877072254, 0.2505459524722904)"
Bulk 45,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 46,"(0.30388933019646047, 0.44242753006377)","(0.05977468863287151, 0.1684154053268731)","(0.05460542306688082, 0.14577452193828697)","(0.23246788790392808, 0.3450548990633188)","(0.07726600152831312, 0.17032431227929704)"
Bulk 47,"(0.15089154047073725, 0.3072982922989995)","(0.1364004200965407, 0.25683684551818126)","(0.0, 0.018414970607268905)","(0.21405678286583832, 0.3184686489423513)","(0.23058213898661095, 0.370139434193151)"
Bulk 48,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
