,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.018381099291633195, 0.13354755704261656)","(0.18832288408984021, 0.3186984184877977)","(0.05818493333870942, 0.15275984974611378)","(0.30802119939169487, 0.4197914593037932)","(0.11977959409574143, 0.28251300521206)"
Bulk 1,"(0.17483966213072327, 0.33085602480920534)","(0.06617339907546976, 0.17973507012583817)","(0.021247291394621975, 0.07752352503258433)","(0.27153709970289064, 0.3794621443041608)","(0.18160053070063822, 0.31702525272386717)"
Bulk 2,"(0.06459964136445084, 0.20844055161739877)","(0.0741425029937293, 0.1920455380811521)","(0.12871222856668163, 0.2545636591101752)","(0.28324071899267933, 0.38991611156733286)","(0.13843482901823534, 0.2659042186881648)"
Bulk 3,"(0.13179901986913284, 0.2858046703384927)","(0.0976813685216386, 0.2230074673196743)","(0.08834986786444446, 0.20730442247507194)","(0.33637061051869177, 0.4339252519249668)","(0.06125432189064145, 0.1345029992772451)"
Bulk 4,"(0.3596685240908524, 0.48998532801324984)","(0.05626723974890472, 0.14269934908321838)","(0.10136825039422973, 0.20294771876182296)","(0.01013047642739914, 0.04896401191217624)","(0.2303209851882425, 0.357648116379904)"
Bulk 5,"(0.0, 0.0007493114997963689)","(0.16316192813730496, 0.2826562370461171)","(0.030097365263860462, 0.15369893931625012)","(0.34116506774221783, 0.4587637040307229)","(0.2099166788463397, 0.3605400796171868)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.05631598749865478, 0.21977193186688093)","(0.12346658572092732, 0.2604049331311753)","(0.08646431809767201, 0.20499821274779384)","(0.23301486901794655, 0.34789323805223316)","(0.16502557181064625, 0.3026443520560698)"
Bulk 8,"(0.0009871266202963191, 0.09029793663198683)","(0.11765377425061241, 0.23872837509588846)","(0.09283771691933738, 0.19304504858402166)","(0.35448423682300106, 0.4623667232271578)","(0.1430656452752706, 0.3065334165724275)"
Bulk 9,"(0.26977887181084503, 0.4261916929233608)","(0.11660765131001899, 0.24063639704226364)","(0.06817173552291927, 0.17187521784078136)","(0.07564924837829254, 0.19790310981080436)","(0.15155854383237255, 0.2816275315283414)"
Bulk 10,"(0.08128888853082657, 0.22517464800125453)","(0.13138736550887803, 0.25851659738498806)","(0.030494974210853336, 0.10164189559445583)","(0.34625271317761824, 0.44671912351130866)","(0.11928716126598753, 0.2592366328138292)"
Bulk 11,"(0.07178383564383459, 0.2121550855933972)","(0.1416807726969598, 0.2682359647622874)","(0.004061192173769622, 0.05042797765494847)","(0.38032207945392155, 0.479262141352041)","(0.12025140192178167, 0.2718195487470589)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.024189382456906945, 0.1380511139650192)","(0.09875586822369861, 0.2165654466180492)","(0.03329528005633543, 0.10666884793276028)","(0.4103654074383593, 0.5110789258316242)","(0.1566715058450035, 0.30435822163224335)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.16484048266768264, 0.32682327989894044)","(0.07696374512718113, 0.19794819682043663)","(0.06288335057642125, 0.16175909588416826)","(0.25429043886603303, 0.3664139674766789)","(0.13104382352693855, 0.2570336191555189)"
Bulk 16,"(0.05716539329019957, 0.2071829388859385)","(0.15948941456174137, 0.2943695204259419)","(0.030810697061691504, 0.106345945561713)","(0.2682804221445366, 0.37774756218374916)","(0.17533672908219533, 0.32327137680229306)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.3487384093827714, 0.48937157607705023)","(0.11428843216648157, 0.23342715555383262)","(0.016282315054419683, 0.06918903652901369)","(0.08792032436419062, 0.20806925480592697)","(0.14722510181799126, 0.28548839424832195)"
Bulk 19,"(0.21366507539350918, 0.3696821969563593)","(0.06162877124279348, 0.17154135304506613)","(0.033616245649280146, 0.10284840088647867)","(0.23413390152157346, 0.3446650184971185)","(0.16940346778100002, 0.29881556902682105)"
Bulk 20,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 21,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 22,"(0.0, 0.0005043855568021727)","(0.07611517704635673, 0.14825451813813703)","(0.08832511945072477, 0.21251751299914243)","(0.451825399336192, 0.586636964384526)","(0.14849020825534537, 0.28783510038957544)"
Bulk 23,"(0.10020326672710958, 0.2618577235298569)","(0.08322776197487428, 0.20732080455273652)","(0.06148969691239489, 0.1595601039069645)","(0.2473309912723342, 0.35728998224367)","(0.1962187456015427, 0.3255009232785162)"
Bulk 24,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 25,"(0.14232627800540454, 0.3136012016979114)","(0.11758395299518945, 0.250112995958918)","(0.04782718549034705, 0.1352154815611296)","(0.19341076662314127, 0.30971928331938225)","(0.1774193655374724, 0.312783488811104)"
Bulk 26,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 27,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 28,"(0.17018165442169503, 0.3338368875149465)","(0.11024460024237841, 0.24108848039460257)","(0.07780088582764302, 0.19062120712627104)","(0.2507030199961861, 0.36161196263692125)","(0.08062327574977533, 0.18328802608958067)"
Bulk 29,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 30,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 31,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 32,"(0.13961104874757307, 0.2693276649170559)","(0.010433813068082824, 0.07892788451302474)","(0.1693252222607031, 0.3038059882671301)","(0.37367736329252194, 0.4677936998470494)","(0.05495799888780973, 0.13213931619904926)"
Bulk 33,"(0.015177085851545147, 0.12738834181188424)","(0.13183566654869333, 0.26003651843127834)","(0.06733238519085118, 0.1624319137737904)","(0.2740847408502604, 0.38151059814760807)","(0.22061569879940685, 0.35958705059468205)"
Bulk 34,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 35,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 36,"(0.12231490504655065, 0.2797871979032014)","(0.12141131267752972, 0.2456547424648041)","(0.0, 0.032188917856627364)","(0.2624159526864297, 0.36520414553203007)","(0.21592183827341485, 0.3565818358493831)"
Bulk 37,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 38,"(0.37691657730853223, 0.492933264464425)","(0.022809643467841374, 0.1005161240074102)","(0.07667732846943431, 0.19247973316857003)","(0.29760307592354973, 0.40083394312317844)","(0.013833853956322658, 0.025396456110735627)"
Bulk 39,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 40,"(0.18105943555143844, 0.34005824507721527)","(0.1515224873984124, 0.27754067107255703)","(0.0, 0.013238961025156839)","(0.2530481338982575, 0.3585830098829084)","(0.1378304251972842, 0.2890801717707616)"
Bulk 41,"(0.4148832929059604, 0.5431704360903264)","(0.09322920873344076, 0.19405771299770302)","(0.028838103485564908, 0.08382702582655369)","(0.015597204222179126, 0.08039569538814019)","(0.20965771156512283, 0.3363436087850086)"
