,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.07100205638845436, 0.22441727468818717)","(0.19336718609924505, 0.327764945729613)","(0.016222483223219064, 0.08121883889131981)","(0.16788754934877204, 0.2788379402938987)","(0.25227010464963834, 0.38701162068765244)"
Bulk 1,"(0.19791067531875128, 0.35996297154443546)","(0.12614291993379836, 0.25743847548835375)","(0.017103316460502293, 0.0732947509859729)","(0.21891290262110225, 0.33250869622167695)","(0.1367261110382893, 0.2799991803871175)"
Bulk 2,"(0.2519173331256084, 0.37242644548296355)","(0.0081951017355587, 0.07089339633954847)","(0.034456649945755896, 0.10095255638548892)","(0.40973132800795625, 0.49968536191934393)","(0.07834333796083394, 0.173398489096942)"
Bulk 3,"(0.07721959451610351, 0.24118862909922711)","(0.1285619471114503, 0.26295442561984245)","(0.09992633573966542, 0.2259503326753995)","(0.13766286256568522, 0.25959381220153593)","(0.2210090592870736, 0.34593300118401693)"
Bulk 4,"(0.2146835825593664, 0.3858983152091118)","(0.16475688706089622, 0.31323765918302515)","(0.10009262103455317, 0.23748289554084667)","(0.03935518873764742, 0.1482806937190864)","(0.12506684084871267, 0.27114531610675424)"
Bulk 5,"(0.0, 0.0008199647547042883)","(0.14570705788170846, 0.27685056435975763)","(0.004686066726409206, 0.10007868096325015)","(0.3388996104523483, 0.4305333495782758)","(0.28428899085286324, 0.4189556791853872)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.5091360018223645, 0.614034301314976)","(0.008375307377970246, 0.032709788023679576)","(0.049037195356543606, 0.15559708447527157)","(0.045087345105092755, 0.1313914843559298)","(0.16063189079951729, 0.2939996013686545)"
Bulk 8,"(0.0, 0.07910933019891422)","(0.16853638974230917, 0.30765808786390186)","(0.050083304374434125, 0.13360761141292135)","(0.2128671002433062, 0.3192660622514919)","(0.3021226512513599, 0.4290053306914405)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.05737684035973205, 0.1950062101548114)","(0.15578414510446334, 0.2853111412077345)","(0.004712518385709449, 0.054892259999089484)","(0.2944520126987571, 0.3988472602295404)","(0.20428840484130245, 0.3493292070188599)"
Bulk 11,"(0.02671946809412358, 0.15405979236506834)","(0.16565446776300274, 0.29757201126516075)","(0.04593436206937125, 0.13289370716561322)","(0.3090343652237891, 0.4197879422106919)","(0.14577306814080296, 0.3025708157023762)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.08050607160076263, 0.24224128561026997)","(0.11665479936805337, 0.2466968985241996)","(0.07797174170100929, 0.1908222869971285)","(0.1629046142895456, 0.28029207185499483)","(0.23988174991411465, 0.36202848013992167)"
Bulk 14,"(0.6321070389255597, 0.7108898179608082)","(0.012437602056746329, 0.06375581462679483)","(0.01843380975381395, 0.06304398932619851)","(0.04591810957994186, 0.1259522547782726)","(0.10886448021129194, 0.21859708278057186)"
Bulk 15,"(0.3057201357495731, 0.42445319732731007)","(0.005344169245387373, 0.06729421362933671)","(0.06234322608295859, 0.16554663087859742)","(0.36292002448635635, 0.4602475620284541)","(0.04280520513592423, 0.10332563543610226)"
Bulk 16,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.12904489169209396, 0.28473248882947044)","(0.0873861753606768, 0.20926034563484805)","(0.05915233023206681, 0.15572949879654896)","(0.3699111694914941, 0.4633211608977326)","(0.07125497495076713, 0.1702069641143011)"
Bulk 19,"(0.09804865668942905, 0.25398403648678136)","(0.12157119012984159, 0.25151234558917496)","(0.03551543275333842, 0.11153922406317819)","(0.2864867492731564, 0.3925127017372573)","(0.1549503321842487, 0.29387933109359404)"
Bulk 20,"(0.0, 0.0007048326574850961)","(0.12176860564413687, 0.2349800677069005)","(0.01981623552523508, 0.11688463032812714)","(0.4309503843766674, 0.5343934283553827)","(0.19772619810575692, 0.3434804499577933)"
Bulk 21,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 22,"(0.0, 0.0008032250409702074)","(0.19509928486858205, 0.3151485190574061)","(0.0087142853888851, 0.10156943620032827)","(0.3738472737770189, 0.4659080335569976)","(0.19432801617949214, 0.34538515097128986)"
Bulk 23,"(0.09150703924363222, 0.2455338952565559)","(0.05283260680724735, 0.1633656563347689)","(0.10197435296741189, 0.22317091560985466)","(0.292845878166964, 0.39819691175726485)","(0.15249361864333338, 0.2780791252129668)"
Bulk 24,"(0.0873388253834309, 0.24878653730522665)","(0.15670960774721615, 0.29265800186368784)","(0.01189844163168962, 0.06918780007904471)","(0.24893831007609957, 0.35681794955223833)","(0.1909945940962462, 0.33666993226512)"
Bulk 25,"(0.013667540779746266, 0.1165189446791135)","(0.13609675599073817, 0.2654622158072207)","(0.014010315571933517, 0.07513999314144212)","(0.3537175371107241, 0.4641026965627097)","(0.20589605543509953, 0.3553879449212725)"
Bulk 26,"(0.1362401107107324, 0.2928956299029968)","(0.10661855880339102, 0.23003612914884794)","(0.0012386513809663768, 0.03728360699054582)","(0.3206121337574972, 0.4214243236714391)","(0.15368118853369606, 0.2999696670998873)"
Bulk 27,"(0.16217809721514514, 0.306463920850304)","(0.01982041289905985, 0.0996316817142754)","(0.17391318962372967, 0.3178421377634475)","(0.26022278279651956, 0.3696356113287004)","(0.09236150291980763, 0.19793066288901087)"
