,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.04684102267041265, 0.17492924352783326)","(0.06574323687460257, 0.17597810636883668)","(0.11657298369918918, 0.23387496000386615)","(0.3877569759944063, 0.48244520215018305)","(0.09540506024229442, 0.22045320846837566)"
Bulk 1,"(0.16027752076825047, 0.32354024980674123)","(0.055677651072212515, 0.16866130463029888)","(0.118113465467699, 0.2545240557240407)","(0.22650323983339704, 0.34224999478747253)","(0.11710949937952414, 0.2333430185303635)"
Bulk 2,"(0.08304320782590523, 0.2427423136919314)","(0.13214241131815757, 0.2643283732778118)","(0.08318786775123291, 0.197174236491773)","(0.1861759653335387, 0.3018487488688154)","(0.19024275716464717, 0.3191141182761869)"
Bulk 3,"(0.0026197869013747863, 0.10069607656804333)","(0.18635872622662525, 0.3148436360688233)","(0.11821293406095122, 0.2348960056543512)","(0.2338200416945715, 0.34648176673896225)","(0.15101592319384796, 0.3110551028924492)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.0903774975366821, 0.2554275328525464)","(0.10007996883995597, 0.22976746841592388)","(0.0669201734361639, 0.17138317744816128)","(0.26508991205347776, 0.37380159606312946)","(0.15797020202258436, 0.289182471331375)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.0, 0.06907321770759102)","(0.1366774982787498, 0.26222637529363857)","(0.08276785803444488, 0.17664210205881115)","(0.32167774707465546, 0.4292221303423508)","(0.1825328772954694, 0.34185731844430245)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 12,"(0.1479184966508571, 0.3012777065835125)","(0.12096147235308494, 0.24562265217373716)","(0.00271288975150381, 0.04222687313490146)","(0.3094191332022401, 0.4127528436168132)","(0.13507292803648574, 0.2820350044968641)"
Bulk 13,"(0.1317177155798505, 0.29447542938499116)","(0.16313478239981738, 0.2950669774196597)","(0.008200707409964304, 0.06219619058128488)","(0.17175687599364403, 0.2837103242175232)","(0.2255308837415444, 0.3642101132717205)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.30811695920203275, 0.45481204884894777)","(0.08206317974630928, 0.19296571577751714)","(0.018305069197874276, 0.07248085003721805)","(0.10159896278930777, 0.22014858951269392)","(0.2067880374794424, 0.34272058740865696)"
Bulk 16,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.09565122657693025, 0.2708555185695606)","(0.19547142475110013, 0.33944899056604294)","(0.03142137630079663, 0.11422072717539494)","(0.11131724460405301, 0.23080296906248116)","(0.23798891686044843, 0.3728216055331919)"
Bulk 19,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 20,"(0.03679871880439457, 0.1772825201002997)","(0.15091237943886998, 0.28503667934681326)","(0.03558184500564166, 0.11443770252405064)","(0.28726152683622286, 0.3948932072746919)","(0.18577955879014063, 0.3320158618788748)"
