,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.02320776324778366, 0.14724936904686686)","(0.11814025392103497, 0.24443079493451744)","(0.061605553523338456, 0.15443708236554973)","(0.34740105011728994, 0.45394652071506925)","(0.1489530835295161, 0.30062852859903344)"
Bulk 1,"(0.3317303536288651, 0.4658610790869326)","(0.07440635779961477, 0.18254976585993984)","(0.004683211457492776, 0.040369625327815004)","(0.2409334821647688, 0.3490681962855045)","(0.09319384185863827, 0.21720408653042828)"
Bulk 2,"(0.01442751589841821, 0.12824983137782353)","(0.19136006524922874, 0.32554251030229253)","(0.028775038184947886, 0.10362891593166554)","(0.26366851696060933, 0.3758148163426701)","(0.20923831007927646, 0.35929447967306766)"
Bulk 3,"(0.0001465757855674708, 0.008574306033378915)","(0.12265826385421146, 0.24819712931696886)","(0.04951969668235531, 0.1740739666964916)","(0.3317176957298731, 0.44802399543769345)","(0.23227188366443188, 0.3848164867990278)"
Bulk 4,"(0.2534127283702977, 0.4150515971258182)","(0.13950683656684426, 0.2772159417912912)","(0.08715369136848729, 0.21250784260821648)","(0.07741681045576185, 0.20225937639560435)","(0.10465309594704617, 0.2308220793706324)"
Bulk 5,"(0.0, 0.034445467605418896)","(0.16570176548621013, 0.31891442497820177)","(0.0, 0.03386457400415016)","(0.36827352531522994, 0.4992699737625417)","(0.2164919306211695, 0.37059539864673646)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.19375040094216403, 0.3454861987746123)","(0.03384753346832738, 0.12903572391604876)","(0.2051978172991924, 0.35932425670353974)","(0.10478176431438468, 0.2234334275820275)","(0.14275261006657852, 0.2623902669331247)"
Bulk 8,"(0.03460506548858355, 0.17007949128182603)","(0.12046515423171893, 0.24957463387528706)","(0.11883328663087535, 0.24033216578790567)","(0.2823550173137507, 0.3908626031908189)","(0.12595141948714697, 0.2669411627120871)"
Bulk 9,"(0.32204622072422906, 0.45347929758359173)","(0.07576341005442513, 0.1858775006161453)","(0.0077359473654833935, 0.04689076462498094)","(0.27787471514001805, 0.38335781443374817)","(0.06899247032612962, 0.17798185913124867)"
Bulk 10,"(0.1584616984218962, 0.3018974226853417)","(0.11122990727329078, 0.21611983241780658)","(0.00014759810415399132, 0.0005046233866549409)","(0.3849406779680165, 0.4771054374694396)","(0.10543755141582674, 0.24415525085757278)"
Bulk 11,"(0.20417174484683792, 0.33683427297021445)","(0.04202624246419451, 0.13928820816591667)","(0.029030738685858874, 0.09079809467772801)","(0.43288389035882086, 0.517142989225148)","(0.06040351836570737, 0.1474203002395734)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
