,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.15474296210621113, 0.2815656046074229)","(0.008842457527146214, 0.07509548870241611)","(0.09577528916342452, 0.21380385037434335)","(0.4301598959187224, 0.5162635884429406)","(0.06850535409383363, 0.15524550906353882)"
Bulk 1,"(0.3496595329838023, 0.48284942171825834)","(0.08330284311487068, 0.19867778641645628)","(0.10456132198592695, 0.24699960414920974)","(0.17685623648529525, 0.29195429920916444)","(0.023354622722102765, 0.04178433121491364)"
Bulk 2,"(0.16556829797338288, 0.3009551194005593)","(0.057084666919337924, 0.1602691525510096)","(0.016935502340752216, 0.06604472807442757)","(0.4089349979929643, 0.4992474583670016)","(0.10134541801893429, 0.2236146583616305)"
Bulk 3,"(0.06506364192817018, 0.22134700260901582)","(0.1483442249649851, 0.28201949434809837)","(0.051456505852392566, 0.1464838211670805)","(0.18849160651709304, 0.302217783034333)","(0.23217023184244376, 0.3624056877363877)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.0, 0.04114266058399289)","(0.13958438397833262, 0.2819383014745503)","(0.02235552464378461, 0.08442166418133733)","(0.4026316393402359, 0.5153441831744802)","(0.1765145533995374, 0.34116306544629216)"
Bulk 6,"(0.44726054814648475, 0.5696962430710596)","(0.11591981115674149, 0.22556032683948107)","(0.010388054509161547, 0.05302002647354898)","(0.0281230218736166, 0.11488314545017814)","(0.15099899757219615, 0.28414982490753127)"
Bulk 7,"(0.3649423415971502, 0.49608317095924115)","(0.060302709555592436, 0.16204076924309765)","(0.007335523760420678, 0.045786578552269905)","(0.1897747589245696, 0.3008206947810986)","(0.12144145463688553, 0.251471997989674)"
Bulk 8,"(0.16206888394393815, 0.33808758005430284)","(0.1770345403763864, 0.32038738390789856)","(0.05901012733704516, 0.16285065332456325)","(0.07207747832801993, 0.19386383525986584)","(0.18985839580196076, 0.324761121666019)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.03666060427418705, 0.17912465827669186)","(0.16422223147184006, 0.29908172699697405)","(0.04414665686922213, 0.1333195504699029)","(0.25100984994369224, 0.3612921719603732)","(0.19322800611291968, 0.3379145436241966)"
Bulk 11,"(0.10243306849586513, 0.26462380993909923)","(0.09684436076365997, 0.22422346152093514)","(0.09877170197546803, 0.22137953866494037)","(0.23905734282770874, 0.3518334015443376)","(0.13769945016615934, 0.26313386410182615)"
Bulk 12,"(0.116412593204311, 0.2775362500042008)","(0.12823257613083866, 0.2579799547286759)","(0.007108067280932051, 0.05527190589556059)","(0.24562108931689933, 0.35250780344399457)","(0.2083776675353082, 0.3509520924592786)"
Bulk 13,"(0.05210414541513847, 0.1789976826654494)","(0.13166011450604503, 0.2543619263987774)","(0.01636996940435188, 0.07607335494005577)","(0.39469833888022904, 0.4928817780251164)","(0.12800004022967693, 0.2748526495351596)"
Bulk 14,"(0.5031013833907281, 0.606967203311854)","(0.020617459466559847, 0.07862040606350729)","(0.09803713136036968, 0.22201610772022995)","(0.03422548786070643, 0.11826425868070375)","(0.10133252168651949, 0.21681804045882117)"
Bulk 15,"(0.2520688235680147, 0.3856356327941813)","(0.017160431972805014, 0.09086783201899981)","(0.03841743616597828, 0.11098056991357835)","(0.32584362967559183, 0.4302553644481952)","(0.1149403188793737, 0.2338299605632819)"
Bulk 16,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 17,"(0.19565529690797284, 0.3581662880433532)","(0.07339031211745763, 0.19385118990603267)","(0.15290279759264708, 0.30310666695516775)","(0.18264632023757696, 0.30250127053695597)","(0.07450527518683972, 0.16327458251599639)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.0, 0.0005599391458769193)","(0.08060488703349235, 0.15890746169968845)","(0.14841131842475463, 0.29535758064473094)","(0.26090185171181585, 0.421397490669522)","(0.25009537733454823, 0.38432403248144775)"
Bulk 20,"(0.0, 0.06851110898511527)","(0.17453321338170683, 0.2967835591833796)","(0.05681430948668618, 0.1458961066014684)","(0.42622913647372956, 0.5336383716863622)","(0.06285951246402235, 0.2374816666728182)"
Bulk 21,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
