,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.05462500547989659, 0.16851621729808328)","(0.025075224554068923, 0.1063048196010437)","(0.06213922171761857, 0.1547457588089451)","(0.4968793248056954, 0.5780379118082618)","(0.11499593828473062, 0.23868057764165598)"
Bulk 1,"(0.1538071785277098, 0.3243675641325088)","(0.08579127073542249, 0.2130410215700969)","(0.10598418972518235, 0.2407447072665591)","(0.19614792740729825, 0.31508264362658966)","(0.12296496823984054, 0.2420685287687922)"
Bulk 2,"(0.26395901379228615, 0.40102095619434464)","(0.043788644391176565, 0.14510904543118514)","(0.07831791850061176, 0.19274665553150233)","(0.29311082701822055, 0.39861184548821627)","(0.060631524782354645, 0.12270356887010184)"
Bulk 3,"(0.00015132686650982247, 0.09294896032293898)","(0.19430598651616024, 0.3236362756458764)","(0.09772521943970176, 0.20654066766593587)","(0.2432070496920388, 0.3548486544506654)","(0.162320286611283, 0.3243155727888898)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.0907605653065482, 0.2434362060272766)","(0.1015188443288377, 0.2267483721353655)","(0.05672161672578775, 0.15098770353647)","(0.3269096516713969, 0.4288640237522228)","(0.1217576856189554, 0.25229533089713924)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.00794498463722152, 0.12199815784801418)","(0.1907636505045301, 0.3236205585536)","(0.07243130737018309, 0.17771503242726727)","(0.241735199216054, 0.35550015568622384)","(0.17631043850919598, 0.33198051524770983)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.0, 0.04584246719066164)","(0.14028582730219813, 0.269264680048959)","(0.062539918662021, 0.14561820615524632)","(0.3804797169290749, 0.4856249353573857)","(0.15314646124952624, 0.3231441650284858)"
Bulk 11,"(0.06267723977229822, 0.21930373344096282)","(0.10801519958347658, 0.23905178030413696)","(0.11093897556165025, 0.2368133244311049)","(0.22991466718520515, 0.34383304138929927)","(0.158478941893407, 0.290973096438459)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.0, 0.0008251950867022541)","(0.18929418192016556, 0.31283728984851433)","(0.03823099127970293, 0.1857598128289185)","(0.21053469855797152, 0.33529659152437313)","(0.2994358049080398, 0.42861062913231407)"
Bulk 14,"(0.21962404458140428, 0.36581135547765664)","(0.039303342126135524, 0.14081883481577978)","(0.2524789493403179, 0.40651110120227374)","(0.17736287419828234, 0.29069023427451113)","(0.037523882647640255, 0.06987538133599829)"
Bulk 15,"(0.2985413685176924, 0.44419764728497246)","(0.072933026495857, 0.1796495426596358)","(0.034068086275392956, 0.1049360197227294)","(0.11882633781531834, 0.23962980330973802)","(0.18696742088413834, 0.3202507470345255)"
Bulk 16,"(0.02911364048752639, 0.16697686217245788)","(0.13931170476891508, 0.2717487890775936)","(0.09097215559275498, 0.2027834000052092)","(0.2603895443457679, 0.3716776341443564)","(0.16111644059828265, 0.305909828807136)"
Bulk 17,"(0.5694033448879735, 0.6532809128325675)","(0.04204551058278339, 0.12552464384277504)","(0.07701148480964613, 0.18678808641134453)","(0.05181950461768605, 0.14811320767484734)","(0.0444798817873103, 0.10153342255306622)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 20,"(0.06142131452391762, 0.19347916982702912)","(0.07184041245852169, 0.18269624317606403)","(0.007954237861857283, 0.05243802930181834)","(0.39617547588273483, 0.4903342618835461)","(0.20320596876916147, 0.3404548863153493)"
Bulk 21,"(0.21732703863410535, 0.3448617038131278)","(0.013181861356878852, 0.06905637370179973)","(0.028291251228666794, 0.08485009680518331)","(0.33696156245820147, 0.44020870710976295)","(0.17009561993900407, 0.2951657849532696)"
