,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.1187324643787125, 0.2627761711298003)","(0.031272233844046045, 0.12457796488276252)","(0.04607773518212702, 0.12534781661315958)","(0.34629370770821644, 0.44499838419228943)","(0.18638144977778054, 0.3135420722911058)"
Bulk 1,"(0.331188284009942, 0.459630988650606)","(0.07689173747176048, 0.18694925564270842)","(0.019881309665221083, 0.07322106605587608)","(0.2805552419347801, 0.3844219905602886)","(0.053943197537944396, 0.13331692847087256)"
Bulk 2,"(0.11161005430722955, 0.2764290042142926)","(0.1731144247977634, 0.3099257754293521)","(0.01726618110926515, 0.07986934031659784)","(0.18930342258376917, 0.3014892529336279)","(0.19969143223324778, 0.34130111207485436)"
Bulk 3,"(0.0, 0.05888266023615111)","(0.17511845435789256, 0.30868249321569996)","(0.07104395616862332, 0.1627899613448004)","(0.26967604634758385, 0.37612061610794306)","(0.2141918653118473, 0.36825811830697064)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.05265385656705597, 0.19638407632637278)","(0.14994947517331783, 0.2816795482673985)","(0.02060549077483527, 0.08796411781828344)","(0.27560882245337587, 0.3822853903658751)","(0.2054199510647956, 0.34744927118868973)"
Bulk 6,"(0.2010883048446095, 0.3759867635612796)","(0.10927321805234393, 0.24636291085333611)","(0.05475824799794992, 0.15351150030635705)","(0.1431464714096533, 0.26476683332455536)","(0.15975871546588155, 0.29134703418403396)"
Bulk 7,"(0.23052373823450745, 0.3908396550228034)","(0.10708155816058003, 0.23581035879963796)","(0.012969517846259746, 0.06256869728827716)","(0.23224014736291454, 0.3424757745643626)","(0.1232474113428045, 0.26224314137785293)"
Bulk 8,"(0.41662651658993577, 0.5361019905964429)","(0.12573728021859976, 0.2457145336609023)","(0.00590491025708173, 0.04602237805146606)","(0.13966286305687736, 0.2518747778197827)","(0.06312981852487845, 0.16922493122403304)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.07033900726207061, 0.22118440789124827)","(0.19024115424045906, 0.32601435246156873)","(0.023333449924793047, 0.09340337678339039)","(0.24967026335468315, 0.35988170008922055)","(0.15803327599106964, 0.30789901200149655)"
Bulk 11,"(0.08510016032959122, 0.24530081658719788)","(0.15198610503543422, 0.28888596159810853)","(0.031538668644034706, 0.10855696050660477)","(0.28424467611402293, 0.39279643880345394)","(0.13217809457821084, 0.2794121178033408)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.0, 0.055973373302137266)","(0.12760215460674587, 0.24116886644359267)","(0.0869739806883798, 0.183362678596587)","(0.40995825674059927, 0.5083397891037008)","(0.11234263737996276, 0.2762267275920076)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.2532765000827546, 0.40240764983121613)","(0.06979667574656115, 0.18333514785246682)","(0.028151436257184324, 0.09132658554779449)","(0.26206523149011246, 0.37054206152251806)","(0.10791218876038686, 0.23118652290900518)"
Bulk 16,"(0.09264202277467219, 0.2494742333072617)","(0.14491408416112578, 0.2781072833194157)","(0.012301945688239946, 0.06773648342149292)","(0.27777531860839905, 0.38372685335043005)","(0.17348767618810002, 0.3198340991808626)"
Bulk 17,"(0.2761824781456849, 0.4268265429886981)","(0.055721387404843586, 0.1633038966459426)","(0.11248006497425458, 0.2529424259659323)","(0.14903778369622128, 0.27157724551089063)","(0.09224658316838788, 0.19968159149914452)"
Bulk 18,"(0.0, 0.06977361032627753)","(0.15856399782363467, 0.28068575869261836)","(0.14051629229665225, 0.252928995081028)","(0.3274004782008337, 0.43999360012861194)","(0.07572427379103532, 0.2625504390524289)"
Bulk 19,"(0.24992008536003107, 0.38250188311259825)","(0.0538619184839121, 0.15606938512979646)","(0.02393895969676872, 0.0795898908429109)","(0.37568430980222745, 0.4686084424328172)","(0.06019869490712157, 0.1496264302318159)"
Bulk 20,"(0.15004525713749522, 0.25667215207012506)","(0.00570235058014569, 0.05656585557882464)","(0.05406846032540896, 0.1440721190617469)","(0.548891935445935, 0.6166594893460189)","(0.04897654783347823, 0.1183458326208213)"
Bulk 21,"(0.0289725368707597, 0.1511714453777758)","(0.13227610283145344, 0.25973546000806)","(0.010082863052162081, 0.06482364122367716)","(0.3168293368661504, 0.4222055911710319)","(0.23663053198607725, 0.377272490612852)"
Bulk 22,"(0.014701173476109053, 0.10926259232477857)","(0.16829882463071683, 0.29334794333454123)","(0.009012078887103515, 0.06371333216891295)","(0.4359139344973891, 0.5421472979370568)","(0.10309892653707571, 0.26050389620631603)"
Bulk 23,"(0.0, 0.0879273894639473)","(0.1524619228911419, 0.28841532531284475)","(0.043851913648896956, 0.1258479728401966)","(0.3044626663048058, 0.41783373348869346)","(0.21333112166148904, 0.3671410179183372)"
Bulk 24,"(0.13581621559301166, 0.2857793752980489)","(0.04837545366448979, 0.15514508220206227)","(0.1259285009868889, 0.25635631811511367)","(0.3225380031774241, 0.42388944622902713)","(0.07899082690045081, 0.16718077783348304)"
Bulk 25,"(0.17229007234649263, 0.32690313287597517)","(0.07159049152118177, 0.18661279030047137)","(0.05046656392078221, 0.13605255968542973)","(0.3065584459141014, 0.40954506112114863)","(0.1113557190930321, 0.22862516322138465)"
Bulk 26,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 27,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 28,"(0.3942570309582989, 0.5047575864409198)","(0.013084746843127867, 0.0781900014804259)","(0.0032931480124127645, 0.029953826465950215)","(0.3209495717717382, 0.4240109704781586)","(0.06941889930864747, 0.16208421824032032)"
Bulk 29,"(0.23424708128915095, 0.3947862136458151)","(0.08765052466176743, 0.20781006687708176)","(0.06786823497883529, 0.17637872875039515)","(0.1366053074233964, 0.26071655216694867)","(0.1531783844800798, 0.2807589057265294)"
Bulk 30,"(0.27672592603349944, 0.4204945146436577)","(0.04810488785909677, 0.1435898048084686)","(0.012325624101331461, 0.05590800628036939)","(0.20890760236238604, 0.32008663551712335)","(0.1900242066086765, 0.3238327917853906)"
Bulk 31,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 32,"(0.184206091857256, 0.3299229633493642)","(0.026531166731159087, 0.11815628824378095)","(0.0804095320769555, 0.193449130400781)","(0.3056640987216011, 0.40968949863980214)","(0.1190874249581009, 0.23288380502119913)"
Bulk 33,"(0.0, 0.0005111609636555331)","(0.10694010754563177, 0.1866809239274962)","(0.06799616643750991, 0.1796571390528397)","(0.5046218438078138, 0.616353566636054)","(0.10149564457338339, 0.23625460801927128)"
Bulk 34,"(0.056426203257493354, 0.20627469181301278)","(0.11305378022497467, 0.24193230373115618)","(0.0647161776330683, 0.1635121109160229)","(0.2938970820782333, 0.4010549788009453)","(0.15989572492572118, 0.29923694661937206)"
Bulk 35,"(0.33275155834081116, 0.46915517589784705)","(0.10420502851552615, 0.2165107332661534)","(0.0, 0.016648225249759965)","(0.22559057510628933, 0.3338707333028965)","(0.0869795261407084, 0.21720422230201403)"
Bulk 36,"(0.21771380762180617, 0.3670137873079312)","(0.06148296292820373, 0.1733695718493205)","(0.1198737359587294, 0.25510855548543543)","(0.23850182353332594, 0.35113723863908275)","(0.071167418765677, 0.14463109791048753)"
