,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 0.07046572413459694)","(0.20996188561998613, 0.34920295417321184)","(0.03444285713361785, 0.11147913029901318)","(0.21736434973992957, 0.326700547250543)","(0.2726619209163982, 0.4105236656479776)"
Bulk 1,"(0.17907443446666876, 0.3465360343636055)","(0.0947945761490514, 0.21956711119046768)","(0.0653905075838789, 0.16886808241705786)","(0.1515145318021376, 0.2740422860135674)","(0.18511620033409967, 0.3150962356794652)"
Bulk 2,"(0.05901176254456578, 0.20784266283515693)","(0.13323056037124242, 0.2648475302536011)","(0.060817724606101305, 0.1565374970580291)","(0.29904065777028366, 0.40545619395121424)","(0.13680346768649537, 0.27641194292330995)"
Bulk 3,"(0.0, 0.042410406385573335)","(0.15319822364718388, 0.27445093736757475)","(0.10715875837777049, 0.2166466725340334)","(0.23184982931743697, 0.3374921324376579)","(0.25109964453706657, 0.3885539418640064)"
Bulk 4,"(0.10325077530230188, 0.2517562494894151)","(0.06501869570185076, 0.17989196726078388)","(0.30742127250045387, 0.4441464284546263)","(0.1643314701013564, 0.2779431486944962)","(0.06168087295411524, 0.1445591195406004)"
Bulk 5,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 6,"(0.5205868144962988, 0.622299065112996)","(0.05098612844923699, 0.1378194414020962)","(0.014017394491668205, 0.05712312309737182)","(0.07485179226867417, 0.18018461076689984)","(0.11050848792625576, 0.23162314198850234)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.10233118848527896, 0.24916164417422187)","(0.09496417882682208, 0.21584250989875925)","(0.058939146727445164, 0.1517182026587854)","(0.36938601352087086, 0.46399139599481387)","(0.08960466500114311, 0.20406105471185942)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.0, 0.08058485295880724)","(0.2212190297155912, 0.3594922929681756)","(0.02700446065292013, 0.09917027912379371)","(0.29042751152263885, 0.4122776162585777)","(0.17122046172858404, 0.34028120080001933)"
Bulk 11,"(0.3038100962825628, 0.4427845794317267)","(0.05166948500511741, 0.14874322396625822)","(0.006050780257397886, 0.04229749080094837)","(0.21078718100553082, 0.32133973200131083)","(0.1697722059896144, 0.3027452252595323)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.17026002481554758, 0.3064508648069159)","(0.0326039296367587, 0.12476169822471897)","(0.05529366578232626, 0.14672575299955673)","(0.42508012779491067, 0.5106557711917777)","(0.0710693452333947, 0.15709881951409285)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.17330562445063355, 0.34571379499027255)","(0.14940293389672907, 0.28560682091548883)","(0.014868474510997137, 0.07363512029135454)","(0.12069996643207997, 0.24262951961111245)","(0.2274839238587414, 0.3666538210425906)"
Bulk 19,"(0.16716533686788682, 0.32853784745149667)","(0.1423227294057723, 0.27840646188304163)","(0.039889207567903866, 0.11918454997285047)","(0.2759549846321748, 0.38256284074885716)","(0.07387664642682312, 0.19209939504319312)"
Bulk 20,"(0.0904168246035142, 0.24231991334548542)","(0.15123519683506742, 0.2856063389453294)","(0.041677869079663685, 0.12659885002400267)","(0.35628536856159293, 0.45241916280011957)","(0.06635579981378895, 0.18708467599143588)"
Bulk 21,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 22,"(0.0, 0.044564437650894115)","(0.17299545455826454, 0.29340504332552975)","(0.026562598588264798, 0.09521321278251133)","(0.5002603136112992, 0.6017224466300909)","(0.05437816000083412, 0.2158077580166184)"
Bulk 23,"(0.04441497086062307, 0.17276749118970539)","(0.09343235354779092, 0.21258047270804362)","(0.01655302421902, 0.07666618675686701)","(0.3017612586817801, 0.4033441781052162)","(0.27606728978741085, 0.402412774143543)"
Bulk 24,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 25,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 26,"(0.003959351498105126, 0.10981938749202307)","(0.09163369751993375, 0.21201665873698003)","(0.22651174281046974, 0.3572066033462068)","(0.17385331525565823, 0.2853224978825305)","(0.2056527775157499, 0.33402396794234296)"
Bulk 27,"(0.20708573612930992, 0.3460308435239803)","(0.05811642189519415, 0.1643254411707365)","(0.10948323328880774, 0.2399541493332685)","(0.337791086748041, 0.43849373536691055)","(0.0359671029362562, 0.06275224960749505)"
Bulk 28,"(0.16002285284214673, 0.3201528585540322)","(0.08338788720808535, 0.20990022056845944)","(0.22852531801217466, 0.38123843994017437)","(0.1284742335074171, 0.2489746013044244)","(0.07381523544875708, 0.16550835261432872)"
Bulk 29,"(0.2089855997856815, 0.37239030872988094)","(0.09330515400489489, 0.21522636958210425)","(0.030536050909416967, 0.10149672919463518)","(0.12278392776419253, 0.243405449559098)","(0.24110289627541787, 0.37076751419467796)"
Bulk 30,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 31,"(0.2204471539388243, 0.38892053570353524)","(0.130280698590985, 0.2695574638006559)","(0.1169051451331241, 0.25955494766128073)","(0.05579424638624312, 0.17328023459255007)","(0.1254902033499648, 0.25976937084283647)"
Bulk 32,"(0.2532456415251073, 0.3834295629210167)","(0.009007191423358318, 0.045001643566927985)","(0.06494743390212178, 0.16967056973301192)","(0.2700411475438981, 0.3810132946188105)","(0.1444809107568934, 0.279162604008854)"
Bulk 33,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
