,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.08623334894240395, 0.23346812418479637)","(0.07488639332166785, 0.19082654030466095)","(0.041115325968136725, 0.11942155997184734)","(0.3431029656983966, 0.4432644744922625)","(0.1665208159486833, 0.3011604511671442)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.194536193765864, 0.3582057060782698)","(0.2379310511448529, 0.3769336140825461)","(0.0, 0.028771020277482736)","(0.1621385736699169, 0.27500629339022825)","(0.10776556278986356, 0.26356557332309755)"
Bulk 3,"(0.0, 0.06898955566841355)","(0.15482488821396012, 0.2827848176708549)","(0.09314173479733232, 0.19129161829550592)","(0.3117297745995971, 0.4227871214483577)","(0.15411816211468743, 0.3255768762210981)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.004828429110407893, 0.08757683969916502)","(0.0712273323975855, 0.176666552476967)","(0.05743670862333355, 0.14450151320418828)","(0.4374156641845631, 0.5373789958740541)","(0.1661125234198406, 0.31685544100989493)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.021164620667096443, 0.16278160106435957)","(0.15168700676317298, 0.2892691133870644)","(0.11932021748433352, 0.24421809456161414)","(0.19976178555623644, 0.3162045002911999)","(0.17639905384260895, 0.31919400638231366)"
Bulk 8,"(0.11300138394694333, 0.2788941190023805)","(0.08104507647267911, 0.20472038721200753)","(0.09358796680942463, 0.21729886249031224)","(0.18459526362848766, 0.3025448880040069)","(0.20047721433379173, 0.3238348380999666)"
Bulk 9,"(0.3394560306636285, 0.4776308095779034)","(0.0738562117165403, 0.17560882718690918)","(0.005621873530388545, 0.042697150796177724)","(0.1475204088266847, 0.2599003764119059)","(0.1702672273373767, 0.3074410839524851)"
Bulk 10,"(0.0, 0.042287168446426174)","(0.059523893498328664, 0.14328826218618806)","(0.16348366506539408, 0.27383352946570627)","(0.5030634992759789, 0.5808630672197287)","(0.048766663167941635, 0.18859262398971677)"
Bulk 11,"(0.24000178024144428, 0.39086152008037844)","(0.0839805676783591, 0.19708800482286687)","(0.015437150402179113, 0.06638860914407035)","(0.1984698229058041, 0.31169090187640874)","(0.1795349028155714, 0.3165467400329174)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.0035294257300296367, 0.0869871886556074)","(0.07075400642794125, 0.17921421965589454)","(0.12252346437533695, 0.23256174241517436)","(0.31450204992806635, 0.4136610710688244)","(0.21928767605831673, 0.35697915568480837)"
Bulk 14,"(0.28507666538844867, 0.43181431340310106)","(0.08442461152950084, 0.20523283347631907)","(0.22479440182837537, 0.3816848056416061)","(0.08940504010652772, 0.20070046656530066)","(0.03111425281778736, 0.06575260924303329)"
Bulk 15,"(0.35547483126666246, 0.48584165496186005)","(0.042985857922497005, 0.13976022057573081)","(0.08845980316943709, 0.21585521275485503)","(0.15255799168605358, 0.27227608519293295)","(0.0794037907808256, 0.16738455168914523)"
Bulk 16,"(0.1522352137116399, 0.31168520818085743)","(0.06262401244286281, 0.1758152284156534)","(0.05443236226623861, 0.14552707012364025)","(0.2552804139517751, 0.3655121844656351)","(0.17393045283645078, 0.3029578536052465)"
Bulk 17,"(0.43451916205570174, 0.55904794716755)","(0.09520586346960053, 0.18997079979267623)","(0.0, 0.007089165466644068)","(0.07324127195730072, 0.17324314108865657)","(0.1645081137522293, 0.3039894423860004)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 20,"(0.06027951906385938, 0.2026934686036178)","(0.1617911351044473, 0.2952673737796001)","(0.07441298823609449, 0.18185329738114897)","(0.33537391673165573, 0.43612969551276737)","(0.06544192489441072, 0.18675668069239806)"
