,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.10072742102716731, 0.22858145395105162)","(0.032276364772891385, 0.12043786630679823)","(0.06335163722170334, 0.15713640653744612)","(0.46563857659285934, 0.54661582126134)","(0.0897386588972619, 0.19549579343148055)"
Bulk 1,"(0.10972660692788617, 0.2771834730587397)","(0.10072090169022355, 0.2335739273548779)","(0.16146701878588937, 0.30689566575282873)","(0.1938843076130124, 0.31250707445656783)","(0.09722867246571731, 0.2068123518942569)"
Bulk 2,"(0.012271455734944349, 0.11194907508752899)","(0.1343916973875638, 0.25616394673031845)","(0.08604593603324784, 0.19036509451310718)","(0.37514657369353066, 0.4782416312809239)","(0.09932705566386602, 0.2560975338749692)"
Bulk 3,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 4,"(0.21388750762873948, 0.3557665853438475)","(0.13208559835561567, 0.25702377830915835)","(0.0, 0.030074067863420238)","(0.3612222187532013, 0.45523430241554436)","(0.0419090299213981, 0.153433014354665)"
Bulk 5,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 6,"(0.13704495631860875, 0.30228865136511973)","(0.07351412243026936, 0.20026894743530824)","(0.23070671528934134, 0.3835689258085902)","(0.13317453126573944, 0.25330140913068716)","(0.08913655467504358, 0.19699518628129217)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.00274116839345602, 0.09603737451272239)","(0.11461431030744881, 0.2376276416274282)","(0.07387086811271243, 0.16615571434883186)","(0.35549837259049477, 0.46496153593468914)","(0.16435320469495962, 0.32413980947725696)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 11,"(0.10500298335628161, 0.2637845723084049)","(0.07748269483410034, 0.19723175962353615)","(0.037057639162205946, 0.11155308002449385)","(0.2825400472177826, 0.38794845169241)","(0.20244988723172744, 0.33494888454905725)"
Bulk 12,"(0.13502413678683328, 0.31443453119340037)","(0.12332605390024044, 0.26205537350565417)","(0.038315645463777276, 0.12556334334493463)","(0.1568275829806099, 0.27644161577284293)","(0.21729105484982858, 0.3507206622018786)"
Bulk 13,"(0.0, 0.0244546937850099)","(0.16745436649251244, 0.30294490195010554)","(0.0359993674242267, 0.1236409955922211)","(0.30250494317840676, 0.4035679178796944)","(0.2461122249424667, 0.3956383581636415)"
