,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 1,"(0.046169559266332205, 0.18758236304380072)","(0.11282229790570593, 0.24269477157750008)","(0.19199661355198938, 0.32775796196474727)","(0.24853729837135186, 0.3604058239897485)","(0.08158516653495465, 0.2004481437938693)"
Bulk 2,"(0.2775083053805387, 0.4135724114683518)","(0.057599829644153416, 0.15031405779342705)","(0.0, 0.01682524615647819)","(0.2989872865536566, 0.40259191913611525)","(0.12779928446130695, 0.256549256686057)"
Bulk 3,"(0.010243012295438496, 0.10591345386848117)","(0.057827935643748954, 0.16305459961021174)","(0.1537513703525934, 0.2735286444910273)","(0.32112682214389515, 0.42012226517530976)","(0.17749565794418834, 0.31693623847510555)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.0004898775739485897, 0.08349726746838163)","(0.17945745128407092, 0.3263546638474922)","(0.00950093596947435, 0.06661722851864255)","(0.23231416497052398, 0.3458354784782473)","(0.31458156630116996, 0.44135136558804844)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.35495511695765136, 0.4825137469697459)","(0.04850562774574028, 0.14912844226213276)","(0.028942066227938736, 0.08779709939086099)","(0.23542128068488133, 0.34670569363409676)","(0.08073325592721682, 0.18529767019973514)"
Bulk 8,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 9,"(0.07301435146019203, 0.24422734248781408)","(0.17464375601052678, 0.320535617210994)","(0.1304299561811666, 0.2689832440044097)","(0.03274774684122791, 0.12280755133725701)","(0.25171241463552496, 0.3808980198308868)"
Bulk 10,"(0.13105603789397935, 0.2669761672993229)","(0.10167559994692604, 0.21311353519444104)","(0.0, 0.021979766258924824)","(0.3748142887408489, 0.4696038258453652)","(0.1423919747376971, 0.280954385008719)"
Bulk 11,"(0.16924137081960458, 0.3112598485232485)","(0.0796815080333054, 0.173867514234635)","(0.0008346957264788219, 0.0029915936850737315)","(0.3371111306468254, 0.4351103654388949)","(0.17635707861516414, 0.31354489427676957)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.012883521656636573, 0.1096382257288995)","(0.0877203722801324, 0.2039844386436312)","(0.02513842042845653, 0.09327164438047061)","(0.33291502895644276, 0.4346469745776925)","(0.28717506119740377, 0.41262631215023404)"
Bulk 14,"(0.2997597035547686, 0.4349154001379804)","(0.0629089481769205, 0.17091907541590728)","(0.0834506633973627, 0.207258356203652)","(0.28989764186203426, 0.3940367035617921)","(0.020171009302912116, 0.036682498386670245)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.19470152103826477, 0.35856857336384473)","(0.14158158353098918, 0.26689432904438437)","(0.0, 0.02884026059237544)","(0.0739017770344865, 0.18244030036857647)","(0.316275481714112, 0.44189190154188007)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.04391677294999284, 0.18193579452947134)","(0.13148155278822532, 0.26047398949110007)","(0.048373659441162245, 0.13522826001388266)","(0.3264894858616864, 0.4310572009881776)","(0.1477869259825185, 0.293256357953783)"
Bulk 20,"(0.0, 0.0008717111282725079)","(0.22250356686938305, 0.3512893289074312)","(0.009248949686403343, 0.11560721417931054)","(0.29746171442198904, 0.3947472147321454)","(0.22752585680777593, 0.3816161543955614)"
Bulk 21,"(0.05484018546346939, 0.19979197811785268)","(0.19764757609791117, 0.3324225005798903)","(0.002282103396585737, 0.0530173178574185)","(0.2531007712157701, 0.36021147992349556)","(0.19882759902644864, 0.3478584883211576)"
Bulk 22,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
