,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.33060765828802585, 0.45548560639593305)","(0.013591486749213386, 0.08427868656949124)","(0.09666118530547184, 0.22117233965123084)","(0.26683760437781967, 0.375375063008236)","(0.049365249510945466, 0.10662512014363264)"
Bulk 1,"(0.2711804414222663, 0.4123112029683486)","(0.06426733868730167, 0.16570370412213123)","(0.00013474704793917623, 0.02906868784271569)","(0.26803773152617927, 0.3741275139916046)","(0.14004742638656875, 0.2751212060049449)"
Bulk 2,"(0.0, 0.0008815381841953249)","(0.20815934989789703, 0.33895397948837674)","(0.014016560316589682, 0.13297058476784776)","(0.27679922771893783, 0.3802984314147997)","(0.2509511434048793, 0.397850722990672)"
Bulk 3,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 4,"(0.42948875182923785, 0.5515235312448014)","(0.06275585702330189, 0.15628497409051303)","(0.02849144498906985, 0.085870864745545)","(0.02579325936532989, 0.10858771199197947)","(0.21260114504911345, 0.33860245967110825)"
Bulk 5,"(0.0, 0.0007567286079174334)","(0.2180377217949696, 0.3268371750015284)","(0.09086541338422573, 0.2530023332340099)","(0.2062283240967758, 0.34886636778148616)","(0.20209039345980853, 0.354072271247196)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.06296021260135712, 0.2061148121907481)","(0.08180137055319589, 0.20208012042626491)","(0.10789541843011896, 0.2255461630011697)","(0.3441446707721969, 0.44405495454771005)","(0.100626519545823, 0.22477575793141522)"
Bulk 9,"(0.13525167024997292, 0.2991534473165234)","(0.1006745820306876, 0.22823646580900528)","(0.189971343780434, 0.33887681023421)","(0.1232083077657241, 0.246516376382031)","(0.11091285556287413, 0.22719814086853762)"
Bulk 10,"(0.00951958913821499, 0.10937767108851482)","(0.1133295720720491, 0.23532163993150387)","(0.039865088461878875, 0.11888303891221343)","(0.38926830152921427, 0.49688014405647835)","(0.16664718228647613, 0.32090777252345637)"
Bulk 11,"(0.1391057234554951, 0.29515327412800557)","(0.15484776438821468, 0.27995847302472954)","(0.0, 0.016403740647694502)","(0.22601411148102146, 0.33090618335221544)","(0.20780764261941934, 0.35337629991586783)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.0, 0.0007945177015679655)","(0.1511055206334358, 0.2767888437494329)","(0.017925832667701126, 0.12302760453403921)","(0.3498512869752616, 0.4523677205225912)","(0.24253169180636894, 0.3864014991111693)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.282873352012245, 0.42476732938785317)","(0.052955715192271366, 0.15834373746970876)","(0.03575547943691982, 0.10594379989440947)","(0.2466434589171248, 0.3568431260685485)","(0.10915094361551483, 0.22672305800540402)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.28708268830575145, 0.43077160616963617)","(0.11437193490364532, 0.21842794442783792)","(0.0004337592636856872, 0.0011396637523657842)","(0.23573349441101168, 0.3427248733729469)","(0.1154826364764803, 0.25383139891663886)"
Bulk 19,"(0.06923771236170209, 0.19888371451643347)","(0.07533091710671641, 0.18352577320110447)","(0.03791217124437026, 0.1127289373359518)","(0.4725025546063658, 0.5539962109949051)","(0.08725588913791449, 0.20862611949453597)"
Bulk 20,"(0.021723683765260737, 0.12332988825329577)","(0.07869025098863078, 0.18756351263615492)","(0.020096312503742962, 0.08180622611759925)","(0.44694306692602537, 0.5443649921675184)","(0.17673053042848935, 0.31875153621328217)"
Bulk 21,"(0.11374834608859792, 0.26168064955317166)","(0.09622706949229361, 0.21330027295607568)","(0.0, 0.026716347990855656)","(0.36356013625368044, 0.4602743473761143)","(0.16057233865528292, 0.3056421126056437)"
Bulk 22,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 23,"(0.01420860074280949, 0.13239397584945026)","(0.10343377485250768, 0.2277492456529661)","(0.09769168222367414, 0.20607243749425413)","(0.2662240621755028, 0.3729814365938971)","(0.22198313009926882, 0.3572616543156696)"
Bulk 24,"(0.07487175371123328, 0.2381676775198598)","(0.17364401609160005, 0.3107677655069804)","(0.044317828916755175, 0.13354355205820315)","(0.12935146168593925, 0.2465687399747209)","(0.25969744332740463, 0.3890697612073034)"
Bulk 25,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
