,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 0.0007763357898419676)","(0.19141922321259136, 0.31108056969989556)","(0.04371771957536559, 0.17847478902967717)","(0.3111925227539028, 0.43536577276165195)","(0.1841376043547286, 0.34461179861218716)"
Bulk 1,"(0.18150479037505335, 0.31446106866188756)","(0.018568389580263862, 0.09820578000208219)","(0.17907730781245296, 0.31718431477526443)","(0.3388669177812986, 0.43898819008013934)","(0.03840710540607333, 0.07473613552548442)"
Bulk 2,"(0.03678837105151345, 0.16456195195089526)","(0.15628865999661357, 0.2865214010064624)","(0.007060242035360955, 0.05968303671013846)","(0.33183158133566565, 0.4389614869745004)","(0.18303406829491262, 0.33526920064393717)"
Bulk 3,"(0.003538783852464304, 0.10003847982228722)","(0.17770800785219348, 0.30688052837682417)","(0.08575595788495391, 0.19097615461350656)","(0.22664170398900488, 0.33548189369523734)","(0.21400700423592897, 0.35897148567759907)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.22787459922696718, 0.3915143906600548)","(0.12838269700850463, 0.2567318246894414)","(0.0, 0.029306535927136487)","(0.18934730169143307, 0.29991365475276277)","(0.16573407734504997, 0.3135714455769917)"
Bulk 8,"(0.1347809009875349, 0.29059063979997524)","(0.0745545801857341, 0.19126775225693296)","(0.03738323275818793, 0.11037964753848657)","(0.29275264701105447, 0.39751248872712547)","(0.16882574474246234, 0.30195236599250597)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.03460913860756798, 0.17376566854687625)","(0.1233063235284063, 0.253818386615636)","(0.05453958312390203, 0.14756416538164133)","(0.3050246659886335, 0.41250838598222156)","(0.1749875140945372, 0.31987616813057784)"
Bulk 11,"(0.1144194455951747, 0.2804183909265582)","(0.15162632240797908, 0.2879125020085791)","(0.03657833831491034, 0.11386458558787371)","(0.21503618198472438, 0.3284367864183251)","(0.16490624383416974, 0.30680120292170565)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.028195175917459014, 0.14485638517259958)","(0.16069076489181996, 0.28847575419590543)","(0.02537483546036834, 0.09590443009510506)","(0.36370750428561355, 0.4695532542679716)","(0.1342258954099711, 0.28901600030318636)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.30379669325955116, 0.45752410811986965)","(0.14997166397793116, 0.28517430876017175)","(0.01881736803012296, 0.07960193105816314)","(0.07173253012307934, 0.1931494328623395)","(0.14889530073013196, 0.29133666307863915)"
Bulk 16,"(0.14678585999269228, 0.30894771505193075)","(0.15208368090592927, 0.2833262463822063)","(0.0009855218437679267, 0.042152591117142583)","(0.2122849690992451, 0.32119045113314915)","(0.19280058980945397, 0.3394423746644824)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.02672568128077965, 0.15238993915585994)","(0.09536491312623813, 0.21768574984952155)","(0.13886876716080404, 0.26311247061327636)","(0.28856592361660655, 0.3950288335331063)","(0.14067618675572358, 0.28158153490808396)"
Bulk 20,"(0.0, 0.0007542353300170546)","(0.16146653650467724, 0.2779623021082242)","(0.030716224144234618, 0.14944237715389158)","(0.32658734867998046, 0.4405377967074576)","(0.2355642302823988, 0.37772318441913566)"
