,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.016060570202601404, 0.13417393501181732)","(0.12258842430915584, 0.24925893778658403)","(0.12878347025305473, 0.24988935803842635)","(0.25664969432386076, 0.36574125813126246)","(0.16656683230068867, 0.3102875196425484)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.02116987939373577, 0.14995722704357617)","(0.16099771321249728, 0.2950313584347868)","(0.056955754658557775, 0.15223749293466082)","(0.2746175088904684, 0.3863623153506715)","(0.17551034866636167, 0.3271604014146839)"
Bulk 3,"(0.0, 0.07576288619668017)","(0.22860670506592337, 0.35992668241841774)","(0.054895337196721926, 0.14846480832800624)","(0.21433560017210146, 0.3248027054484421)","(0.22158770513845094, 0.3727936444501867)"
Bulk 4,"(0.3999709169176328, 0.5264204790099869)","(0.05653903974581769, 0.15406624811162545)","(0.020286001902536543, 0.07170065472166005)","(0.1263456587499444, 0.24196208653517548)","(0.13646364125710178, 0.26624527304851897)"
Bulk 5,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 6,"(0.4810854636687031, 0.5858154800067449)","(0.014620334905554741, 0.08021912645087252)","(0.04061240618406423, 0.12017315350122704)","(0.12586674907246304, 0.23908128352622315)","(0.09979574686273715, 0.2127302558214101)"
Bulk 7,"(0.36525239006720706, 0.5019523434718587)","(0.1113526360047008, 0.22703904713827272)","(0.07158437198738637, 0.16964779466896895)","(0.022448816962286774, 0.10890846908240641)","(0.1459924689769422, 0.27582166163997024)"
Bulk 8,"(0.2858134612991993, 0.3970946733297029)","(0.002351082219727055, 0.009932256534885586)","(0.122005275665395, 0.2570667861177425)","(0.35741369946577406, 0.4545019498194053)","(0.015170498362910644, 0.09865031718525788)"
Bulk 9,"(0.26849952294246837, 0.4033356530382848)","(0.07094533764781892, 0.1610765226434117)","(0.1370136907625727, 0.27987746981166906)","(0.0053098624767572945, 0.015678546171873857)","(0.2549523354810101, 0.40331105902413306)"
Bulk 10,"(0.08387465456793983, 0.21222053201773375)","(0.08101452601720247, 0.1901905914396805)","(0.009056066978251127, 0.053123966812227724)","(0.45656635875831303, 0.5427124310135429)","(0.11775791710336346, 0.2534829552917452)"
Bulk 11,"(0.18422088693543848, 0.35146885573819564)","(0.07930444843086099, 0.20143753368525852)","(0.09071723853663977, 0.21701857711155098)","(0.1515534281006588, 0.27415291322788676)","(0.16259265971158815, 0.28753345852192214)"
Bulk 12,"(0.1830381910200427, 0.3297850729927464)","(0.0361979476411628, 0.13524850029999091)","(0.07457620412442695, 0.18118474033661475)","(0.3179375198739553, 0.4210694361950586)","(0.10548513641493457, 0.21547725110106725)"
Bulk 13,"(0.012685858305020753, 0.11611112362456213)","(0.1307901778846596, 0.2595897695495387)","(0.02157839742331487, 0.08780478691198496)","(0.33188536692911935, 0.4403835957384236)","(0.22801071355437585, 0.37116021007900024)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.34635929600278004, 0.4723624821983209)","(0.02194866883424685, 0.10543165326333706)","(0.09363178412967897, 0.22037963321142012)","(0.2556407723230923, 0.36390696493948277)","(0.040822772318198544, 0.07951597277944229)"
Bulk 16,"(0.11081141352583189, 0.26348299028722333)","(0.09708350053641143, 0.2197748666677802)","(0.013187458523288825, 0.06511222492560156)","(0.3660536093296067, 0.4627699031663069)","(0.1300092438675216, 0.27171478917042763)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
