,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 3,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.006930254447847558, 0.06621026464755209)","(0.0547713698586597, 0.1374183992542144)","(0.0034056857833585225, 0.036673496374732155)","(0.7202276200810047, 0.7669639182026673)","(0.0520601979224104, 0.15533879342755336)"
Bulk 6,"(0.06019154375397957, 0.1885311344835241)","(0.6513986338002022, 0.7504480224179857)","(0.0, 1.4058516592378278e-05)","(0.06701647453328578, 0.14249588187680318)","(0.03534145209731521, 0.104576857036904)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 12,"(0.05607050482923408, 0.15779873242581022)","(0.6850169041513485, 0.7558167051488551)","(0.10714628113920828, 0.19637493087506602)","(0.0, 0.00017187993871163826)","(0.0, 0.05944381339918661)"
Bulk 13,"(0.0, 0.000254345800471034)","(0.11883569481556112, 0.2196524105431626)","(0.05277804239135557, 0.15506618441694925)","(0.568035897683534, 0.647848624169133)","(0.05575455330272133, 0.18202859267758303)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.0, 2.279904522961503e-05)","(0.004855711693876174, 0.012497187695467728)","(0.03288297530960295, 0.059998193288981455)","(0.922624312445354, 0.941896701881974)","(0.004868791554637276, 0.02037612613010637)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.05390254286322049, 0.21522541677192442)","(0.3135892709412226, 0.45257465328366975)","(0.012802530850911258, 0.0798746080481138)","(0.21064883626438985, 0.3221038714297781)","(0.0792658918187945, 0.2600123777279753)"
Bulk 19,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 20,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 21,"(0.0, 0.09364623681647725)","(0.561251802879409, 0.6453843244315997)","(0.0, 2.144553105880567e-05)","(0.05563063182025779, 0.12485432809860969)","(0.18221540714416037, 0.347224651353232)"
Bulk 22,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 23,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 24,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 25,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 26,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 27,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 28,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 29,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 30,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 31,"(0.0, 0.4099035357702362)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 0.012161987720494044)","(0.0, 0.6903499135400473)"
Bulk 32,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 33,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 34,"(0.0, 0.00010451861280868226)","(0.10150872105354974, 0.15811854415125542)","(0.12845399866136575, 0.22490488368435524)","(0.6622483398458845, 0.7247655126035895)","(0.0, 0.00022178053274456996)"
Bulk 35,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 36,"(0.0, 0.0005270619901261235)","(0.515423722549001, 0.5932586392656178)","(0.031154080620614873, 0.12143912653721242)","(0.24867268379164995, 0.34933942962434356)","(0.01639085317086885, 0.12432146444069145)"
Bulk 37,"(0.010107096541168693, 0.04451342942819363)","(0.0787477169317504, 0.18147033840717972)","(0.045749720982292984, 0.13324223776109706)","(0.5222417769708649, 0.6019632845534013)","(0.11942177685569054, 0.26254262156836067)"
Bulk 38,"(0.07894648046358843, 0.23473748739531813)","(0.08034818174643327, 0.20997341719300894)","(0.033719466530444, 0.1068235875827851)","(0.3530877375550986, 0.4556152329305748)","(0.14317889994692856, 0.3035695086558201)"
Bulk 39,"(0.0, 0.000126831872951973)","(0.12755435536029172, 0.19194355966336443)","(0.10826293437608198, 0.21962268434020576)","(0.6366932676385086, 0.7159231986215475)","(0.0, 0.0002639653989823679)"
Bulk 40,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 41,"(0.0, 0.00014026177276287212)","(0.1358900956824456, 0.19272230159655662)","(0.3670193209972171, 0.4677863971055928)","(0.3782871841896135, 0.45829470042857445)","(0.0, 0.00022988762847344287)"
Bulk 42,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 43,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 44,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 45,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 46,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 47,"(0.0, 0.0001902153651594474)","(0.22858636774650454, 0.34589421284100585)","(0.08292051365852995, 0.1839530735631906)","(0.5307531395927877, 0.6148422764770402)","(0.0, 0.017427743690911365)"
Bulk 48,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 49,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 50,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 51,"(0.0, 9.823736384804341e-05)","(0.05379558772503479, 0.10295018099560871)","(0.05093720303031688, 0.1161323275197913)","(0.7876039214604663, 0.828887300546988)","(0.0069363583809293194, 0.05275712034086448)"
Bulk 52,"(0.20096338535322233, 0.29981034571560294)","(0.018258812089517556, 0.0757843993884974)","(0.0, 0.014397049394342278)","(0.6228143132603366, 0.6898613181363816)","(0.015936398239475957, 0.0632619477260667)"
Bulk 53,"(0.0, 0.0007516000200941407)","(0.7364223900731169, 0.8079748485940518)","(0.0, 1.7788696213197326e-05)","(0.13560269490095087, 0.22877698328148097)","(0.0252845535317571, 0.06593852961864209)"
Bulk 54,"(0.0, 0.0001843390904561938)","(0.10899568202933496, 0.1733510696030388)","(0.010005437818604208, 0.0507825757658609)","(0.7444376694770228, 0.7867443826525246)","(0.02873037286834587, 0.09695280978526782)"
Bulk 55,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 56,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 57,"(0.0, 0.000414181599761821)","(0.8269454705463082, 0.864839288886337)","(0.0, 1.831546612427261e-05)","(0.029146831290512015, 0.1042238830531631)","(0.05065077721217107, 0.12419374901150862)"
Bulk 58,"(0.003094442315876099, 0.06873948392474716)","(0.06294973673862113, 0.19768936768645534)","(0.003619797210297003, 0.04299996171513428)","(0.39112315943968723, 0.4754927214236684)","(0.30578254911945396, 0.4485087804260593)"
Bulk 59,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 60,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 61,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 62,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 63,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
