,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 3,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.0, 0.0004611352947499188)","(0.45515791764475566, 0.5570812801568507)","(0.0, 2.471321997976661e-05)","(0.017639805177671358, 0.11929978615450457)","(0.33287655875615835, 0.5179446521100592)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 9,"(0.0, 0.00036085098217837077)","(0.09408977729681148, 0.22012103684948267)","(0.10546671820063072, 0.2394627505945137)","(0.2859111247584049, 0.4039174191986355)","(0.2494738170265106, 0.4015573560750103)"
Bulk 10,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 11,"(0.0, 0.0001363444524524708)","(0.008279177530360768, 0.044674646754979494)","(0.011521118303635721, 0.048523179264488445)","(0.6942165182346202, 0.7760456056134747)","(0.15432050071561887, 0.2624192535828219)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.0, 0.00045607440971579016)","(0.3685664130111518, 0.478439198573577)","(0.04859403446040989, 0.16936768258556298)","(0.26347513819315316, 0.3765375366974194)","(0.06536646325945063, 0.2296535332192755)"
Bulk 20,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 21,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 22,"(0.0, 0.0004972592941014379)","(0.8475768504687738, 0.8840340010396713)","(0.012695371721049179, 0.05609998766514568)","(0.06011170649805334, 0.11794856125105177)","(0.0, 0.024628379728712547)"
Bulk 23,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 24,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 25,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 26,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 27,"(0.0, 0.00022035812848758185)","(0.10570127062273099, 0.18631511738637496)","(0.14449460894473293, 0.2528117969880781)","(0.5085154910247149, 0.6030163205103045)","(0.04206120434947002, 0.1570841901735937)"
Bulk 28,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 29,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 30,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 31,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 32,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 33,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 34,"(0.0, 0.0002874307332924787)","(0.23049707750303366, 0.3497145576725575)","(0.10553589818646686, 0.23456700496546073)","(0.4058248563720515, 0.49895328280568846)","(0.022359787294989386, 0.15254753519975214)"
Bulk 35,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 36,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 37,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 38,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 39,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 40,"(0.0, 0.0007734758324000796)","(0.6176389550585484, 0.7022129987890582)","(0.0, 2.146587150261598e-05)","(0.15705138900009988, 0.29034922472722546)","(0.06665201423976355, 0.16609541818530452)"
Bulk 41,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 42,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 43,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 44,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 45,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 46,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 47,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 48,"(0.0, 0.00028786440380441843)","(0.7954455608146371, 0.8524651459936583)","(0.0, 1.3064676466694373e-05)","(0.010725032725051466, 0.06825750642787853)","(0.08505235259809571, 0.18805440144067878)"
Bulk 49,"(0.00032543545542409666, 0.00568570999411668)","(0.2915615232877313, 0.4179332904693234)","(0.0034691024546607413, 0.08489449388786316)","(0.33528231639407446, 0.43357208167608097)","(0.12921632453240262, 0.29805972184832247)"
Bulk 50,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 51,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 52,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 53,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 54,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 55,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 56,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 57,"(0.0, 0.00021031639882709082)","(0.8319536840556901, 0.8794249074601778)","(0.0, 2.6985789753010235e-05)","(0.006409485491404288, 0.04887848153166083)","(0.07562561758050307, 0.1577078238805638)"
Bulk 58,"(0.0, 0.00017060674190459723)","(0.023952955622594224, 0.07511534277087081)","(0.02322049021132509, 0.06892158674111759)","(0.7521793506741243, 0.8039532447506583)","(0.08010822887463342, 0.17254880035467607)"
Bulk 59,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 60,"(0.0, 0.00016022253986410878)","(0.04778252983509132, 0.10829328322092613)","(0.09773324657712017, 0.19534817200938215)","(0.6507211961057038, 0.7222866918679081)","(0.03928406984342795, 0.1385508105404405)"
Bulk 61,"(0.03572188703102608, 0.13144929286042714)","(0.035303932789396586, 0.12551240648140943)","(0.1383912038307511, 0.2430217647594653)","(0.5419000145810847, 0.6143315886333586)","(0.017105703314644866, 0.11726220571843618)"
Bulk 62,"(0.0, 0.0007726545760327986)","(0.6262489395769728, 0.7103575700443923)","(0.0, 2.456301444768354e-05)","(0.143450730710524, 0.2798138114428082)","(0.06649068580248485, 0.1736382624228181)"
Bulk 63,"(0.0, 0.00025170188940512936)","(0.04550015423850974, 0.12167214116285623)","(0.19439798648023454, 0.30942551728662615)","(0.18949628794401502, 0.28213094980600956)","(0.3742562605725039, 0.4831207025092448)"
Bulk 64,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 65,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
