,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 3,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.0, 0.0003829105889188458)","(0.1894743462914045, 0.32120153414843844)","(0.12901603081017451, 0.2756408680719703)","(0.20315873012412244, 0.3189266329182805)","(0.20221238590507634, 0.36036947173053296)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.0, 0.00026241309515464184)","(0.6415404379590071, 0.7451836401224048)","(0.0, 2.0461088233095868e-05)","(0.005786056974850063, 0.06177035769524726)","(0.19674427960372343, 0.3489752276447674)"
Bulk 8,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.0, 2.3261272788672296e-05)","(0.6298414402231429, 0.6389680007420457)","(0.3610721887504916, 0.3701183702843199)","(0.0, 4.485955440433619e-09)","(0.0, 1.564024049044062e-05)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 14,"(0.0, 0.00035522956903858777)","(0.09708986218912687, 0.15970703317609303)","(0.45798372227082634, 0.5441320635292322)","(0.0, 0.00015980422974732605)","(0.3270685619264533, 0.41401875690826884)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.007318714199293901, 0.03761984877365655)","(0.1171402467188217, 0.250120339088049)","(0.08187501680095886, 0.2161261305152128)","(0.39052814331427976, 0.4941457256415698)","(0.12019798706102514, 0.28492784788713266)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.0, 0.00018843999449057896)","(0.0934942027607355, 0.17095267052019886)","(0.1953727890250324, 0.3011980706847008)","(0.4984819692276619, 0.5759340321833172)","(0.03441765384736257, 0.13014861175099074)"
Bulk 19,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 20,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 21,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 22,"(0.0, 4.450606942460377e-05)","(0.03533337259168494, 0.06423773344746171)","(0.056007957294478335, 0.12625315246126256)","(0.8343686702938594, 0.8837991139112532)","(0.0, 0.00010387542577164803)"
Bulk 23,"(0.0, 9.110856324875337e-05)","(0.04470864066802664, 0.08759016038839663)","(0.0858819727136872, 0.15943987499930412)","(0.7566917360904397, 0.8048544578996335)","(0.0070856380496919745, 0.05374751919082023)"
Bulk 24,"(0.00033917330980705665, 0.0531936944079385)","(0.5432209179872135, 0.6287858905157265)","(0.2337096815308778, 0.36856569983663245)","(0.022700180282999624, 0.10908119882403085)","(0.0028168396770179155, 0.03758672362775547)"
Bulk 25,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 26,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 27,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 28,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 29,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 30,"(0.118122949385775, 0.2527560298192421)","(0.3762766299354276, 0.4927070717106536)","(0.011499339315897673, 0.06424889693304842)","(0.29457737008777884, 0.38981171281217664)","(0.0, 0.0005754474182544472)"
Bulk 31,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 32,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 33,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 34,"(0.0, 0.00011889306042067618)","(0.07030572060311636, 0.11047713052098197)","(0.0006584595514326878, 0.014524967711986261)","(0.8572673352856187, 0.8856764534346312)","(0.014270564463985374, 0.04681936842824741)"
Bulk 35,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 36,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 37,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 38,"(0.0, 0.0003042788696173073)","(0.0811361197042597, 0.16938387163678192)","(0.026182824484174888, 0.11168281743125866)","(0.40477757869965353, 0.5053940250683795)","(0.29034613063257175, 0.4110966323429204)"
Bulk 39,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 40,"(0.0, 0.000518783901200247)","(0.8115998432460103, 0.8620685068434042)","(0.0, 3.241085387984185e-05)","(0.06436016409931222, 0.1423607939038126)","(0.034458841233939316, 0.08515185067352163)"
Bulk 41,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 42,"(0.0, 0.00012817371465317196)","(0.09260067130001176, 0.13988345210742947)","(0.024863259912109748, 0.06996028819013288)","(0.8167600119537672, 0.8559323165365489)","(0.0, 0.0002855727981884985)"
Bulk 43,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 44,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 45,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 46,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 47,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 48,"(0.07335883243989114, 0.16140727721206435)","(0.1220299233485885, 0.1990667747560824)","(0.051637376026583574, 0.13872327992360173)","(0.0, 0.00019621806731552556)","(0.5926968066851401, 0.6610797296080482)"
Bulk 49,"(0.08596612105520525, 0.17223951828019202)","(0.7147699839095043, 0.7831728849950681)","(0.0, 2.3432857421345165e-05)","(0.0, 0.00017177016570550687)","(0.08997552494281005, 0.15387596681722054)"
Bulk 50,"(0.0, 0.00021390392296586169)","(0.2254913617204563, 0.3397015337825246)","(0.07449607566606853, 0.18625636539417018)","(0.5185813285788281, 0.6012469800317946)","(0.0, 0.056525327026459495)"
Bulk 51,"(0.09379005897771275, 0.200464872380353)","(0.059646353861159226, 0.13164262546596384)","(0.5784019327969107, 0.6937715830026295)","(0.05774234396064744, 0.1845402295546234)","(0.0, 0.00015409482752734005)"
Bulk 52,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 53,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 54,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 55,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 56,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 57,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 58,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 59,"(0.0, 0.0003872659607489947)","(0.3555294023905742, 0.4391546910341556)","(0.06596034091567246, 0.16996020927014302)","(0.41624101619348575, 0.5531543401959688)","(0.0, 0.0007184002153897767)"
Bulk 60,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 61,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 62,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 63,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
