,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 3,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 4,"(0.0, 7.97548861233704e-05)","(0.062271912714131114, 0.09658090250975883)","(0.02068517011482582, 0.05685606184694461)","(0.8683921796800476, 0.8952137731342922)","(0.0, 0.00019167483028628392)"
Bulk 5,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.0, 0.00021716227266283664)","(0.013441072517920965, 0.07531593036600892)","(0.014620840605527707, 0.06662953368233844)","(0.4358928900601803, 0.5358064135929359)","(0.3671895977692341, 0.49110372140585346)"
Bulk 8,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 9,"(0.0, 0.03678158924452744)","(0.6116715347903441, 0.684242811381023)","(0.21280634277236896, 0.3233825344545778)","(0.02786149141559629, 0.10599638445477519)","(0.0, 0.0007230801179443277)"
Bulk 10,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.0, 0.00026666616693267573)","(0.11959071093924303, 0.22994057416741567)","(0.16349850913668484, 0.29526752910668724)","(0.4195001184136987, 0.510537436233495)","(0.05480920174530819, 0.20685592025746735)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.12600570583981674, 0.22428825039149752)","(0.03924577100421276, 0.09469242768872871)","(0.09586600606718873, 0.188355885144083)","(0.5825033118223065, 0.6490426420421661)","(0.0, 0.00019146082198871745)"
Bulk 16,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 20,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 21,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 22,"(0.0, 0.0002637776893404767)","(0.8909206281297982, 0.9148969276119893)","(0.0, 2.8858385496843395e-05)","(0.01647736159478752, 0.06313448322299958)","(0.03377360545058001, 0.0807969939898455)"
Bulk 23,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 24,"(0.0, 0.0005362764515828672)","(0.6296809851000439, 0.7074980041843068)","(0.1887730268257107, 0.3092510218833337)","(0.044348365864450366, 0.12044859614215445)","(0.0, 0.0005770053588861724)"
Bulk 25,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 26,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 27,"(0.0, 0.00015120253682468694)","(0.14307627987403287, 0.2346364896866494)","(0.06652605580753734, 0.1594082302729025)","(0.6492624757744452, 0.7180580184192809)","(0.0, 0.0321355031750668)"
Bulk 28,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 29,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 30,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 31,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 32,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 33,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 34,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 35,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 36,"(0.0, 0.00028237239387083143)","(0.27452264246068586, 0.3894091233188986)","(0.3206644175114836, 0.47569892117657026)","(0.14652967543581613, 0.27000791560691445)","(0.002575490281354023, 0.12059181420827726)"
Bulk 37,"(0.0, 0.0005940087541858099)","(0.7988327361610664, 0.8411551511810701)","(0.002056469012599208, 0.0355397691561095)","(0.0985100805616603, 0.1638876888012771)","(0.007961126493250838, 0.05205697863296643)"
Bulk 38,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 39,"(0.0, 0.0002362868675127742)","(0.15101994762925564, 0.25636057230311665)","(0.20328476717450367, 0.3216415431883534)","(0.41010327065221774, 0.49500925841445365)","(0.02589889272518664, 0.13668174791291265)"
Bulk 40,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 41,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 42,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 43,"(0.0, 0.0004603375737685855)","(0.19512099267625332, 0.3138251766974753)","(0.0, 0.0557383215862491)","(0.44500578492748893, 0.5303464399071178)","(0.15641111905179886, 0.3038095317065702)"
Bulk 44,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 45,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 46,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 47,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 48,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 49,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 50,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 51,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 52,"(0.0, 0.0002456850856563494)","(0.6649415431202592, 0.7430445490217832)","(0.0, 1.9781519436678277e-05)","(0.20862417751197415, 0.30536241586415913)","(0.020769832026484636, 0.05725748245533965)"
Bulk 53,"(0.03360533787031735, 0.12158822467094324)","(0.31846701235680047, 0.42636652012598714)","(0.055620366647888816, 0.15024009259413146)","(0.40783853801917935, 0.4862739077147521)","(0.0, 0.0007463559806785141)"
Bulk 54,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 55,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 56,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 57,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 58,"(0.015935236098194146, 0.10331307292862987)","(0.06866506458164545, 0.22221260478912525)","(0.039373951812746694, 0.13845558201516245)","(0.353914419442388, 0.46016380108554966)","(0.20831156992320288, 0.38965469732335567)"
Bulk 59,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 60,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 61,"(0.0, 0.0003219522923933129)","(0.13834311341304611, 0.21630945259366552)","(0.01576778282585761, 0.05325003526803268)","(0.7573958632631924, 0.8189337526362056)","(0.0, 0.0003904853262982816)"
Bulk 62,"(0.0, 0.00017845643620435921)","(0.15484003927314738, 0.24255208017908503)","(0.040400971029853135, 0.11862234914009176)","(0.6582772433945139, 0.7185288889801598)","(0.004387854969205497, 0.062390573033943665)"
Bulk 63,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 64,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 65,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
