,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 1,"(0.38563624130019364, 0.5038614637440627)","(0.14937557235313204, 0.2544857491369849)","(0.10172821483755903, 0.2498325097050312)","(0.09115967673063334, 0.26392057219240306)","(0.0, 0.0002437280755280221)"
Bulk 2,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 3,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 4,"(0.2276630909969648, 0.32617274436897237)","(0.12281343471691412, 0.20936826418257187)","(0.03660198684761154, 0.10975401450282934)","(0.0, 0.00019562033281101743)","(0.4424270451438201, 0.5251994192403161)"
Bulk 5,"(0.0, 0.00025890264534098343)","(0.1871102953476343, 0.29144947902217555)","(0.4193136346520362, 0.5572420577575763)","(0.12708910212677632, 0.24529405207784544)","(0.018797808457514012, 0.15370357055844203)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.0, 0.000732049531486495)","(0.5840293915853177, 0.6657573363818624)","(0.0, 2.214300618183918e-05)","(0.23422332361238568, 0.34520008136019836)","(0.04827164943605307, 0.1225182176241826)"
Bulk 16,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 17,"(0.0, 0.00021580621832988884)","(0.06946366118832911, 0.14731499689414754)","(0.1248970753803548, 0.22611505072715324)","(0.5374398281330658, 0.6185722086416504)","(0.07388326079215547, 0.20231391824314365)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.0, 0.00020598760698868447)","(0.018795535397614836, 0.0772101570946879)","(0.12177960686181397, 0.2380050908048761)","(0.35182487361574777, 0.46195501886480883)","(0.28430556239644766, 0.44612415496400315)"
Bulk 20,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 21,"(0.0, 0.0005488525622151127)","(0.6484391045561891, 0.7213837353511462)","(0.15561550997922022, 0.27802808304995597)","(0.054163881468702414, 0.1423696855947859)","(0.0, 0.0006591433035659551)"
Bulk 22,"(0.0, 0.00033737380379804247)","(0.8256381462350691, 0.8649779829233099)","(0.0, 1.960488156069165e-05)","(0.01708443855414002, 0.081908427960691)","(0.06288927876559455, 0.14750172556119517)"
Bulk 23,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 24,"(0.0, 0.00012361962469666177)","(0.10690581407749701, 0.15867445926763918)","(0.6486319737541123, 0.7293269898854536)","(0.13690827786239448, 0.2195524851529033)","(0.0, 0.00015816328542624865)"
Bulk 25,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 26,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 27,"(0.0, 0.000449639322390361)","(0.3935160517539009, 0.4837559966281513)","(0.001853010019043498, 0.05581138947342084)","(0.43422794760981476, 0.5035214372931711)","(0.021379245682194195, 0.10593492154030341)"
Bulk 28,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 29,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 30,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 31,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
