,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 3,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.0, 0.21215308198414032)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.7391108632820597e-05)","(nan, nan)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 12,"(0.00571781221448316, 0.06771189550088581)","(0.04985148843609234, 0.1587988541404784)","(0.012045417676694498, 0.05933537705849998)","(0.6385043313619686, 0.7061095151474576)","(0.07607770261882625, 0.22584760584461344)"
Bulk 13,"(0.0, 0.0003728513244686046)","(0.08464243687300263, 0.20903186388055503)","(0.042854959709724284, 0.15174770358290918)","(0.30422225139708375, 0.41175893828729754)","(0.3325833324244047, 0.4631585138450231)"
Bulk 14,"(0.22489302432273092, 0.3307684121262413)","(0.10244754991471423, 0.18515491354445468)","(0.06175843008946062, 0.16135477603890425)","(0.0, 0.00020553254805205778)","(0.42267560932172393, 0.5109472846417701)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.0, 0.000149955866188413)","(0.012532368327338228, 0.04596212097440047)","(0.0020134174074986078, 0.02024079676445442)","(0.8333437257788815, 0.8819088006910055)","(0.06777619498240903, 0.13622257507401206)"
Bulk 19,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 20,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 21,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 22,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 23,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 24,"(0.0, 0.00037326466137191567)","(0.4831440052714237, 0.5739767801261861)","(0.23612801359892194, 0.38406499001757904)","(0.09771721052999752, 0.22496900045589155)","(0.0, 0.0005326884082631481)"
Bulk 25,"(0.0, 0.00022724817079073373)","(0.02439729717011254, 0.09397705540530646)","(0.04817709888269255, 0.13125917890972966)","(0.5904943570406306, 0.6863005134895669)","(0.14258396192995798, 0.2828105371720032)"
Bulk 26,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 27,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 28,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 29,"(0.0, 0.0002790701105726103)","(0.36217912698051796, 0.46314036124683805)","(0.1935881832760844, 0.3546718088046785)","(0.23293657522039518, 0.393483944471486)","(0.0, 0.000530157089114909)"
Bulk 30,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 31,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 32,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 33,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 34,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 35,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 36,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 37,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 38,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 39,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 40,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 41,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 42,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 43,"(0.0, 0.00020538299991082403)","(0.16596394465110142, 0.24559308289301535)","(0.011440382701639305, 0.06096987807983931)","(0.6890453510072441, 0.7433410939488954)","(0.012435169014025641, 0.07121109770423976)"
Bulk 44,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 45,"(0.0, 0.0004711118507771869)","(0.6200488317404731, 0.7173367984534011)","(0.0, 2.1648908954357792e-05)","(0.020210445567494927, 0.11957642775047986)","(0.17116368865085788, 0.3516638078372931)"
Bulk 46,"(0.0, 0.00036908541730434647)","(0.1576991232482441, 0.2844457706172408)","(0.2349697996050376, 0.3795608648681993)","(0.1294192680582219, 0.2194066381548866)","(0.2329736894823073, 0.36152484596586226)"
Bulk 47,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 48,"(0.0, 0.0007106072607348352)","(0.3705990665133746, 0.4806708440988571)","(0.0, 0.05100815880846035)","(0.2737749009607834, 0.3677260453275877)","(0.14944480552089168, 0.30942629249852543)"
Bulk 49,"(0.0, 0.00015370089982338515)","(0.8411768051402418, 0.8885134993758078)","(0.0, 3.698324114316762e-05)","(0.0036421957815608794, 0.03502161495320849)","(0.0794420918556975, 0.15220379289348357)"
Bulk 50,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 51,"(0.0, 0.0005934727035168506)","(0.6948841644132975, 0.7560385962822151)","(0.10047165909725325, 0.20996095775708618)","(0.06997490461342937, 0.16832463451793772)","(0.0, 0.001047492866883531)"
Bulk 52,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 53,"(0.0, 0.00020895249669006198)","(0.2385841875942444, 0.3284308331831083)","(0.1371719698617774, 0.27853853483635194)","(0.44588146664867967, 0.5713930078758382)","(0.0, 0.0005035614439983507)"
Bulk 54,"(0.0005005104477663256, 0.0025198740498406126)","(0.10394464292895293, 0.2038415454309453)","(0.33428439632883655, 0.4486387104458708)","(0.2717555014934912, 0.37048576443505304)","(0.05623344959613505, 0.20779560484310847)"
Bulk 55,"(0.16778252138658767, 0.3309814170952974)","(0.08644373022057998, 0.21179003488061976)","(0.059745362763702535, 0.15400192761066991)","(0.3006351807010601, 0.4049568944991103)","(0.08080572691367965, 0.20285720392869272)"
Bulk 56,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 57,"(0.008949246498455354, 0.07845246370766332)","(0.48574990500440224, 0.5779068193906676)","(0.11584175654002635, 0.24023324054494308)","(0.1872306703819528, 0.3056358979318893)","(0.0, 0.0007964815460185475)"
Bulk 58,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 59,"(0.0, 0.000312154196152013)","(0.6551210853214833, 0.75676112790988)","(0.0, 1.8828809855985123e-05)","(0.008227809698645693, 0.07463128493562932)","(0.17310808248810255, 0.33215060964625925)"
Bulk 60,"(0.0, 9.639795210692538e-05)","(0.08062696711732634, 0.1237378086385621)","(0.031254920635655145, 0.08375635731136158)","(0.8215197649872976, 0.8591041813097973)","(0.0, 0.00022854726151830802)"
Bulk 61,"(0.0, 0.0003741351625887426)","(0.1738821177194301, 0.303903537147413)","(0.04452486184217243, 0.15905404814272806)","(0.3894371734169436, 0.4975202900092667)","(0.13274138126319043, 0.2989365904588557)"
Bulk 62,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 63,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
