,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.0, 0.00019676428919933328)","(0.06379224385559196, 0.13698528138928368)","(0.08541398293747582, 0.18401689258653148)","(0.6141310578138445, 0.6892604766202574)","(0.05769828719060681, 0.16870177760640848)"
Bulk 3,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.0, 0.0002375166981768689)","(0.40900970109832174, 0.5138985373973114)","(0.20212456395139422, 0.3702987649588537)","(0.17335263303007048, 0.32360328785455794)","(0.0, 0.008284192468862932)"
Bulk 6,"(0.0, 0.00014774435002880978)","(0.07592664109978998, 0.12955393150693614)","(0.022222749823188073, 0.06984923982710659)","(0.8254421413031173, 0.8630288344530318)","(0.0, 0.015262073711251017)"
Bulk 7,"(0.0, 0.0007172287552446913)","(0.6817461187139497, 0.7363154973721848)","(0.0003432729468535456, 0.051670108846982206)","(0.16375708643106024, 0.24843828535043327)","(0.020330837451810704, 0.09739879288672555)"
Bulk 8,"(0.07622350833698163, 0.20105170506441308)","(0.24756411485433732, 0.3648085294912617)","(0.09090844765559677, 0.21662272085275033)","(0.35412757328081457, 0.44869340046384465)","(0.0, 0.00041128802197822463)"
Bulk 9,"(0.0, 0.00028035192925737556)","(0.37804223440066576, 0.47226880292159035)","(0.33360860702415274, 0.47580533373074485)","(0.10590032515575, 0.2343746967670965)","(0.0, 0.0003664206314639623)"
Bulk 10,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.0, 0.007965023084112038)","(0.08504353078273973, 0.1198454330902871)","(0.8023967661557384, 0.853893891404839)","(0.038722300237800045, 0.09377869942476352)","(0.0, 9.465387921018777e-05)"
Bulk 14,"(0.0, 0.00044887303083823986)","(0.12153325217172953, 0.2129118976049195)","(0.004786123446867295, 0.027590781267904367)","(0.7795216770368338, 0.8536562684717455)","(0.0, 0.00027152912851837873)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 20,"(0.0, 0.0003631523030544362)","(0.7097461263399957, 0.790406656240377)","(0.0, 1.90777433539178e-05)","(0.013511191257624483, 0.08823492958805919)","(0.1275096854490121, 0.2705914111249318)"
Bulk 21,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 22,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 23,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 24,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 25,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 26,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 27,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 28,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 29,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 30,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 31,"(0.0, 0.00044093094190284155)","(0.5493405165494832, 0.6340046522788522)","(0.155702011431054, 0.29655725892057144)","(0.1135210053823013, 0.2508745554377377)","(0.0, 0.0007055421897188848)"
Bulk 32,"(0.0, 0.0002242825814584441)","(0.08570184027625363, 0.17331070384062933)","(0.26303509563823235, 0.37392663250014946)","(0.38197986588754396, 0.47692833493425013)","(0.05427031220442359, 0.19084721471851757)"
Bulk 33,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 34,"(0.0, 0.002088824742281534)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 0.0037405837139951356)","(0.0, 0.12895737019278203)"
Bulk 35,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 36,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 37,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 38,"(0.0, 0.0003034813264095228)","(0.10483913659745142, 0.19371210861980798)","(0.02320966188994237, 0.10833720393477009)","(0.48626176047546915, 0.57926323371511)","(0.18702384172725922, 0.31735305304018996)"
Bulk 39,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 40,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 41,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 42,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 43,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 44,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 45,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 46,"(0.0, 0.00041737700923725655)","(0.2688711045523201, 0.3977988749201349)","(0.08372463072221135, 0.22432311664678128)","(0.21384234412380218, 0.3320579438202962)","(0.1534710286915831, 0.3259109565228706)"
Bulk 47,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 48,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 49,"(0.0, 0.0002581734631812035)","(0.21362686022982114, 0.3249655947351918)","(0.35445540310030854, 0.5004984177718075)","(0.18058705881417886, 0.2980158531263093)","(0.005028984050141315, 0.12282182817224135)"
Bulk 50,"(0.022725471581814136, 0.2026055057642086)","(0.6771851353997302, 0.7264379748065788)","(0.0886305367940384, 0.28241537565362973)","(0.0, 0.0002497946144386329)","(0.0, 0.00016416514067626458)"
Bulk 51,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 52,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 53,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 54,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 55,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 56,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 57,"(0.2676839943716854, 0.38550501689835753)","(0.09128336794848457, 0.17536521948086198)","(0.09932299737267199, 0.23631015011517686)","(0.3226925244316732, 0.42183672938108874)","(0.0, 0.00025399483514452066)"
Bulk 58,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 59,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 60,"(0.0, 0.00022748959741182863)","(0.07636125613069147, 0.16305540489723666)","(0.13988000938618822, 0.25186239938769256)","(0.5064545041323416, 0.5977388261651639)","(0.06483264963349777, 0.19981495026718754)"
Bulk 61,"(0.0, 0.00019510390895552328)","(0.018895637778940218, 0.07242462363919216)","(0.05017529757273754, 0.1297583051408905)","(0.5216700685805719, 0.6234022711159083)","(0.2222643024556848, 0.3614094937160746)"
Bulk 62,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 63,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 64,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
