,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 1,"(0.0, 0.0006733530092880317)","(0.5830390722846458, 0.6595031953103124)","(0.1604781044744618, 0.27876913599999703)","(0.0012320636183801277, 0.009193803435320523)","(0.10138413388189751, 0.20640049099498473)"
Bulk 2,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 3,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 4,"(0.0002649998405774498, 0.05223292193695087)","(0.8490369596747435, 0.8792299006546861)","(0.0, 1.830530598861179e-05)","(0.016937428232512382, 0.044888623162861276)","(0.04432778245444483, 0.11308138404322382)"
Bulk 5,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.01861170834373327, 0.08216712523954407)","(0.14464525565518255, 0.2687413545013738)","(0.06748610829238696, 0.1714567265148229)","(0.012779570122272781, 0.03273895342008236)","(0.5618525015211854, 0.6395206963894161)"
Bulk 8,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.0, 0.00031669672545590053)","(0.07999395967102825, 0.18711008675881285)","(0.24161624176690583, 0.3632017065645807)","(0.20464195967870163, 0.30369223163632725)","(0.2390011491254418, 0.38074266479820196)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 12,"(0.2579977189093319, 0.40159834255641547)","(0.010783506881166435, 0.032191916840070556)","(0.04059977075536948, 0.12472105254605777)","(0.3396097635081018, 0.42937744504898023)","(0.11115329434646995, 0.25196718860803624)"
Bulk 13,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.0, 4.8854806294597105e-05)","(0.013239428666473024, 0.025888277398076916)","(0.0007651293199482352, 0.004354820827535553)","(0.9728061671532786, 0.9829461766346876)","(0.0, 4.2292421955619616e-05)"
Bulk 20,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 21,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 22,"(0.0, 0.000684086314414046)","(0.6570393068721609, 0.7271420663802368)","(0.0, 1.520258665425968e-05)","(0.05941873864140475, 0.19853872525055166)","(0.10175244176177271, 0.256108721093873)"
Bulk 23,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 24,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 25,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 26,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 27,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
