,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 3,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.0, 0.00014525714670954426)","(0.11088571879478143, 0.16571377342745486)","(0.03283800486423337, 0.0892749413305058)","(0.7765434231150437, 0.824744138467981)","(0.0, 0.0003266898034420506)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.23403249607314686, 0.3603914717748608)","(0.4488712948923551, 0.5549519065406693)","(0.040849244188027906, 0.14308689773532607)","(0.0, 0.00028044015572296097)","(0.029107874690451535, 0.18870881410516246)"
Bulk 17,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 20,"(0.0, 8.396190114305722e-05)","(0.07381751608136836, 0.11567735284059452)","(0.03408866643591677, 0.10029705228820132)","(0.8161107715516026, 0.8600086408023163)","(0.0, 0.00019478634257460872)"
Bulk 21,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 22,"(0.0, 0.00011382189448054048)","(0.03546213711367255, 0.07776567730295397)","(0.1674420284934463, 0.2576718893653859)","(0.6322909360664464, 0.6985493828389189)","(0.026891391991497066, 0.10392655682767907)"
Bulk 23,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 24,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 25,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 26,"(0.0053161293627594615, 0.01683959282319031)","(0.08228290920073153, 0.17558575304040633)","(0.0521002363010839, 0.1578722262724599)","(0.39259226106019496, 0.4952209762477734)","(0.24435682519190094, 0.3778330904994994)"
Bulk 27,"(0.0, 0.0006315467943354957)","(0.23689027378980737, 0.3560536762179158)","(0.0, 0.025859251129048494)","(0.1669689016507603, 0.25564019189950016)","(0.4266211861372529, 0.5409675982626786)"
Bulk 28,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 29,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 30,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 31,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 32,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 33,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 34,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 35,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 36,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 37,"(0.0, 0.00037985675416017987)","(0.3590626362842651, 0.47836901943746774)","(0.29688430255282194, 0.4537147488795439)","(0.051734786099885084, 0.1343487031079375)","(0.04450357472114942, 0.18138222891692934)"
Bulk 38,"(0.13287369340590843, 0.2664318667000016)","(0.13475387285826618, 0.23788254330066205)","(0.20640838250946664, 0.37656167903403287)","(0.25450201525817034, 0.39058594693349197)","(0.0, 0.000278531254220778)"
Bulk 39,"(0.0, 7.182186389976335e-05)","(0.06327620059159442, 0.10432606860587498)","(0.05012794296903706, 0.12139341203542461)","(0.807283262742977, 0.8535931130550919)","(0.0, 0.00016121214101791635)"
Bulk 40,"(0.0, 2.3252953888739613e-05)","(nan, nan)","(nan, nan)","(0.0, 4.484347827163377e-09)","(0.0, 1.5282347765385174e-05)"
Bulk 41,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 42,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 43,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 44,"(0.0, 0.0003160980996939064)","(0.07990751610069427, 0.17752790497286644)","(0.03442195942291799, 0.13053416139273555)","(0.41239660535145006, 0.5173085728879677)","(0.25776815307724615, 0.39013512679412204)"
Bulk 45,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 46,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 47,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 48,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 49,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 50,"(0.0, 0.0001699300864816306)","(0.04179611539414803, 0.10149463271021707)","(0.10713726269731573, 0.2040973164548751)","(0.627423949624584, 0.70163806192485)","(0.05369649468206481, 0.16271616651194515)"
Bulk 51,"(0.0, 0.00022520057977774255)","(0.25584476356922214, 0.36690165395790864)","(0.3313866084996839, 0.477727580369071)","(0.21286695973955544, 0.32236346194179794)","(0.0, 0.04127647098931436)"
Bulk 52,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 53,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 54,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 55,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 56,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 57,"(0.023831271812031943, 0.1250601624758082)","(0.03483356689330135, 0.15494308388137412)","(0.03680729978579121, 0.13122650440726097)","(0.2414940605664141, 0.34224126002120414)","(0.39700801034719546, 0.5125547798096185)"
Bulk 58,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 59,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 60,"(0.0, 0.0007090478983950921)","(0.5711983714179167, 0.6554026999748828)","(0.0, 2.3102912352031533e-05)","(0.054671226669669254, 0.20901192784334707)","(0.15491761789854508, 0.35479815619563904)"
Bulk 61,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 62,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 63,"(0.005998647574984202, 0.044425332996792924)","(0.02520201608442659, 0.07851808835521845)","(0.2467637343053646, 0.3385614271428018)","(0.5679790659105391, 0.631981780490766)","(0.011274861528845437, 0.049295045610260886)"
Bulk 64,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 65,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 66,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
