,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 3,"(0.0, 0.00026317985224696755)","(0.330284945625925, 0.4309131481416561)","(0.16669320468033055, 0.3216561061624098)","(0.29779207956428505, 0.45266051582539374)","(0.0, 0.0005449072401406675)"
Bulk 4,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 5,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 6,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.12947860274826017, 0.25584559178520266)","(0.1679672696382551, 0.26615443743235057)","(0.172461935069927, 0.32572842550635694)","(0.0, 0.0002712310196754822)","(0.2757919935096462, 0.4065717443100012)"
Bulk 9,"(0.0, 0.00041386191780058294)","(0.41066396493816903, 0.5205400448765737)","(0.10503905755755476, 0.24530367713153822)","(0.15470126836843495, 0.2738777835568598)","(0.05898863472291731, 0.23088556884795236)"
Bulk 10,"(0.0, 0.00022681792277635634)","(0.046988716649607624, 0.10806970490020826)","(0.012280279584307826, 0.07052105853767378)","(0.5481614277285745, 0.634019221652482)","(0.23508451974344083, 0.34487507120370514)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 14,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 15,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 16,"(0.06755028135448014, 0.19262962190344146)","(0.05526706905758474, 0.15236995687511978)","(0.4958001481801303, 0.6346715770399821)","(0.04878794196525023, 0.11831539251500771)","(0.07134699548868438, 0.16326101562031903)"
Bulk 17,"(0.0, 0.000376083657844492)","(0.18490111076768312, 0.3054801823507981)","(0.2817523376540731, 0.4318682466709422)","(0.05741492337834995, 0.11773482578260697)","(0.2542948673125389, 0.36655350608300785)"
Bulk 18,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 19,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 20,"(0.09260559165507815, 0.20357163104945503)","(0.09945582120013638, 0.18279612286340982)","(0.5969024177517162, 0.6885798728811854)","(0.016343796487030396, 0.119744746111989)","(0.0, 0.00015415737843470884)"
Bulk 21,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 22,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 23,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 24,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 25,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 26,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 27,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 28,"(0.35920192887347363, 0.48495630429003306)","(0.0025264319311061874, 0.007781957616938709)","(0.02428622358818917, 0.0760872401231361)","(0.03565945540035022, 0.08204888607972331)","(0.41307199749325585, 0.5143795746037938)"
Bulk 29,"(0.019894639119963108, 0.08739563445785553)","(0.11512608600320627, 0.20048877938224224)","(0.20921842835951063, 0.3283662380564845)","(0.4840837454042448, 0.5554264492164929)","(0.0, 0.00027131057102635525)"
Bulk 30,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 31,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 32,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 33,"(0.0, 0.0003483983954598282)","(0.17072437789672665, 0.257370255353606)","(0.02173081792592121, 0.06812885023705653)","(0.705768261324571, 0.7762774372621184)","(0.0, 0.00046426810591602415)"
Bulk 34,"(0.0, 0.0003233150746344367)","(0.13611357393242351, 0.21788368649215428)","(0.030138235955703578, 0.1301299002038407)","(0.3153635958649601, 0.42580480400510323)","(0.3143280826850928, 0.4302381208607218)"
Bulk 35,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 36,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 37,"(0.13263440464205423, 0.3159820697690538)","(0.20039276331541256, 0.34867474459828185)","(0.016842608496881788, 0.08702066178333392)","(0.15569934997441123, 0.25727348007124606)","(0.16472985175660615, 0.32075006559271824)"
Bulk 38,"(0.0, 0.000668564195141928)","(0.7560744265780868, 0.8030033393462164)","(0.006466502063951128, 0.05702920642215804)","(0.09400306152174827, 0.16834644112462704)","(0.020306761592094713, 0.09477026135111773)"
Bulk 39,"(0.0, 1.433816332442238e-05)","(0.010095514029887634, 0.019804592732466337)","(0.028478482568686746, 0.058832752526659565)","(0.9298607733609051, 0.9529278847813948)","(0.0, 3.711833946376555e-05)"
Bulk 40,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 41,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 42,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 43,"(0.1108840865004982, 0.23967390723823856)","(0.1132415990937144, 0.1966869653151896)","(0.249729763614089, 0.4030974133450235)","(0.0, 0.0002653090210077265)","(0.28089318822075454, 0.40579307667249226)"
Bulk 44,"(0.0, 0.00024527498915123165)","(0.02616884534144686, 0.09920636443324984)","(0.07993594552814946, 0.18185319280005524)","(0.44539464264861495, 0.5629869220985645)","(0.22176539872364368, 0.38268868842627535)"
Bulk 45,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 46,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 47,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 48,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 49,"(0.0, 0.00019129047880949785)","(0.17981687768415672, 0.27508591216200784)","(0.0439920674785324, 0.12413905964184319)","(0.6251184687644812, 0.6887238332672169)","(0.0037532592622829992, 0.059370521739478904)"
Bulk 50,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 51,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 52,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 53,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 54,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 55,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 56,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 57,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 58,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 59,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 60,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 61,"(0.0, 0.00021641897627583653)","(0.2484297816919127, 0.34030511995133356)","(0.13262479882637968, 0.27473862286142103)","(0.4379224431664542, 0.5659792335024987)","(0.0, 0.00046523613450390856)"
Bulk 62,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 63,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
